dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
004171527;15-1420: Iowa, Old Age Assistance Records, 1934-1946 - FSI - IDX;;;[US, Iowa—Old Age Assistance Records, 1934–1946 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/overview];[5834A506-A679-47EB-BAE2-E984DF635874|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/manage/5834A506-A679-47EB-BAE2-E984DF635874/batches/list];READY_FOR_DELIVERY;
004171528;15-1420: Iowa, Old Age Assistance Records, 1934-1946 - FSI - IDX;;;[US, Iowa—Old Age Assistance Records, 1934–1946 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/overview];[CBE227E4-6366-4225-8C3F-B6248C970BFA|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/manage/CBE227E4-6366-4225-8C3F-B6248C970BFA/batches/list];READY_FOR_DELIVERY;
004171601;15-1420: Iowa, Old Age Assistance Records, 1934-1946 - FSI - IDX;;;[US, Iowa—Old Age Assistance Records, 1934–1946 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/overview];[22E2F931-33B6-4DE4-847C-9C0DC5A091E0|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/manage/22E2F931-33B6-4DE4-847C-9C0DC5A091E0/batches/list];READY_FOR_DELIVERY;
004171607;15-1420: Iowa, Old Age Assistance Records, 1934-1946 - FSI - IDX;;;[US, Iowa—Old Age Assistance Records, 1934–1946 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/overview];[BAD4596F-DAEF-4103-B256-FCD1240E8C4A|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/manage/BAD4596F-DAEF-4103-B256-FCD1240E8C4A/batches/list];READY_FOR_DELIVERY;
004274682;15-1420: Iowa, Old Age Assistance Records, 1934-1946 - FSI - IDX;;;[US, Iowa—Old Age Assistance Records, 1934–1946 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/overview];[9D1D5045-6A61-48CD-9ED0-027707A4A71A|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/manage/9D1D5045-6A61-48CD-9ED0-027707A4A71A/batches/list];READY_FOR_DELIVERY;
007596264;15-1420: Iowa, Old Age Assistance Records, 1934-1946 - FSI - IDX;;;[US, Iowa—Old Age Assistance Records, 1934–1946 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/overview];[6791645B-A343-47DF-8DB6-B201AE9AA9A3|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/manage/6791645B-A343-47DF-8DB6-B201AE9AA9A3/batches/list];READY_FOR_DELIVERY;
007625726;15-1420: Iowa, Old Age Assistance Records, 1934-1946 - FSI - IDX;;;[US, Iowa—Old Age Assistance Records, 1934–1946 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/overview];[4615782B-1D0E-4BED-ADA1-AC6724B185F6|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/manage/4615782B-1D0E-4BED-ADA1-AC6724B185F6/batches/list];READY_FOR_DELIVERY;
007733684;15-1420: Iowa, Old Age Assistance Records, 1934-1946 - FSI - IDX;;;[US, Iowa—Old Age Assistance Records, 1934–1946 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/overview];[CC672936-25D3-4E41-914C-2E1F1222FBAB|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/manage/CC672936-25D3-4E41-914C-2E1F1222FBAB/batches/list];READY_FOR_DELIVERY;
007787144;15-1420: Iowa, Old Age Assistance Records, 1934-1946 - FSI - IDX;;;[US, Iowa—Old Age Assistance Records, 1934–1946 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/overview];[A5BEF668-44D5-42F4-82B9-2AB0EF567503|https://www.familysearch.org/indexing/admin-new/#/projects/54CFBA92-E1E8-414D-8938-7D2D332F7F96/manage/A5BEF668-44D5-42F4-82B9-2AB0EF567503/batches/list];READY_FOR_DELIVERY;
007789179;15-1420: Iowa, Old Age Assistance Records, 1934-1946 - FSI - IDX;;;[US, Iowa—Old Age Assistance Records, 1934–1946 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/E78134B4-0ECE-45EF-9A9E-5D2740C8A753/overview];[130B2D54-F952-4AE0-A9B5-BE8F1B740B0D|https://www.familysearch.org/indexing/admin-new/#/projects/E78134B4-0ECE-45EF-9A9E-5D2740C8A753/manage/130B2D54-F952-4AE0-A9B5-BE8F1B740B0D/batches/list];READY_FOR_DELIVERY;
