Traveler;Rosetta Project;Rosetta State;IDX Project;Project State
[14-1671|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=14-1671];Wales, Probate Abstracts, 1544-1858 - FSI;In Production;[UK, Wales—Probate Abstracts, 1544–1858  \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3C20EAE-02F1-47AB-9063-AE49BF27B958/overview];A3C20EAE-02F1-47AB-9063-AE49BF27B958;READY_FOR_DELIVERY
