Traveler;Rosetta Project;Rosetta State;IDX Project;Project State
[17-0289|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0289];Michigan, Birth Records, 1866-1917 - FSI;Completed;[US, Michigan—Birth Records, 1866–1916|https://www.familysearch.org/indexing/admin-new/#/projects/6AEBC185-CE59-40F4-9E8E-4AB7DAE6DCD8/overview];6AEBC185-CE59-40F4-9E8E-4AB7DAE6DCD8;READY_FOR_DELIVERY
