dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
004254093;2020-11-05 09:51:40;11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI \\ 11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview];In Production;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview] \\ [Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/overview];[1B73CE02-7475-4710-BFCE-2A64E761A1C8|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/manage/1B73CE02-7475-4710-BFCE-2A64E761A1C8/batches/list] \\ [1B73CE02-7475-4710-BFCE-2A64E761A1C8|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/manage/1B73CE02-7475-4710-BFCE-2A64E761A1C8/batches/list];READY_FOR_WORK \\ ACTIVE;
004254127;2020-11-05 09:51:40;11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI \\ 11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview];In Production;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview] \\ [Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/overview];[CE6EBB17-C9C2-48B2-B8C6-2D5F4C1B2A73|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/manage/CE6EBB17-C9C2-48B2-B8C6-2D5F4C1B2A73/batches/list] \\ [CE6EBB17-C9C2-48B2-B8C6-2D5F4C1B2A73|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/manage/CE6EBB17-C9C2-48B2-B8C6-2D5F4C1B2A73/batches/list];READY_FOR_WORK \\ ACTIVE;
004254165;2020-11-05 09:51:40;11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI \\ 11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview];In Production;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview] \\ [Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/overview];[B7C2C4F8-3C5F-48BD-91D5-3388E178F167|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/manage/B7C2C4F8-3C5F-48BD-91D5-3388E178F167/batches/list] \\ [B7C2C4F8-3C5F-48BD-91D5-3388E178F167|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/manage/B7C2C4F8-3C5F-48BD-91D5-3388E178F167/batches/list];READY_FOR_WORK \\ ACTIVE;
004254171;2020-11-05 09:51:40;11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI \\ 11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview];In Production;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview] \\ [Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/overview];[66ADA35F-2A81-48BD-99EB-2217DB23D230|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/manage/66ADA35F-2A81-48BD-99EB-2217DB23D230/batches/list] \\ [66ADA35F-2A81-48BD-99EB-2217DB23D230|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/manage/66ADA35F-2A81-48BD-99EB-2217DB23D230/batches/list];READY_FOR_WORK \\ ACTIVE;
004254173;2020-11-05 09:51:40;11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI \\ 11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview];In Production;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview] \\ [Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/overview];[907BF933-0BDC-491E-93AC-5BE1021D8435|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/manage/907BF933-0BDC-491E-93AC-5BE1021D8435/batches/list] \\ [907BF933-0BDC-491E-93AC-5BE1021D8435|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/manage/907BF933-0BDC-491E-93AC-5BE1021D8435/batches/list];READY_FOR_WORK \\ ACTIVE;
004254179;2020-11-05 09:51:40;11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI \\ 11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview];In Production;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview] \\ [Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/overview];[F322023C-02D4-424E-82B2-A41429F6CA56|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/manage/F322023C-02D4-424E-82B2-A41429F6CA56/batches/list] \\ [F322023C-02D4-424E-82B2-A41429F6CA56|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/manage/F322023C-02D4-424E-82B2-A41429F6CA56/batches/list];READY_FOR_WORK \\ ACTIVE;
004254192;2020-11-05 09:51:40;11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI \\ 11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview];In Production;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview] \\ [Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/overview];[73DA793F-510C-4C6B-BD96-5F4FE5204302|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/manage/73DA793F-510C-4C6B-BD96-5F4FE5204302/batches/list] \\ [73DA793F-510C-4C6B-BD96-5F4FE5204302|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/manage/73DA793F-510C-4C6B-BD96-5F4FE5204302/batches/list];READY_FOR_WORK \\ ACTIVE;
004259495;2020-11-05 09:51:40;11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI \\ 11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview];In Production;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview] \\ [Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/overview];[73A818DB-03BA-40A6-89E5-A418CE281D0A|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/manage/73A818DB-03BA-40A6-89E5-A418CE281D0A/batches/list] \\ [73A818DB-03BA-40A6-89E5-A418CE281D0A|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/manage/73A818DB-03BA-40A6-89E5-A418CE281D0A/batches/list];READY_FOR_WORK \\ ACTIVE;
004259498;2020-11-05 09:51:40;11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI \\ 11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview];In Production;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview] \\ [Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/overview];[A78B5BDC-06B4-4328-9DB0-4584AF54AB7E|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/manage/A78B5BDC-06B4-4328-9DB0-4584AF54AB7E/batches/list] \\ [A78B5BDC-06B4-4328-9DB0-4584AF54AB7E|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/manage/A78B5BDC-06B4-4328-9DB0-4584AF54AB7E/batches/list];READY_FOR_WORK \\ ACTIVE;
004259526;2020-11-05 09:51:40;11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI \\ 11-1473: Czech Republic, Litomerice State Regional Archive Church Records 1552-1948, pt. 2 - FSI;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview];In Production;[Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/overview] \\ [Czech Republic, Litoměřice—Church Records, 1552–1905 \[Part 1D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/overview];[DB004F18-08AC-4173-A260-587134077D3E|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/228C453A-FC07-4310-9CC6-0872F3EF0422/manage/DB004F18-08AC-4173-A260-587134077D3E/batches/list] \\ [DB004F18-08AC-4173-A260-587134077D3E|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/7E8CABD1-C864-4705-9C71-564A7A9B2E5A/manage/DB004F18-08AC-4173-A260-587134077D3E/batches/list];READY_FOR_WORK \\ ACTIVE;
