dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
103674701;2021-01-07 12:28:50;19-1122: Italy, Trieste, Civil Registration, 1924-1944 (DGA Project) - FSI;;;[Italy (Italian Ancestors), Trieste—Civil Registration, 1924–1944 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/overview];[810F84D9-B6D2-42BA-B441-ADD2B65DA47A|https://www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/manage/810F84D9-B6D2-42BA-B441-ADD2B65DA47A/batches/list];READY_FOR_DELIVERY;
103674712;2021-01-07 12:28:50;19-1122: Italy, Trieste, Civil Registration, 1924-1944 (DGA Project) - FSI;;;[Italy (Italian Ancestors), Trieste—Civil Registration, 1924–1944 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/overview];[9A9264DD-5E05-4DAC-BF1A-3FFB2C4D4FFC|https://www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/manage/9A9264DD-5E05-4DAC-BF1A-3FFB2C4D4FFC/batches/list];READY_FOR_DELIVERY;
103674740;2021-01-07 12:28:50;19-1122: Italy, Trieste, Civil Registration, 1924-1944 (DGA Project) - FSI;;;[Italy (Italian Ancestors), Trieste—Civil Registration, 1924–1944 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/overview];[6158407D-30D7-4B32-B0F7-46E39808D4D4|https://www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/manage/6158407D-30D7-4B32-B0F7-46E39808D4D4/batches/list];READY_FOR_DELIVERY;
103674752;2021-01-07 12:28:50;19-1122: Italy, Trieste, Civil Registration, 1924-1944 (DGA Project) - FSI;;;[Italy (Italian Ancestors), Trieste—Civil Registration, 1924–1944 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/overview];[6CCAB3C7-7E5E-453C-824B-AD9CFD36AD8D|https://www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/manage/6CCAB3C7-7E5E-453C-824B-AD9CFD36AD8D/batches/list];READY_FOR_DELIVERY;
103674765;2021-01-07 12:28:50;19-1122: Italy, Trieste, Civil Registration, 1924-1944 (DGA Project) - FSI;;;[Italy (Italian Ancestors), Trieste—Civil Registration, 1924–1944 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/overview];[35E1F215-ACFD-46DC-95A2-90D3A3F1DE59|https://www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/manage/35E1F215-ACFD-46DC-95A2-90D3A3F1DE59/batches/list];READY_FOR_DELIVERY;
103674770;2021-01-07 12:28:50;19-1122: Italy, Trieste, Civil Registration, 1924-1944 (DGA Project) - FSI;;;[Italy (Italian Ancestors), Trieste—Civil Registration, 1924–1944 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/overview];[573A211D-FB24-48CF-B9B5-AE26A5FEF366|https://www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/manage/573A211D-FB24-48CF-B9B5-AE26A5FEF366/batches/list];READY_FOR_DELIVERY;
103674778;2021-01-07 12:28:50;19-1122: Italy, Trieste, Civil Registration, 1924-1944 (DGA Project) - FSI;;;[Italy (Italian Ancestors), Trieste—Civil Registration, 1924–1944 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/overview];[7C9CB2A6-DFBB-4903-92DB-3A537E850884|https://www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/manage/7C9CB2A6-DFBB-4903-92DB-3A537E850884/batches/list];READY_FOR_DELIVERY;
103674821;2021-01-07 12:28:50;19-1122: Italy, Trieste, Civil Registration, 1924-1944 (DGA Project) - FSI;;;[Italy (Italian Ancestors), Trieste—Civil Registration, 1924–1944 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/overview];[22FC7E86-3022-48A6-A410-275E3974B6C4|https://www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/manage/22FC7E86-3022-48A6-A410-275E3974B6C4/batches/list];READY_FOR_DELIVERY;
103674832;2021-01-07 12:28:50;19-1122: Italy, Trieste, Civil Registration, 1924-1944 (DGA Project) - FSI;;;[Italy (Italian Ancestors), Trieste—Civil Registration, 1924–1944 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/overview];[82C264C0-6E7A-42BB-B247-2A2C661E50CF|https://www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/manage/82C264C0-6E7A-42BB-B247-2A2C661E50CF/batches/list];READY_FOR_DELIVERY;
103674833;2021-01-07 12:28:50;19-1122: Italy, Trieste, Civil Registration, 1924-1944 (DGA Project) - FSI;;;[Italy (Italian Ancestors), Trieste—Civil Registration, 1924–1944 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/overview];[50D2A84A-C2C8-475F-A967-2D262A8B5D48|https://www.familysearch.org/indexing/admin-new/#/projects/8B1CF6C9-2DA7-4192-B6A5-B69F07C8B99A/manage/50D2A84A-C2C8-475F-A967-2D262A8B5D48/batches/list];READY_FOR_DELIVERY;
