Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[20-0525|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=20-0525];Zimbabwe, Voter Registration, 1938-1973 - FSI;In Production;[Rhodesia—Voter Registration, 1938–1973|https://www.familysearch.org/indexing/admin-new/#/projects/DCD51394-ACFD-4A4A-A733-DF561375A564/overview];DCD51394-ACFD-4A4A-A733-DF561375A564;ACTIVE
