dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
004014675;2020-11-05 09:39:18;11-0709: Panama, Catholic Church Records, Part 1, FSI \\ 11-0709: Panama, Catholic Church Records, Part 1, FSI;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview];In Production;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview] \\ [Panama—Catholic Church Records, 1748–1972 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/overview];[C17FC608-2C0B-4F4D-94FF-1B599272AB75|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/manage/C17FC608-2C0B-4F4D-94FF-1B599272AB75/batches/list] \\ [C17FC608-2C0B-4F4D-94FF-1B599272AB75|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/manage/C17FC608-2C0B-4F4D-94FF-1B599272AB75/batches/list];ACTIVE \\ ACTIVE;
004014676;2020-11-05 09:39:18;11-0709: Panama, Catholic Church Records, Part 1, FSI;;;[Panama—Catholic Church Records, 1748–1972 \[Part E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3151AB83-C91C-4E6E-B31E-150B99FA8685/overview];[E68AE428-90C5-462D-9862-63A96598BCE0|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/3151AB83-C91C-4E6E-B31E-150B99FA8685/manage/E68AE428-90C5-462D-9862-63A96598BCE0/batches/list];ACTIVE;
004014677;2020-11-05 09:39:18;11-0709: Panama, Catholic Church Records, Part 1, FSI \\ 11-0709: Panama, Catholic Church Records, Part 1, FSI;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview];In Production;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview] \\ [Panama—Catholic Church Records, 1748–1972 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/overview];[3AB0A96A-55E0-4A31-B00C-D0EC38980611|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/manage/3AB0A96A-55E0-4A31-B00C-D0EC38980611/batches/list] \\ [3AB0A96A-55E0-4A31-B00C-D0EC38980611|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/manage/3AB0A96A-55E0-4A31-B00C-D0EC38980611/batches/list];ACTIVE \\ ACTIVE;
004014678;2020-11-05 09:39:18;11-0709: Panama, Catholic Church Records, Part 1, FSI;;;[Panama—Catholic Church Records, 1748–1972 \[Part E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3151AB83-C91C-4E6E-B31E-150B99FA8685/overview];[6F21B86D-347B-4022-9F21-591EDD1B8D86|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/3151AB83-C91C-4E6E-B31E-150B99FA8685/manage/6F21B86D-347B-4022-9F21-591EDD1B8D86/batches/list];ACTIVE;
004014680;2020-11-05 09:39:18;11-0709: Panama, Catholic Church Records, Part 1, FSI \\ 11-0709: Panama, Catholic Church Records, Part 1, FSI;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview];In Production;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview] \\ [Panama—Catholic Church Records, 1748–1972 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/overview];[CE8329F2-5BBD-4A09-A5D2-C394B4710AA7|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/manage/CE8329F2-5BBD-4A09-A5D2-C394B4710AA7/batches/list] \\ [CE8329F2-5BBD-4A09-A5D2-C394B4710AA7|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/manage/CE8329F2-5BBD-4A09-A5D2-C394B4710AA7/batches/list];ACTIVE \\ ACTIVE;
004014681;2020-11-05 09:39:18;11-0709: Panama, Catholic Church Records, Part 1, FSI \\ 11-0709: Panama, Catholic Church Records, Part 1, FSI;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview];In Production;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview] \\ [Panama—Catholic Church Records, 1748–1972 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/overview];[8BEDD8EF-12B1-4CC5-B059-F82550D863A8|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/manage/8BEDD8EF-12B1-4CC5-B059-F82550D863A8/batches/list] \\ [8BEDD8EF-12B1-4CC5-B059-F82550D863A8|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/manage/8BEDD8EF-12B1-4CC5-B059-F82550D863A8/batches/list];ACTIVE \\ ACTIVE;
004018922;2020-11-05 09:39:18;11-0709: Panama, Catholic Church Records, Part 1, FSI;;;[Panama—Catholic Church Records, 1748–1972 \[Part E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3151AB83-C91C-4E6E-B31E-150B99FA8685/overview];[FD08BF3A-C40D-4153-9DAB-77DD7E43DEB9|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/3151AB83-C91C-4E6E-B31E-150B99FA8685/manage/FD08BF3A-C40D-4153-9DAB-77DD7E43DEB9/batches/list];ACTIVE;
004027488;2020-11-05 09:39:18;11-0709: Panama, Catholic Church Records, Part 1, FSI \\ 11-0709: Panama, Catholic Church Records, Part 1, FSI;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview];In Production;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview] \\ [Panama—Catholic Church Records, 1748–1972 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/overview];[A9A93A80-B493-4749-9D5B-E1B07705BA04|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/manage/A9A93A80-B493-4749-9D5B-E1B07705BA04/batches/list] \\ [A9A93A80-B493-4749-9D5B-E1B07705BA04|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/manage/A9A93A80-B493-4749-9D5B-E1B07705BA04/batches/list];ACTIVE \\ ACTIVE;
004033474;2020-11-05 09:39:18;11-0709: Panama, Catholic Church Records, Part 1, FSI;;;[Panama—Catholic Church Records, 1748–1972 \[Part E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3151AB83-C91C-4E6E-B31E-150B99FA8685/overview];[00955480-A7B3-468F-B6AA-C3488FA29A18|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/3151AB83-C91C-4E6E-B31E-150B99FA8685/manage/00955480-A7B3-468F-B6AA-C3488FA29A18/batches/list];ACTIVE;
004033475;2020-11-05 09:39:18;11-0709: Panama, Catholic Church Records, Part 1, FSI \\ 11-0709: Panama, Catholic Church Records, Part 1, FSI;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview];In Production;[Panama—Catholic Church Records, 1748–1972 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/overview] \\ [Panama—Catholic Church Records, 1748–1972 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/overview];[E7D7E7A6-E42A-47BC-AB59-B486C49CDAC5|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/1B36E283-53C7-4407-9288-E5F60B9FA8D9/manage/E7D7E7A6-E42A-47BC-AB59-B486C49CDAC5/batches/list] \\ [E7D7E7A6-E42A-47BC-AB59-B486C49CDAC5|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/43AE809C-5832-4AFB-9F9E-A56FA9F474CD/manage/E7D7E7A6-E42A-47BC-AB59-B486C49CDAC5/batches/list];ACTIVE \\ ACTIVE;
