dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
005444005;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;6231E99B-9611-4269-80EF-63B54443CDB4;;
005453322;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;39C354EC-92B8-4532-BABE-6E9A38AA0DCA;;
005454315;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;75FF436B-D78E-4128-9BCA-AA4E2DBBA169;;
005467400;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;D697F7C8-234D-47E5-85D4-6984F8F066BB;;
005467496;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;6B99095F-379C-4634-BFEE-7C5A9325B2C2;;
005467500;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;6CDAA8CD-FD3F-436C-816E-F74A54F0DD48;;
005467502;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;0A2BC548-71A8-465B-80FC-2423CF6EE947;;
005467528;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;14B11588-4E3C-4E86-B333-BDDD9AB26F22;;
005853333;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;C7C89A17-9874-4A27-AE33-54693B72619A;;
007116306;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;587DC272-BB69-44D9-BEB8-AB64130E88DF;;
007122995;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;2C9EE53A-FBE2-44C5-ACF9-8E14DEB3FE0B;;
007158813;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;446DE085-2D28-4ABB-B5A9-D227DCD352F7;;
007230846;2020-10-22 13:57:35;15-1385: Italy, Udine, Civil Registration, 1806-1900 (DGA Project) - FSI;[Italy (Italian Ancestors), Udine—Civil Registration, 1806–1900 \[Part 2N\] TEST|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/AD91BC7A-0FE3-4D7F-968A-EFF9514BBD66/overview];In Production;;72CB7E66-36C1-4D82-B337-2B55C2920D34;;
