dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
004094020;16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI \\ 16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview];In Production;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview] \\ [Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1835–1939 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/overview];[A8CAB19F-3AC1-471C-8808-67E3DFC19589|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/manage/A8CAB19F-3AC1-471C-8808-67E3DFC19589/batches/list] \\ [A8CAB19F-3AC1-471C-8808-67E3DFC19589|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/manage/A8CAB19F-3AC1-471C-8808-67E3DFC19589/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004518683;16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI \\ 16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview];In Production;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview] \\ [Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1835–1939 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/overview];[8ADD5C10-6E49-47CA-8A05-05654BF39B0E|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/manage/8ADD5C10-6E49-47CA-8A05-05654BF39B0E/batches/list] \\ [8ADD5C10-6E49-47CA-8A05-05654BF39B0E|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/manage/8ADD5C10-6E49-47CA-8A05-05654BF39B0E/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004518707;16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI \\ 16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview];In Production;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview] \\ [Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1835–1939 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/overview];[A1A52B21-59EC-4C52-81E3-9BAE9FE2EB10|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/manage/A1A52B21-59EC-4C52-81E3-9BAE9FE2EB10/batches/list] \\ [A1A52B21-59EC-4C52-81E3-9BAE9FE2EB10|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/manage/A1A52B21-59EC-4C52-81E3-9BAE9FE2EB10/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004518821;16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI \\ 16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview];In Production;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview] \\ [Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1835–1939 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/overview];[D166E758-FDDF-4A5F-99FE-D1840619F12D|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/manage/D166E758-FDDF-4A5F-99FE-D1840619F12D/batches/list] \\ [D166E758-FDDF-4A5F-99FE-D1840619F12D|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/manage/D166E758-FDDF-4A5F-99FE-D1840619F12D/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004518840;16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI \\ 16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview];In Production;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview] \\ [Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1835–1939 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/overview];[A9691572-4CB8-411E-B9AF-D94423D69D44|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/manage/A9691572-4CB8-411E-B9AF-D94423D69D44/batches/list] \\ [A9691572-4CB8-411E-B9AF-D94423D69D44|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/manage/A9691572-4CB8-411E-B9AF-D94423D69D44/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004518906;16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI \\ 16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview];In Production;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview] \\ [Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1835–1939 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/overview];[BDB8278A-EBC9-492E-94FB-788E83B3C288|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/manage/BDB8278A-EBC9-492E-94FB-788E83B3C288/batches/list] \\ [BDB8278A-EBC9-492E-94FB-788E83B3C288|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/manage/BDB8278A-EBC9-492E-94FB-788E83B3C288/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004569750;16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI \\ 16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview];In Production;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview] \\ [Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1835–1939 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/overview];[3012C70A-3B0C-44C0-A9D3-8FA4D8859937|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/manage/3012C70A-3B0C-44C0-A9D3-8FA4D8859937/batches/list] \\ [3012C70A-3B0C-44C0-A9D3-8FA4D8859937|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/manage/3012C70A-3B0C-44C0-A9D3-8FA4D8859937/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004569969;16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI \\ 16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview];In Production;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview] \\ [Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1835–1939 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/overview];[3E952DC4-4C24-41BD-9201-0F3069BDFD6E|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/manage/3E952DC4-4C24-41BD-9201-0F3069BDFD6E/batches/list] \\ [3E952DC4-4C24-41BD-9201-0F3069BDFD6E|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/manage/3E952DC4-4C24-41BD-9201-0F3069BDFD6E/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004569978;16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI \\ 16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview];In Production;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview] \\ [Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1835–1939 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/overview];[EED3E5B2-2FF6-42CC-9BEB-988C2B15F161|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/manage/EED3E5B2-2FF6-42CC-9BEB-988C2B15F161/batches/list] \\ [EED3E5B2-2FF6-42CC-9BEB-988C2B15F161|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/manage/EED3E5B2-2FF6-42CC-9BEB-988C2B15F161/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004570111;16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI \\ 16-0904: Argentina, Province of Buenos Aires, Catholic Church Records, 1731-1939 - FSI;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview];In Production;[Argentina Provincia, de Buenos Aires—Registros Parroquiales, 1731–1939 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/overview] \\ [Argentina—Provincia de Buenos Aires, Registros Parroquiales, 1835–1939 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/overview];[542318B4-9538-4C4F-944D-C60A1D79519C|https://www.familysearch.org/indexing/admin-new/#/projects/5A15ECDC-C88E-4529-94E3-EDD9D052F57E/manage/542318B4-9538-4C4F-944D-C60A1D79519C/batches/list] \\ [542318B4-9538-4C4F-944D-C60A1D79519C|https://www.familysearch.org/indexing/admin-new/#/projects/DBBD1E00-D5EA-432B-A517-4288A7330EC4/manage/542318B4-9538-4C4F-944D-C60A1D79519C/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
