Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Adirondacks—Index to Land Records, Grantees, 1630–1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/40DB0E45-5140-40AA-8F82-32B8E0C43B54/overview];40DB0E45-5140-40AA-8F82-32B8E0C43B54;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Adirondacks—Index to Land Records, Grantors, 1630-1975 \[Part I\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D4BFD1B6-878B-4FCC-B077-B0BC93618D5A/overview];D4BFD1B6-878B-4FCC-B077-B0BC93618D5A;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Bronx and New York County—Index to Land Records, Grantee's, 1630–1975 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/EC9F7E8C-8615-4189-93C6-AD4FDDED7760/overview];EC9F7E8C-8615-4189-93C6-AD4FDDED7760;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Capital—Index to Land Records, Grantees, 1630–1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3554296B-E275-4F14-9304-3D5558AE2EB0/overview];3554296B-E275-4F14-9304-3D5558AE2EB0;READY_FOR_WORK
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Catskills—Index to Land Records, Grantees, 1630–1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/B647054F-F7A5-4A96-997B-9B65371E9E3C/overview];B647054F-F7A5-4A96-997B-9B65371E9E3C;ACTIVE
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Catskills—Index to Land Records, Grantors, 1630-1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/C2EAD7B6-9B54-4DC6-8BD9-9668EC7F6BA4/overview];C2EAD7B6-9B54-4DC6-8BD9-9668EC7F6BA4;ACTIVE
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Central Regions—Index to Land Records, Grantee's, 1630-1975 \[Part F\]|https:///www.familysearch.org/indexing/admin-new/#/projects/B553916F-A618-487E-8A61-EE89437CD1EF/overview];B553916F-A618-487E-8A61-EE89437CD1EF;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Central Region—Index to Land Records, Grantors, 1630-1975 \[Part G\]|https:///www.familysearch.org/indexing/admin-new/#/projects/F9AE0610-94A1-471B-932D-4EC7AA502232/overview];F9AE0610-94A1-471B-932D-4EC7AA502232;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Erie—Index to Land Records, Grantors, 1630-1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/B8088441-78E0-4B59-B03B-B345891C9FCD/overview];B8088441-78E0-4B59-B03B-B345891C9FCD;READY_FOR_WORK
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Essex—Index to Land Records, Grantee's, 1630—1975 \[Part C\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D372585A-D29F-4373-9095-F9FB37CEC466/overview];D372585A-D29F-4373-9095-F9FB37CEC466;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Essex—Index to Land Records, Grantors, 1630—1975 \[Part E\]|https:///www.familysearch.org/indexing/admin-new/#/projects/72AA6732-0742-448E-ABF1-D8CC22CCA2E1/overview];72AA6732-0742-448E-ABF1-D8CC22CCA2E1;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Finger Lakes—Index to Land Records, Grantees, 1630–1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/71589A78-2F3C-402C-B8EC-CB13FDE2B524/overview];71589A78-2F3C-402C-B8EC-CB13FDE2B524;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Finger Lakes—Index to Land Records, Grantors, 1630–1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/9AB497F2-CC57-4F50-A6F9-40231C3E4B87/overview];9AB497F2-CC57-4F50-A6F9-40231C3E4B87;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Hudson—Index to Land Records, Grantees, 1630–1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/97D39704-3004-4207-946F-D0D04237F416/overview];97D39704-3004-4207-946F-D0D04237F416;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Hudson—Index to Land Records, Grantors, 1630–1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/B14F0C1B-1F2B-43A8-9BFD-2FB38C4D5083/overview];B14F0C1B-1F2B-43A8-9BFD-2FB38C4D5083;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Kings and Richmond—Index to Land Records, Grantees, 1630–1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/034EC8C5-C6A3-4426-BAB1-9F4B3886193E/overview];034EC8C5-C6A3-4426-BAB1-9F4B3886193E;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Kings and Richmond—Index to Land Records, Grantors, 1630-1975 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/831FDF3A-3E4A-4768-A799-FD8ABEE2101A/overview];831FDF3A-3E4A-4768-A799-FD8ABEE2101A;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Monroe—Index to Land Records, Grantees, 1630–1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/ECD0DCB8-DACE-4499-AC4C-982775064452/overview];ECD0DCB8-DACE-4499-AC4C-982775064452;READY_FOR_WORK
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, Monroe—Index to Land Records, Grantors, 1630–1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6A910AF9-AB78-4AC7-9D4E-9962388CD843/overview];6A910AF9-AB78-4AC7-9D4E-9962388CD843;ACTIVE
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, New York City—Index to Land Records, Grantors, 1630-1975 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5925F5A-5EBB-4077-984E-38575ACA5A0E/overview];D5925F5A-5EBB-4077-984E-38575ACA5A0E;READY_FOR_DELIVERY
[18-0457|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0457];United States, Index to New York Land Records, 1630-1975 (NYGB) - FSI;In Production;[US, New York, North County—Index to Land Records, Grantors, 1630–1975 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6A85CBD9-9148-4E27-A68B-93505CDD59CB/overview];6A85CBD9-9148-4E27-A68B-93505CDD59CB;ACTIVE
