Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[16-0473|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=16-0473];US Naturalization Records in NARA NYC for New Jersey,  1796-1991 (Child: United States, Naturalization And Citizenship, 1796-1991);In Production;[US (Quick Batch), New Jersey—Naturalization Records, 1796–1991 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/D54B28ED-98DB-4AF2-93D8-28317DD5FC77/overview];D54B28ED-98DB-4AF2-93D8-28317DD5FC77;READY_FOR_DELIVERY
[16-0473|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=16-0473];US Naturalization Records in NARA NYC for New Jersey,  1796-1991 (Child: United States, Naturalization And Citizenship, 1796-1991);In Production;[US (Quick Batch), New Jersey—Naturalization Records, 1796–1991 \[Part M\]|https://www.familysearch.org/indexing/admin-new/#/projects/8C1571B2-30F5-4401-8D1D-6AD8360EE65B/overview];8C1571B2-30F5-4401-8D1D-6AD8360EE65B;READY_FOR_DELIVERY
[16-0473|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=16-0473];US Naturalization Records in NARA NYC for New Jersey,  1796-1991 (Child: United States, Naturalization And Citizenship, 1796-1991);In Production;[US, New Jersey—Naturalization Records, 1796–1991 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/95748EC9-D499-4BF1-B1A3-6B4C7EC47A1C/overview];95748EC9-D499-4BF1-B1A3-6B4C7EC47A1C;READY_FOR_DELIVERY
[16-0473|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=16-0473];US Naturalization Records in NARA NYC for New Jersey,  1796-1991 (Child: United States, Naturalization And Citizenship, 1796-1991);In Production;[US, New Jersey—Naturalization Records, 1796–1991 \[Part C\] |https://www.familysearch.org/indexing/admin-new/#/projects/7DC08039-339B-491D-B081-9E94BFE15D93/overview];7DC08039-339B-491D-B081-9E94BFE15D93;READY_FOR_DELIVERY
[16-0473|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=16-0473];US Naturalization Records in NARA NYC for New Jersey,  1796-1991 (Child: United States, Naturalization And Citizenship, 1796-1991);In Production;[US, New Jersey—Naturalization Records, 1796–1991 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/A5F49CF3-0896-4DD9-883F-0D379BDFB7AC/overview];A5F49CF3-0896-4DD9-883F-0D379BDFB7AC;READY_FOR_DELIVERY
[16-0473|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=16-0473];US Naturalization Records in NARA NYC for New Jersey,  1796-1991 (Child: United States, Naturalization And Citizenship, 1796-1991);In Production;[US, New Jersey—Naturalization Records, 1796–1991 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/6798DEA3-F67F-4644-BA87-CDE2FA67A46E/overview];6798DEA3-F67F-4644-BA87-CDE2FA67A46E;READY_FOR_DELIVERY
[16-0473|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=16-0473];US Naturalization Records in NARA NYC for New Jersey,  1796-1991 (Child: United States, Naturalization And Citizenship, 1796-1991);In Production;[US, New Jersey—Naturalization Records, 1796–1991 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/715E556C-7158-49B8-A000-903F1A4FB9C7/overview];715E556C-7158-49B8-A000-903F1A4FB9C7;READY_FOR_DELIVERY
[16-0473|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=16-0473];US Naturalization Records in NARA NYC for New Jersey,  1796-1991 (Child: United States, Naturalization And Citizenship, 1796-1991);In Production;[US, New Jersey—Naturalization Records, 1796–1991 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/1676BB0F-CCFF-4173-8437-6AB28ABB8FD4/overview];1676BB0F-CCFF-4173-8437-6AB28ABB8FD4;READY_FOR_DELIVERY
[16-0473|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=16-0473];US Naturalization Records in NARA NYC for New Jersey,  1796-1991 (Child: United States, Naturalization And Citizenship, 1796-1991);In Production;[US, New Jersey—Naturalization Records, 1796–1991 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/A21328DF-DA70-4950-91AA-8E68B749FFBC/overview];A21328DF-DA70-4950-91AA-8E68B749FFBC;READY_FOR_DELIVERY
[16-0473|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=16-0473];US Naturalization Records in NARA NYC for New Jersey,  1796-1991 (Child: United States, Naturalization And Citizenship, 1796-1991);In Production;[US, New Jersey—Naturalization Records, 1796–1991 \[Part J\]|https://www.familysearch.org/indexing/admin-new/#/projects/CBEE72EE-FA7C-44D0-BCAE-B4EAC6F39731/overview];CBEE72EE-FA7C-44D0-BCAE-B4EAC6F39731;READY_FOR_DELIVERY
