dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
004098829;14-0786: Records of Church of Scotland synods, presbyteries and kirk sessions, 1658-1919 - FSI;[UK, Scotland—Church of Scotland Synods, Presbyteries, and Kirk Sessions, 1658–1919 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/25A42F83-78E7-4EEF-BC40-CA8B979BA5C5/overview];;;EE9EAE0C-619F-44E9-AF9A-5C0D7F452F79;;
004104246;14-0786: Records of Church of Scotland synods, presbyteries and kirk sessions, 1658-1919 - FSI;[UK, Scotland—Church of Scotland Synods, Presbyteries, and Kirk Sessions, 1658–1919 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/25A42F83-78E7-4EEF-BC40-CA8B979BA5C5/overview];;;89426968-A013-4E64-B13A-A22F1751D5C6;;
004104247;14-0786: Records of Church of Scotland synods, presbyteries and kirk sessions, 1658-1919 - FSI;[UK, Scotland—Church of Scotland Synods, Presbyteries, and Kirk Sessions, 1658–1919 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/25A42F83-78E7-4EEF-BC40-CA8B979BA5C5/overview];;;99CE624A-675D-4DFE-A510-58B6F219B850;;
004104248;14-0786: Records of Church of Scotland synods, presbyteries and kirk sessions, 1658-1919 - FSI;[UK, Scotland—Church of Scotland Synods, Presbyteries, and Kirk Sessions, 1658–1919 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/25A42F83-78E7-4EEF-BC40-CA8B979BA5C5/overview];;;0713BC35-520A-4377-BAC0-28CD249EFE26;;
004104249;14-0786: Records of Church of Scotland synods, presbyteries and kirk sessions, 1658-1919 - FSI;[UK, Scotland—Church of Scotland Synods, Presbyteries, and Kirk Sessions, 1658–1919 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/25A42F83-78E7-4EEF-BC40-CA8B979BA5C5/overview];;;5B35EA0A-94DA-41A2-B52D-D6DD632C814E;;
004104250;14-0786: Records of Church of Scotland synods, presbyteries and kirk sessions, 1658-1919 - FSI;[UK, Scotland—Church of Scotland Synods, Presbyteries, and Kirk Sessions, 1658–1919 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/25A42F83-78E7-4EEF-BC40-CA8B979BA5C5/overview];;;48C48D70-4AF6-4CC8-967C-F5D2EE747C58;;
004104251;14-0786: Records of Church of Scotland synods, presbyteries and kirk sessions, 1658-1919 - FSI;[UK, Scotland—Church of Scotland Synods, Presbyteries, and Kirk Sessions, 1658–1919 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/25A42F83-78E7-4EEF-BC40-CA8B979BA5C5/overview];;;A38A64A7-BB8D-4F3D-9E28-0D09837B084C;;
004104252;14-0786: Records of Church of Scotland synods, presbyteries and kirk sessions, 1658-1919 - FSI;[UK, Scotland—Church of Scotland Synods, Presbyteries, and Kirk Sessions, 1658–1919 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/25A42F83-78E7-4EEF-BC40-CA8B979BA5C5/overview];;;43C26351-4ECF-4C9E-BA78-19EE9EFD6043;;
004104255;14-0786: Records of Church of Scotland synods, presbyteries and kirk sessions, 1658-1919 - FSI;[UK, Scotland—Church of Scotland Synods, Presbyteries, and Kirk Sessions, 1658–1919 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/25A42F83-78E7-4EEF-BC40-CA8B979BA5C5/overview];;;A8F67BA4-2F99-47C8-B2B2-F2572ECCA85B;;
004115556;14-0786: Records of Church of Scotland synods, presbyteries and kirk sessions, 1658-1919 - FSI;[UK, Scotland—Church of Scotland Synods, Presbyteries, and Kirk Sessions, 1658–1919 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/25A42F83-78E7-4EEF-BC40-CA8B979BA5C5/overview];;;A8CECD39-1273-42E2-AB01-7AC4029221F2;;
004115561;14-0786: Records of Church of Scotland synods, presbyteries and kirk sessions, 1658-1919 - FSI;[UK, Scotland—Church of Scotland Synods, Presbyteries, and Kirk Sessions, 1658–1919 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/25A42F83-78E7-4EEF-BC40-CA8B979BA5C5/overview];;;9C3C4E34-EC39-4E39-977A-30A53F6083DD;;
