Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[19-1008|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=19-1008];United States, California, List of United States Citizens Arriving at San Francisco, 1930-1949 (NARA M1439) - FSI;Completed;[US, California—List of United States Citizens Arriving at San Francisco, 1930—1949|https://www.familysearch.org/indexing/admin-new/#/projects/55A3FA0A-C944-4B26-9740-0939571DABA5/overview];55A3FA0A-C944-4B26-9740-0939571DABA5;READY_FOR_DELIVERY
