dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
101091175;2020-12-16 10:07:41;16-0264: Mexico, Sinaloa, Civil Registration, 1861-1929 - FSI;;;[Mexico, Sinaloa—Civil Registration, 1861–1929 \[Part H\]|https:///www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/overview];[A12444E9-C563-410D-86B8-CF4C8E12B597|https://www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/manage/A12444E9-C563-410D-86B8-CF4C8E12B597/batches/list];ACTIVE;
101091183;2020-12-16 10:07:41;16-0264: Mexico, Sinaloa, Civil Registration, 1861-1929 - FSI;;;[Mexico, Sinaloa—Civil Registration, 1861–1929 \[Part H\]|https:///www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/overview];[01EF5CAA-F7AA-444C-A47F-DE0532E235B0|https://www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/manage/01EF5CAA-F7AA-444C-A47F-DE0532E235B0/batches/list];ACTIVE;
101091185;2020-12-16 10:07:41;16-0264: Mexico, Sinaloa, Civil Registration, 1861-1929 - FSI;;;[Mexico, Sinaloa—Civil Registration, 1861–1929 \[Part H\]|https:///www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/overview];[9073959E-ACF2-41F3-A354-B2B85C9AD6AE|https://www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/manage/9073959E-ACF2-41F3-A354-B2B85C9AD6AE/batches/list];ACTIVE;
101109734;2020-12-16 10:07:41;16-0264: Mexico, Sinaloa, Civil Registration, 1861-1929 - FSI;;;[Mexico, Sinaloa—Civil Registration, 1861–1929 \[Part H\]|https:///www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/overview];[A511A9B3-4C7A-43BA-B131-1E26942C74A2|https://www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/manage/A511A9B3-4C7A-43BA-B131-1E26942C74A2/batches/list];ACTIVE;
101109738;2020-12-16 10:07:41;16-0264: Mexico, Sinaloa, Civil Registration, 1861-1929 - FSI;;;[Mexico, Sinaloa—Civil Registration, 1861–1929 \[Part H\]|https:///www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/overview];[D3F716DA-3FC3-488B-A4BC-0E8C4478C3A1|https://www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/manage/D3F716DA-3FC3-488B-A4BC-0E8C4478C3A1/batches/list];ACTIVE;
101129521;2020-12-16 10:07:41;16-0264: Mexico, Sinaloa, Civil Registration, 1861-1929 - FSI;;;[Mexico, Sinaloa—Civil Registration, 1861–1929 \[Part H\]|https:///www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/overview];[579C6588-2BE5-4295-8866-357E79EE3DD5|https://www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/manage/579C6588-2BE5-4295-8866-357E79EE3DD5/batches/list];ACTIVE;
101170352;2020-12-16 10:07:41;16-0264: Mexico, Sinaloa, Civil Registration, 1861-1929 - FSI;;;[Mexico, Sinaloa—Civil Registration, 1861–1929 \[Part H\]|https:///www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/overview];[2D8E135C-0AE4-425C-A059-3C86FD6313ED|https://www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/manage/2D8E135C-0AE4-425C-A059-3C86FD6313ED/batches/list];ACTIVE;
101170364;2020-12-16 10:07:41;16-0264: Mexico, Sinaloa, Civil Registration, 1861-1929 - FSI;;;[Mexico, Sinaloa—Civil Registration, 1861–1929 \[Part H\]|https:///www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/overview];[601410D4-A720-4FF3-B158-D0FD6D2D52C2|https://www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/manage/601410D4-A720-4FF3-B158-D0FD6D2D52C2/batches/list];ACTIVE;
101208374;2020-12-16 10:07:41;16-0264: Mexico, Sinaloa, Civil Registration, 1861-1929 - FSI;;;[Mexico, Sinaloa—Civil Registration, 1861–1929 \[Part H\]|https:///www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/overview];[8CAFE6F1-FFEA-4572-8208-8428CBBC8604|https://www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/manage/8CAFE6F1-FFEA-4572-8208-8428CBBC8604/batches/list];ACTIVE;
101304975;2020-12-16 10:07:41;16-0264: Mexico, Sinaloa, Civil Registration, 1861-1929 - FSI;;;[Mexico, Sinaloa—Civil Registration, 1861–1929 \[Part H\]|https:///www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/overview];[776E0F34-0526-43A5-A0B9-1280691C1A3B|https://www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/manage/776E0F34-0526-43A5-A0B9-1280691C1A3B/batches/list];ACTIVE;
