Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[12-0490|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=12-0490];New York, County Naturalization Records, 1792-1976 - FSI;In Production;[US (Quick Batch), New York—County Naturalization Records, 1792–1976 \[Part K\]|https://www.familysearch.org/indexing/admin-new/#/projects/941415A6-F9E5-4E98-BC9E-7320893A4CC9/overview];941415A6-F9E5-4E98-BC9E-7320893A4CC9;READY_FOR_DELIVERY
[12-0490|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=12-0490];New York, County Naturalization Records, 1792-1976 - FSI;In Production;[US, New York—County Naturalization Records, 1792–1976 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D6A79524-35AF-45BF-A227-043199769092/overview];D6A79524-35AF-45BF-A227-043199769092;READY_FOR_DELIVERY
[12-0490|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=12-0490];New York, County Naturalization Records, 1792-1976 - FSI;In Production;[US, New York—County Naturalization Records, 1792–1976 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/EC2BD9E4-E217-464D-884F-68657FA69D8D/overview];EC2BD9E4-E217-464D-884F-68657FA69D8D;READY_FOR_DELIVERY
[12-0490|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=12-0490];New York, County Naturalization Records, 1792-1976 - FSI;In Production;[US, New York—County Naturalization Records, 1792–1976 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/662C9A71-A8F2-4FB8-98FA-7E0A0534E57A/overview];662C9A71-A8F2-4FB8-98FA-7E0A0534E57A;READY_FOR_DELIVERY
[12-0490|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=12-0490];New York, County Naturalization Records, 1792-1976 - FSI;In Production;[US, New York—County Naturalization Records, 1792–1976 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/D8638D8A-EA6E-40DA-ADF4-9859294C2143/overview];D8638D8A-EA6E-40DA-ADF4-9859294C2143;READY_FOR_DELIVERY
[12-0490|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=12-0490];New York, County Naturalization Records, 1792-1976 - FSI;In Production;[US, New York—County Naturalization Records, 1792–1976 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/3EC1B3A3-EB1B-471A-9A6D-F018CF082297/overview];3EC1B3A3-EB1B-471A-9A6D-F018CF082297;READY_FOR_DELIVERY
[12-0490|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=12-0490];New York, County Naturalization Records, 1792-1976 - FSI;In Production;[US, New York—County Naturalization Records, 1792–1976 \[Part J\]|https://www.familysearch.org/indexing/admin-new/#/projects/018D2857-5F20-4280-8910-6A48C35D45DD/overview];018D2857-5F20-4280-8910-6A48C35D45DD;READY_FOR_DELIVERY
[12-0490|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=12-0490];New York, County Naturalization Records, 1792-1976 - FSI;In Production;[US, New York—County Naturalization Records, 1792–1976 \[Part K\]|https://www.familysearch.org/indexing/admin-new/#/projects/5424424A-9832-4749-BC4E-7DEDB2078FDC/overview];5424424A-9832-4749-BC4E-7DEDB2078FDC;READY_FOR_DELIVERY
[12-0490|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=12-0490];New York, County Naturalization Records, 1792-1976 - FSI;In Production;[US, New York—County Naturalization Records, 1792–1976 \[Part M\]|https://www.familysearch.org/indexing/admin-new/#/projects/40F0464A-1A3D-4ECE-AD06-009104275A11/overview];40F0464A-1A3D-4ECE-AD06-009104275A11;READY_FOR_DELIVERY
[12-0490|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=12-0490];New York, County Naturalization Records, 1792-1976 - FSI;In Production;[US, New York—County Naturalization Records, 1792–1976 \[Part P\]|https://www.familysearch.org/indexing/admin-new/#/projects/5F20DBF3-E744-4C19-9B87-908038DEB4CB/overview];5F20DBF3-E744-4C19-9B87-908038DEB4CB;READY_FOR_DELIVERY
