dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
105443444;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;A9C75E63-C164-4EE0-94E2-B19CBD4FC549;;
105443445;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;BF1051F5-13F4-4B16-B64B-E71DBAD46FF7;;
105443446;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;ECC40F56-6167-4EF3-B2F9-7FBC2D4E284D;;
105443447;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;F3D6D8F3-23E3-4FA2-AC66-A45682525B0B;;
105443448;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;30DAE082-BB59-495E-A9B3-024979D38290;;
105443449;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;825A0C27-437C-4D7E-BC02-5A073B154CC6;;
105508595;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;CC2BA3C2-B64D-4A62-AD32-F085F34DBDC9;;
105508596;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;339BD3C5-37BA-4C3A-9EF1-E22601FBE351;;
105508597;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;799023D5-5F80-4D27-B849-9E45DE1C6033;;
105508598;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;10E2C481-004F-4883-BB3B-E6E0B1830327;;
105508600;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;98C13E74-C604-4ABF-8D1C-A08C21DC85FD;;
105508601;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;80655FF5-30B8-4907-94BD-491C306B3CA1;;
105508602;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;6220D1B9-A687-434A-A20A-4D8DC1120AA6;;
105508604;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;8C2D7D92-52C8-4681-9718-EEB91A38D44E;;
105508606;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;E8353FD3-4791-46D7-98B7-C7CE75BF3EBF;;
105508607;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;00E63DF1-C89A-478B-B418-4885798D0103;;
105508608;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;62C0C95A-1BCB-42BB-BB80-4AF13CA77714;;
105508609;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;D9DC4794-D572-431A-A85D-917491C99E5E;;
105508610;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;344D244F-8DA3-48CD-A5AD-7C7E1380C13D;;
105508611;2021-01-29 10:28:30;20-1601: Sierra Leone, Birth and Death Registration, 1858-2016 - FSI/DB (Indexing Support);[Sierra Leone—Birth and Death Registrations, 1858–2016 \[Part B\]|https:///www.familysearch.org/indexing/admin-new/#/projects/4D25F3BB-8C12-45FA-A74C-00A0A5E95FC3/overview];In Production;;B4D14A0A-83BC-45AF-8860-029A7E5B6288;;
