Traveler;Rosetta Project;Rosetta State;IDX Project;Project State
[19-1987|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=19-1987];Oregon, Oregon State Archives, Death Records, 1864-1967 - (Ancestry: 48908) (ACOM) - FSI;In Production;[US, Oregon—Death Records, 1864–1967 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/3FDB544E-C6B3-4BCE-AA06-76CC2B779550/overview];ACTIVE
[19-1987|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=19-1987];Oregon, Oregon State Archives, Death Records, 1864-1967 - (Ancestry: 48908) (ACOM) - FSI;In Production;[US, Oregon—Death Records, 1864–1967 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/69EB8C95-C082-4BD5-B002-FAAA9DAB3C1A/overview];ACTIVE
[19-1987|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=19-1987];Oregon, Oregon State Archives, Death Records, 1864-1967 - (Ancestry: 48908) (ACOM) - FSI;In Production;[US, Oregon—Death Records, 1864–1967 \[Part C\] Test|https://www.familysearch.org/indexing/admin-new/#/projects/6C234C11-4B08-49B0-AC63-08E9941F665C/overview];TEST
