Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[17-0307|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0307];Italy, Teramo, Civil Registration (Tribunale), 1818-1938 - (NON-DGA) - FSI;In Production;[Italia, (Batch Veloce) Teramo—Stato Civile, 1818–1938 \[Parte H\]|https://www.familysearch.org/indexing/admin-new/#/projects/DFA37A3B-AAE0-4D2B-88E3-C87DB7D034CE/overview];DFA37A3B-AAE0-4D2B-88E3-C87DB7D034CE;READY_FOR_DELIVERY
[17-0307|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0307];Italy, Teramo, Civil Registration (Tribunale), 1818-1938 - (NON-DGA) - FSI;In Production;[Italia, Teramo—Stato Civile, 1818–1938 \[Parte B\]|https://www.familysearch.org/indexing/admin-new/#/projects/0655A536-F58A-4757-BB06-348A78B40DC8/overview];0655A536-F58A-4757-BB06-348A78B40DC8;READY_FOR_DELIVERY
[17-0307|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0307];Italy, Teramo, Civil Registration (Tribunale), 1818-1938 - (NON-DGA) - FSI;In Production;[Italia, Teramo—Stato Civile, 1818–1938 \[Parte D\]|https://www.familysearch.org/indexing/admin-new/#/projects/6D501C6E-B2B1-4C69-8463-EEA285FA390B/overview];6D501C6E-B2B1-4C69-8463-EEA285FA390B;READY_FOR_DELIVERY
[17-0307|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0307];Italy, Teramo, Civil Registration (Tribunale), 1818-1938 - (NON-DGA) - FSI;In Production;[Italia, Teramo—Stato Civile, 1818–1938 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/845B2354-C422-41C6-8BF5-6B7F2DCD2374/overview];845B2354-C422-41C6-8BF5-6B7F2DCD2374;READY_FOR_DELIVERY
[17-0307|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0307];Italy, Teramo, Civil Registration (Tribunale), 1818-1938 - (NON-DGA) - FSI;In Production;[Italia, Teramo—Stato Civile, 1818–1938 \[Parte F\]|https://www.familysearch.org/indexing/admin-new/#/projects/01184538-EFCB-4382-BB0B-79BDECE705F2/overview];01184538-EFCB-4382-BB0B-79BDECE705F2;READY_FOR_DELIVERY
[17-0307|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0307];Italy, Teramo, Civil Registration (Tribunale), 1818-1938 - (NON-DGA) - FSI;In Production;[Italia, Teramo—Stato Civile, 1818–1938 \[Parte H\]|https://www.familysearch.org/indexing/admin-new/#/projects/4CAA937A-776C-4B1F-8329-6F0E6D8EDF9B/overview];4CAA937A-776C-4B1F-8329-6F0E6D8EDF9B;READY_FOR_DELIVERY
[17-0307|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0307];Italy, Teramo, Civil Registration (Tribunale), 1818-1938 - (NON-DGA) - FSI;In Production;[Italia, Teramo—Stato Civile, 1818–1938 \[Parte I\]|https://www.familysearch.org/indexing/admin-new/#/projects/0F0D38CE-A92B-4989-B010-E0DC5FEEED89/overview];0F0D38CE-A92B-4989-B010-E0DC5FEEED89;READY_FOR_DELIVERY
[17-0307|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0307];Italy, Teramo, Civil Registration (Tribunale), 1818-1938 - (NON-DGA) - FSI;In Production;[Italia, Teramo—Stato Civile, 1818–1938 \[Parte J\]|https://www.familysearch.org/indexing/admin-new/#/projects/8BEADE0C-B412-40A1-ACE4-B1BAF2BBB604/overview];8BEADE0C-B412-40A1-ACE4-B1BAF2BBB604;READY_FOR_DELIVERY
[17-0307|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0307];Italy, Teramo, Civil Registration (Tribunale), 1818-1938 - (NON-DGA) - FSI;In Production;[Italy (Italian Ancestors), Teramo—Civil Registration, 1818–1938 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/E4B3908F-544E-4BD4-B393-2C8006BDDB04/overview];E4B3908F-544E-4BD4-B393-2C8006BDDB04;ACTIVE
[17-0307|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0307];Italy, Teramo, Civil Registration (Tribunale), 1818-1938 - (NON-DGA) - FSI;In Production;[Italy (Italian Ancestors), Teramo—Civil Registration, 1818–1938 \[Part K\]|https://www.familysearch.org/indexing/admin-new/#/projects/0E406152-E089-4841-9C66-8DE04B02C64D/overview];0E406152-E089-4841-9C66-8DE04B02C64D;READY_FOR_DELIVERY
