dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
008107902;19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview];[449C3EFA-D0FE-4919-8307-ADD24FC1ADFA|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/449C3EFA-D0FE-4919-8307-ADD24FC1ADFA/batches/list];READY_FOR_DELIVERY;
008107903;19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview];[88BC98BD-73BB-4264-9530-92E0AC959E0C|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/88BC98BD-73BB-4264-9530-92E0AC959E0C/batches/list];READY_FOR_DELIVERY;
008107904;19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview];[D547A876-4533-4B8A-8F10-5FAF403BF05F|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/D547A876-4533-4B8A-8F10-5FAF403BF05F/batches/list];READY_FOR_DELIVERY;
008107905;19-0246: France, Haute-Vienne, Census, 1836 - FSI \\ 19-0246: France, Haute-Vienne, Census, 1836 - FSI \\ 19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview] \\ [France, Haute-Vienne—Recensement de 1836 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/67193A8D-3329-40B9-9C96-8062FBD3151A/overview] \\ [France, Haute-Vienne—Recensement de 1836|https://www.familysearch.org/indexing/admin-new/#/projects/B55D0A30-25D5-4FB5-ABEC-8DDBE821502F/overview];[9091C929-BD44-4078-B211-DCD4664D8BFB|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/9091C929-BD44-4078-B211-DCD4664D8BFB/batches/list] \\ [9091C929-BD44-4078-B211-DCD4664D8BFB|https://www.familysearch.org/indexing/admin-new/#/projects/67193A8D-3329-40B9-9C96-8062FBD3151A/manage/9091C929-BD44-4078-B211-DCD4664D8BFB/batches/list] \\ [9091C929-BD44-4078-B211-DCD4664D8BFB|https://www.familysearch.org/indexing/admin-new/#/projects/B55D0A30-25D5-4FB5-ABEC-8DDBE821502F/manage/9091C929-BD44-4078-B211-DCD4664D8BFB/batches/list];READY_FOR_DELIVERY \\ ACTIVE \\ READY_FOR_DELIVERY;
008215037;19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview];[16A3B8D2-C769-448D-B23C-141487364259|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/16A3B8D2-C769-448D-B23C-141487364259/batches/list];READY_FOR_DELIVERY;
008215038;19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview];[630666BC-7AB7-4C2F-9ED3-3BD0996B9BB3|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/630666BC-7AB7-4C2F-9ED3-3BD0996B9BB3/batches/list];READY_FOR_DELIVERY;
008215039;19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview];[B562937E-7373-4E81-B5AA-8DE89E58A033|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/B562937E-7373-4E81-B5AA-8DE89E58A033/batches/list];READY_FOR_DELIVERY;
008215040;19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview];[441D9926-0F66-4439-A48E-426CF52C32F6|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/441D9926-0F66-4439-A48E-426CF52C32F6/batches/list];READY_FOR_DELIVERY;
008215041;19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview];[6AB3B5FA-A56C-46F8-94D1-1AE02F15C30B|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/6AB3B5FA-A56C-46F8-94D1-1AE02F15C30B/batches/list];READY_FOR_DELIVERY;
008215042;19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview];[90A66BA3-9E51-43E0-8CB1-C00745F32D77|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/90A66BA3-9E51-43E0-8CB1-C00745F32D77/batches/list];READY_FOR_DELIVERY;
008215043;19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview];[272178FB-F4B2-4DAF-B6A5-E9403AF06FA7|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/272178FB-F4B2-4DAF-B6A5-E9403AF06FA7/batches/list];READY_FOR_DELIVERY;
008215044;19-0445: France, Haute-Vienne, Census, 1891 - FSI/DB for FSI Support;;;[France, Haute-Vienne—1891 Census|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/overview];[87D6EB28-E7ED-41F9-9489-B9B6FB2C6448|https://www.familysearch.org/indexing/admin-new/#/projects/10ACDF3B-A385-4A65-8DC4-EB7E565072A6/manage/87D6EB28-E7ED-41F9-9489-B9B6FB2C6448/batches/list];READY_FOR_DELIVERY;
