dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
008624849;2021-05-06 16:12:22;21-0218: Utah, Church of Jesus Christ of Latter-day Saints, Church Census Records (Additional Fields) - FSI - 1914-1960;[US, Utah—The Church of Jesus Christ of Latter-day Saints, Church Census Records, 1914–1960 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6B21268F-77F5-46ED-8085-F2B7B9B7F8EC/overview];In Production;;BB780ED1-E0C9-4367-836D-7A3D8EDD5FA6;;
008624850;2021-05-06 16:12:22;21-0218: Utah, Church of Jesus Christ of Latter-day Saints, Church Census Records (Additional Fields) - FSI - 1914-1960;[US, Utah—The Church of Jesus Christ of Latter-day Saints, Church Census Records, 1914–1960 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6B21268F-77F5-46ED-8085-F2B7B9B7F8EC/overview];In Production;;C75FD2FC-D4D2-41BD-8127-3B3B539F8AAA;;
008624851;2021-05-06 16:12:22;21-0218: Utah, Church of Jesus Christ of Latter-day Saints, Church Census Records (Additional Fields) - FSI - 1914-1960;[US, Utah—The Church of Jesus Christ of Latter-day Saints, Church Census Records, 1914–1960 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6B21268F-77F5-46ED-8085-F2B7B9B7F8EC/overview];In Production;;EA6B6277-CB75-4A2D-9333-9D3486AA7B39;;
008624852;2021-05-06 16:12:22;21-0218: Utah, Church of Jesus Christ of Latter-day Saints, Church Census Records (Additional Fields) - FSI - 1914-1960;[US, Utah—The Church of Jesus Christ of Latter-day Saints, Church Census Records, 1914–1960 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6B21268F-77F5-46ED-8085-F2B7B9B7F8EC/overview];In Production;;0DEB668E-AAF1-473F-BBB7-7703BAEEEC83;;
008624853;2021-05-06 16:12:22;21-0218: Utah, Church of Jesus Christ of Latter-day Saints, Church Census Records (Additional Fields) - FSI - 1914-1960;[US, Utah—The Church of Jesus Christ of Latter-day Saints, Church Census Records, 1914–1960 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6B21268F-77F5-46ED-8085-F2B7B9B7F8EC/overview];In Production;;DA809289-B6BE-4EB5-8489-E74448062E67;;
008624854;2021-05-06 16:12:22;21-0218: Utah, Church of Jesus Christ of Latter-day Saints, Church Census Records (Additional Fields) - FSI - 1914-1960;[US, Utah—The Church of Jesus Christ of Latter-day Saints, Church Census Records, 1914–1960 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6B21268F-77F5-46ED-8085-F2B7B9B7F8EC/overview];In Production;;83852696-A299-4DD3-8E56-8B1453574EF3;;
008624856;2021-05-06 16:12:22;21-0218: Utah, Church of Jesus Christ of Latter-day Saints, Church Census Records (Additional Fields) - FSI - 1914-1960;[US, Utah—The Church of Jesus Christ of Latter-day Saints, Church Census Records, 1914–1960 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6B21268F-77F5-46ED-8085-F2B7B9B7F8EC/overview];In Production;;10463694-272B-490C-B763-FE3E241A064D;;
008624857;2021-05-06 16:12:22;21-0218: Utah, Church of Jesus Christ of Latter-day Saints, Church Census Records (Additional Fields) - FSI - 1914-1960;[US, Utah—The Church of Jesus Christ of Latter-day Saints, Church Census Records, 1914–1960 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6B21268F-77F5-46ED-8085-F2B7B9B7F8EC/overview];In Production;;1D953D50-C4A6-4FF6-85AB-30C51EC63393;;
008624858;2021-05-06 16:12:22;21-0218: Utah, Church of Jesus Christ of Latter-day Saints, Church Census Records (Additional Fields) - FSI - 1914-1960;[US, Utah—The Church of Jesus Christ of Latter-day Saints, Church Census Records, 1914–1960 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6B21268F-77F5-46ED-8085-F2B7B9B7F8EC/overview];In Production;;85DEE934-7824-4B8F-94B4-29BF9F95A264;;
008624859;2021-05-06 16:12:22;21-0218: Utah, Church of Jesus Christ of Latter-day Saints, Church Census Records (Additional Fields) - FSI - 1914-1960;[US, Utah—The Church of Jesus Christ of Latter-day Saints, Church Census Records, 1914–1960 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/6B21268F-77F5-46ED-8085-F2B7B9B7F8EC/overview];In Production;;0B571F05-B8E9-4E3D-A5D4-BA27C2177A66;;
