Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[19-1130|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=19-1130];United States, Missouri, Recruitment Lists of Volunteers for the United States Colored Troops, 1863-1865 (NARA M1894; ADE) - FSI;Completed;[US, Missouri—Recruitment Lists of Volunteers for the United States Colored Troops, 1863–1865|https://www.familysearch.org/indexing/admin-new/#/projects/31A7E339-E187-4CCF-AD6E-301B9AE349F9/overview];31A7E339-E187-4CCF-AD6E-301B9AE349F9;READY_FOR_DELIVERY
