dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
005061051;19-0149: Alabama, Jefferson County Circuit Court Files, 1870-1916 - FSI;;;[US, Alabama, Jefferson County—Circuit Court Files, 1870–1916 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/overview];[E288C51E-2052-4795-A34B-FD24B0443741|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/manage/E288C51E-2052-4795-A34B-FD24B0443741/batches/list];READY_FOR_DELIVERY;
005061052;19-0149: Alabama, Jefferson County Circuit Court Files, 1870-1916 - FSI;;;[US, Alabama, Jefferson County—Circuit Court Files, 1870–1916 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/overview];[B0A6FFBE-A41A-46D5-A2E8-115DAA64436A|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/manage/B0A6FFBE-A41A-46D5-A2E8-115DAA64436A/batches/list];READY_FOR_DELIVERY;
005061053;19-0149: Alabama, Jefferson County Circuit Court Files, 1870-1916 - FSI;;;[US, Alabama, Jefferson County—Circuit Court Files, 1870–1916 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/overview];[C3FA1850-3BF9-4AF5-BCC5-25277F80EF80|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/manage/C3FA1850-3BF9-4AF5-BCC5-25277F80EF80/batches/list];READY_FOR_DELIVERY;
005061054;19-0149: Alabama, Jefferson County Circuit Court Files, 1870-1916 - FSI;;;[US, Alabama, Jefferson County—Circuit Court Files, 1870–1916 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/overview];[BEFB03E1-CA23-44D7-B377-E8A0F0FFF5F9|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/manage/BEFB03E1-CA23-44D7-B377-E8A0F0FFF5F9/batches/list];READY_FOR_DELIVERY;
005061055;19-0149: Alabama, Jefferson County Circuit Court Files, 1870-1916 - FSI;;;[US, Alabama, Jefferson County—Circuit Court Files, 1870–1916 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/overview];[928350E4-B2B3-43A1-992B-EC5FE3A184C5|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/manage/928350E4-B2B3-43A1-992B-EC5FE3A184C5/batches/list];READY_FOR_DELIVERY;
005061056;19-0149: Alabama, Jefferson County Circuit Court Files, 1870-1916 - FSI;;;[US, Alabama, Jefferson County—Circuit Court Files, 1870–1916 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/overview];[B2A6DE9F-C34B-46E1-A39D-9EFB02BB4EAE|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/manage/B2A6DE9F-C34B-46E1-A39D-9EFB02BB4EAE/batches/list];READY_FOR_DELIVERY;
005061057;19-0149: Alabama, Jefferson County Circuit Court Files, 1870-1916 - FSI;;;[US, Alabama, Jefferson County—Circuit Court Files, 1870–1916 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/overview];[04461632-A0CF-4D52-A9A8-ADC4C70BB340|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/manage/04461632-A0CF-4D52-A9A8-ADC4C70BB340/batches/list];READY_FOR_DELIVERY;
005061058;19-0149: Alabama, Jefferson County Circuit Court Files, 1870-1916 - FSI;;;[US, Alabama, Jefferson County—Circuit Court Files, 1870–1916 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/overview];[F50E16EC-ED99-437D-A1B6-351DD6F3922D|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/manage/F50E16EC-ED99-437D-A1B6-351DD6F3922D/batches/list];READY_FOR_DELIVERY;
005061059;19-0149: Alabama, Jefferson County Circuit Court Files, 1870-1916 - FSI;;;[US, Alabama, Jefferson County—Circuit Court Files, 1870–1916 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/overview];[4CB2A5DD-8569-40F3-B50B-586BFD824DA0|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/manage/4CB2A5DD-8569-40F3-B50B-586BFD824DA0/batches/list];READY_FOR_DELIVERY;
005061060;19-0149: Alabama, Jefferson County Circuit Court Files, 1870-1916 - FSI;;;[US, Alabama, Jefferson County—Circuit Court Files, 1870–1916 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/overview];[DF9620B0-F95E-4417-A98A-4FA691C79527|https://www.familysearch.org/indexing/admin-new/#/projects/80162B76-3194-40F7-8D24-50C52D349199/manage/DF9620B0-F95E-4417-A98A-4FA691C79527/batches/list];READY_FOR_DELIVERY;
