dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
004011479;14-1222: England, Derbyshire, Parish Registers, 1538-2005 - FSI;;;[UK, England, Derbyshire—Parish Registers, 1754–2005 \[Part L\]|https://www.familysearch.org/indexing/admin-new/#/projects/38CE2ECF-C16A-401C-B3C7-E9D034BBD64C/overview];[BDFFE845-E2DC-414D-8A48-CC2F55F797D9|https://www.familysearch.org/indexing/admin-new/#/projects/38CE2ECF-C16A-401C-B3C7-E9D034BBD64C/manage/BDFFE845-E2DC-414D-8A48-CC2F55F797D9/batches/list];READY_FOR_DELIVERY;
004011480;14-1222: England, Derbyshire, Parish Registers, 1538-2005 - FSI;;;[UK (Quick Batch), England, Derbyshire—Parish Registers, 1754–2005 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/overview];[8662FD31-168D-4C29-AF49-9EA85C82ECEB|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/manage/8662FD31-168D-4C29-AF49-9EA85C82ECEB/batches/list];READY_FOR_DELIVERY;
004011484;14-1222: England, Derbyshire, Parish Registers, 1538-2005 - FSI;;;[UK (Quick Batch), England, Derbyshire—Parish Registers, 1754–2005 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/overview];[C36E5071-73A2-4EE8-87B6-95F6BB76B50D|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/manage/C36E5071-73A2-4EE8-87B6-95F6BB76B50D/batches/list];READY_FOR_DELIVERY;
004011485;14-1222: England, Derbyshire, Parish Registers, 1538-2005 - FSI;;;[UK (Quick Batch), England, Derbyshire—Parish Registers, 1754–2005 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/overview];[A0D43FFE-04EC-489C-B622-318A5495663B|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/manage/A0D43FFE-04EC-489C-B622-318A5495663B/batches/list];READY_FOR_DELIVERY;
004011486;14-1222: England, Derbyshire, Parish Registers, 1538-2005 - FSI;;;[UK (Quick Batch), England, Derbyshire—Parish Registers, 1754–2005 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/overview];[FCB974A1-A905-4A9D-970E-ABE86DB3B171|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/manage/FCB974A1-A905-4A9D-970E-ABE86DB3B171/batches/list];READY_FOR_DELIVERY;
004011487;14-1222: England, Derbyshire, Parish Registers, 1538-2005 - FSI;;;[UK (Quick Batch), England, Derbyshire—Parish Registers, 1754–2005 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/overview];[21A82DAA-B08A-45B7-818B-0559F91ED17B|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/manage/21A82DAA-B08A-45B7-818B-0559F91ED17B/batches/list];READY_FOR_DELIVERY;
004021534;14-1222: England, Derbyshire, Parish Registers, 1538-2005 - FSI;;;[UK (Quick Batch), England, Derbyshire—Parish Registers, 1754–2005 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/overview];[6EA6CA1E-9618-4E1E-9819-9DA0B1AB8B84|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/manage/6EA6CA1E-9618-4E1E-9819-9DA0B1AB8B84/batches/list];READY_FOR_DELIVERY;
004021535;14-1222: England, Derbyshire, Parish Registers, 1538-2005 - FSI;;;[UK (Quick Batch), England, Derbyshire—Parish Registers, 1754–2005 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/overview];[DF217D20-C0F3-465E-972B-3BAEDE364B10|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/manage/DF217D20-C0F3-465E-972B-3BAEDE364B10/batches/list];READY_FOR_DELIVERY;
004026568;14-1222: England, Derbyshire, Parish Registers, 1538-2005 - FSI;;;[UK (Quick Batch), England, Derbyshire—Parish Registers, 1754–2005 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/overview];[CB4FCCC4-220D-42CD-A18D-9E99711FD0B5|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/manage/CB4FCCC4-220D-42CD-A18D-9E99711FD0B5/batches/list];READY_FOR_DELIVERY;
004026569;14-1222: England, Derbyshire, Parish Registers, 1538-2005 - FSI;;;[UK (Quick Batch), England, Derbyshire—Parish Registers, 1754–2005 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/overview];[BB33853A-2EC6-4CAA-AFF5-9DC27ED592BD|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/manage/BB33853A-2EC6-4CAA-AFF5-9DC27ED592BD/batches/list];READY_FOR_DELIVERY;
