dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
007682739;19-1395: Massachusetts, New Bedford Passenger and Crew Lists, 1902-1943 (NARA T942, T944) - FSI/DONOR INDEX DELIVERY;;;[US, Massachusetts, New Bedford—Passenger and Crew Lists, 1902–1943|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/overview];[78C12E98-C29C-4F64-812A-7BDC104DFAAD|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/manage/78C12E98-C29C-4F64-812A-7BDC104DFAAD/batches/list];READY_FOR_DELIVERY;
007696770;19-1395: Massachusetts, New Bedford Passenger and Crew Lists, 1902-1943 (NARA T942, T944) - FSI/DONOR INDEX DELIVERY;;;[US, Massachusetts, New Bedford—Passenger and Crew Lists, 1902–1943|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/overview];[8AB8C724-6EA7-4960-BF58-FA364938F715|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/manage/8AB8C724-6EA7-4960-BF58-FA364938F715/batches/list];READY_FOR_DELIVERY;
007698248;19-1395: Massachusetts, New Bedford Passenger and Crew Lists, 1902-1943 (NARA T942, T944) - FSI/DONOR INDEX DELIVERY;;;[US, Massachusetts, New Bedford—Passenger and Crew Lists, 1902–1943|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/overview];[8A430FC2-38D6-4C71-ABEA-CFE9235B5250|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/manage/8A430FC2-38D6-4C71-ABEA-CFE9235B5250/batches/list];READY_FOR_DELIVERY;
007698249;19-1395: Massachusetts, New Bedford Passenger and Crew Lists, 1902-1943 (NARA T942, T944) - FSI/DONOR INDEX DELIVERY;;;[US, Massachusetts, New Bedford—Passenger and Crew Lists, 1902–1943|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/overview];[31E2A86A-7FEC-48F3-B7DE-E6BFA3E6A9F2|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/manage/31E2A86A-7FEC-48F3-B7DE-E6BFA3E6A9F2/batches/list];READY_FOR_DELIVERY;
007698250;19-1395: Massachusetts, New Bedford Passenger and Crew Lists, 1902-1943 (NARA T942, T944) - FSI/DONOR INDEX DELIVERY;;;[US, Massachusetts, New Bedford—Passenger and Crew Lists, 1902–1943|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/overview];[DC319FEB-B6F6-4AB8-B43B-ADD2FC494AE9|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/manage/DC319FEB-B6F6-4AB8-B43B-ADD2FC494AE9/batches/list];READY_FOR_DELIVERY;
007698251;19-1395: Massachusetts, New Bedford Passenger and Crew Lists, 1902-1943 (NARA T942, T944) - FSI/DONOR INDEX DELIVERY;;;[US, Massachusetts, New Bedford—Passenger and Crew Lists, 1902–1943|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/overview];[2554ED3E-A866-4D43-BA83-D019B1395DB6|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/manage/2554ED3E-A866-4D43-BA83-D019B1395DB6/batches/list];READY_FOR_DELIVERY;
007698252;19-1395: Massachusetts, New Bedford Passenger and Crew Lists, 1902-1943 (NARA T942, T944) - FSI/DONOR INDEX DELIVERY;;;[US, Massachusetts, New Bedford—Passenger and Crew Lists, 1902–1943|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/overview];[8E349386-30BE-4337-A6FD-435D6DECBE61|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/manage/8E349386-30BE-4337-A6FD-435D6DECBE61/batches/list];READY_FOR_DELIVERY;
007698253;19-1395: Massachusetts, New Bedford Passenger and Crew Lists, 1902-1943 (NARA T942, T944) - FSI/DONOR INDEX DELIVERY;;;[US, Massachusetts, New Bedford—Passenger and Crew Lists, 1902–1943|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/overview];[80E72E06-B942-4358-BAFF-4D3C92C980A7|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/manage/80E72E06-B942-4358-BAFF-4D3C92C980A7/batches/list];READY_FOR_DELIVERY;
007698254;19-1395: Massachusetts, New Bedford Passenger and Crew Lists, 1902-1943 (NARA T942, T944) - FSI/DONOR INDEX DELIVERY;;;[US, Massachusetts, New Bedford—Passenger and Crew Lists, 1902–1943|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/overview];[E0F51CE4-5110-4C6A-B9E2-91FCD7FF73AC|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/manage/E0F51CE4-5110-4C6A-B9E2-91FCD7FF73AC/batches/list];READY_FOR_DELIVERY;
007698255;19-1395: Massachusetts, New Bedford Passenger and Crew Lists, 1902-1943 (NARA T942, T944) - FSI/DONOR INDEX DELIVERY;;;[US, Massachusetts, New Bedford—Passenger and Crew Lists, 1902–1943|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/overview];[3F7E8FEE-F627-484E-A5AC-51C8D1AB91E5|https://www.familysearch.org/indexing/admin-new/#/projects/0FEEE62C-A595-4A3E-A0D7-C8E3A33E54AD/manage/3F7E8FEE-F627-484E-A5AC-51C8D1AB91E5/batches/list];READY_FOR_DELIVERY;
