dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
107028665;19-0108: United States, New Jersey, Naturalization records (from Camden, Trenton, and Newark Counties), 1905-1944 (NARA, NY) - Capture, FSI;;;[US, New Jersey—Naturalization Records, 1905–1944 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/overview];[0F4E0260-900D-4BD7-B7BE-611460CF607B|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/manage/0F4E0260-900D-4BD7-B7BE-611460CF607B/batches/list];READY_FOR_WORK;
107028666;19-0108: United States, New Jersey, Naturalization records (from Camden, Trenton, and Newark Counties), 1905-1944 (NARA, NY) - Capture, FSI;;;[US, New Jersey—Naturalization Records, 1905–1944 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/overview];[BB5F28F1-62B8-4F25-8F19-7908FD43EFC4|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/manage/BB5F28F1-62B8-4F25-8F19-7908FD43EFC4/batches/list];READY_FOR_WORK;
107028667;19-0108: United States, New Jersey, Naturalization records (from Camden, Trenton, and Newark Counties), 1905-1944 (NARA, NY) - Capture, FSI;;;[US, New Jersey—Naturalization Records, 1905–1944 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/overview];[0DE07308-BE83-40B5-8E71-613F9363CA29|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/manage/0DE07308-BE83-40B5-8E71-613F9363CA29/batches/list];READY_FOR_WORK;
107064416;19-0108: United States, New Jersey, Naturalization records (from Camden, Trenton, and Newark Counties), 1905-1944 (NARA, NY) - Capture, FSI;;;[US, New Jersey—Naturalization Records, 1905–1944 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/overview];[595D60AC-5F42-4066-818B-88BA611B9145|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/manage/595D60AC-5F42-4066-818B-88BA611B9145/batches/list];READY_FOR_WORK;
107064417;19-0108: United States, New Jersey, Naturalization records (from Camden, Trenton, and Newark Counties), 1905-1944 (NARA, NY) - Capture, FSI;;;[US, New Jersey—Naturalization Records, 1905–1944 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/overview];[DE87537C-F12E-4DDF-B89D-EA84E70D5E80|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/manage/DE87537C-F12E-4DDF-B89D-EA84E70D5E80/batches/list];READY_FOR_WORK;
107064418;19-0108: United States, New Jersey, Naturalization records (from Camden, Trenton, and Newark Counties), 1905-1944 (NARA, NY) - Capture, FSI;;;[US, New Jersey—Naturalization Records, 1905–1944 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/overview];[96E43F96-DF58-45E3-99F0-D03EC5FE5D21|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/manage/96E43F96-DF58-45E3-99F0-D03EC5FE5D21/batches/list];READY_FOR_WORK;
107064419;19-0108: United States, New Jersey, Naturalization records (from Camden, Trenton, and Newark Counties), 1905-1944 (NARA, NY) - Capture, FSI;;;[US, New Jersey—Naturalization Records, 1905–1944 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/overview];[B04B581B-69A9-4357-BA1C-44CF10E7B03B|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/manage/B04B581B-69A9-4357-BA1C-44CF10E7B03B/batches/list];READY_FOR_WORK;
107064420;19-0108: United States, New Jersey, Naturalization records (from Camden, Trenton, and Newark Counties), 1905-1944 (NARA, NY) - Capture, FSI;;;[US, New Jersey—Naturalization Records, 1905–1944 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/overview];[D3B35D48-4FDE-43CC-9947-D3614FE1432B|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/manage/D3B35D48-4FDE-43CC-9947-D3614FE1432B/batches/list];READY_FOR_WORK;
107064421;19-0108: United States, New Jersey, Naturalization records (from Camden, Trenton, and Newark Counties), 1905-1944 (NARA, NY) - Capture, FSI;;;[US, New Jersey—Naturalization Records, 1905–1944 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/overview];[BC70DB1D-0E5A-41DC-8EE7-A04BA2BB900E|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/manage/BC70DB1D-0E5A-41DC-8EE7-A04BA2BB900E/batches/list];READY_FOR_WORK;
107064422;19-0108: United States, New Jersey, Naturalization records (from Camden, Trenton, and Newark Counties), 1905-1944 (NARA, NY) - Capture, FSI;;;[US, New Jersey—Naturalization Records, 1905–1944 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/overview];[1BDDD4D3-C315-4849-BB56-08BFE1E6C3A7|https://www.familysearch.org/indexing/admin-new/#/projects/80D25AAD-AD64-431F-9EF6-BEE566B9F89E/manage/1BDDD4D3-C315-4849-BB56-08BFE1E6C3A7/batches/list];READY_FOR_WORK;
