Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[17-0410|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0410];Brazil, Sao Paulo, Civil Registration, 1907-1995, FSI;In Production;[Brasil  (Lote Rápido), São Paulo—Registro Civil, Casamentos, 1907–1995 \[Parte F\]|https://www.familysearch.org/indexing/admin-new/#/projects/FA6F013D-0E8F-46A5-A6DE-B33780CD0B49/overview];FA6F013D-0E8F-46A5-A6DE-B33780CD0B49;READY_FOR_DELIVERY
[17-0410|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0410];Brazil, Sao Paulo, Civil Registration, 1907-1995, FSI;In Production;[Brasil  (Lote Rápido), São Paulo—Registro Civil, Casamentos, 1907–1995 \[Parte G\]|https://www.familysearch.org/indexing/admin-new/#/projects/5CFCCB52-CCC5-4AFA-AAAB-536162F7FEE1/overview];5CFCCB52-CCC5-4AFA-AAAB-536162F7FEE1;READY_FOR_DELIVERY
[17-0410|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0410];Brazil, Sao Paulo, Civil Registration, 1907-1995, FSI;In Production;[Brasil  (Lote Rápido), São Paulo—Registro Civil, Casamentos, 1907–1995 \[Parte H\]|https://www.familysearch.org/indexing/admin-new/#/projects/CC5CA8F8-11CD-4A3F-B04F-193BECB66DAB/overview];CC5CA8F8-11CD-4A3F-B04F-193BECB66DAB;READY_FOR_DELIVERY
[17-0410|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0410];Brazil, Sao Paulo, Civil Registration, 1907-1995, FSI;In Production;[Brasil (Lote Rápido) São Paulo—Registro Civil, Nacimientos, 1907–1995 \[Parte I\]|https://www.familysearch.org/indexing/admin-new/#/projects/5A24F3B4-716A-43CA-BEED-0F449BFAE443/overview];5A24F3B4-716A-43CA-BEED-0F449BFAE443;READY_FOR_DELIVERY
[17-0410|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0410];Brazil, Sao Paulo, Civil Registration, 1907-1995, FSI;In Production;[Brasil (Lote Rápido), Sao Paulo—Matrimonios, 1907–1995 \[Parte A\]|https://www.familysearch.org/indexing/admin-new/#/projects/33F466D7-628B-4029-8452-536968F7197F/overview];33F466D7-628B-4029-8452-536968F7197F;READY_FOR_DELIVERY
[17-0410|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0410];Brazil, Sao Paulo, Civil Registration, 1907-1995, FSI;In Production;[Brasil (Lote Rápido), São Paulo—Matrimonios, 1907–1995 \[Parte B\]|https://www.familysearch.org/indexing/admin-new/#/projects/89EC4932-222B-4BA1-A415-5A674FE30E6E/overview];89EC4932-222B-4BA1-A415-5A674FE30E6E;READY_FOR_DELIVERY
[17-0410|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0410];Brazil, Sao Paulo, Civil Registration, 1907-1995, FSI;In Production;[Brasil (Lote Rápido), São Paulo—Registro Civil, 1907–1995 \[Parte K\]|https://www.familysearch.org/indexing/admin-new/#/projects/066F317F-DE0C-478D-8816-AFC37285F100/overview];066F317F-DE0C-478D-8816-AFC37285F100;READY_FOR_DELIVERY
[17-0410|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0410];Brazil, Sao Paulo, Civil Registration, 1907-1995, FSI;In Production;[Brasil (Lote Rápido), São Paulo—Registro Civil, 1907–1995 \[Parte L\]|https://www.familysearch.org/indexing/admin-new/#/projects/5B6660B9-4B96-4934-ADFB-70001B1E7368/overview];5B6660B9-4B96-4934-ADFB-70001B1E7368;READY_FOR_DELIVERY
[17-0410|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0410];Brazil, Sao Paulo, Civil Registration, 1907-1995, FSI;In Production;[Brasil (Lote Rápido), São Paulo—Registro Civil, 1907–1995 \[Parte M\]|https://www.familysearch.org/indexing/admin-new/#/projects/025550BC-3DFC-424A-82CB-98752CA72297/overview];025550BC-3DFC-424A-82CB-98752CA72297;READY_FOR_DELIVERY
[17-0410|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0410];Brazil, Sao Paulo, Civil Registration, 1907-1995, FSI;In Production;[Brasil (Lote Rápido), São Paulo—Registro Civil, 1907–1995 \[Parte N\]|https://www.familysearch.org/indexing/admin-new/#/projects/A568B03E-5E39-49E7-9236-9B490F42782B/overview];A568B03E-5E39-49E7-9236-9B490F42782B;READY_FOR_DELIVERY
