Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[20-1032|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=20-1032];Ireland, Church Records, 1740-1913 - FSI/DB for FSI Support;In Production;[Ireland, Cork—Church Records, 1740–1913|https:///www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/overview];A0F6A289-CDA6-4B18-8864-172A12A4FFB9;ACTIVE
[20-1032|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=20-1032];Ireland, Church Records, 1740-1913 - FSI/DB for FSI Support;In Production;[Ireland, Kerry—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/807C519E-DE3C-467A-B314-5E729853B89A/overview];807C519E-DE3C-467A-B314-5E729853B89A;INGEST_COMPLETE
