Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[17-1131|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-1131];Colorado, Statewide Divorce Index, 1900-1939 - FSI;Completed;[US (Quick Batch), Colorado—Statewide Divorce Index, 1900–1939 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/6F6C3C28-07B9-4205-82B5-F315E01203D0/overview];6F6C3C28-07B9-4205-82B5-F315E01203D0;READY_FOR_DELIVERY
[17-1131|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-1131];Colorado, Statewide Divorce Index, 1900-1939 - FSI;Completed;[US, Colorado—Statewide Divorce Index, 1900–1939|https://www.familysearch.org/indexing/admin-new/#/projects/41F3FD4D-C562-4FE2-866C-D1573FF4ADCD/overview];41F3FD4D-C562-4FE2-866C-D1573FF4ADCD;READY_FOR_DELIVERY
