Traveler;Rosetta Project;Rosetta State;IDX Project;Project State
[19-0554|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=19-0554];Iowa, Tama County Historical Society, Tax Lists, 1865-1939 - FSI;Completed;[US, Iowa, Tama County—Tax Lists, 1865–1939 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/045BCD69-5E98-4844-93EF-3614529BBB84/overview];045BCD69-5E98-4844-93EF-3614529BBB84;READY_FOR_DELIVERY
[19-0554|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=19-0554];Iowa, Tama County Historical Society, Tax Lists, 1865-1939 - FSI;Completed;[US, Iowa, Tama County—Tax Lists, 1865–1939 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/9AA75E2B-35A6-4ACF-B245-08A02C57E645/overview];9AA75E2B-35A6-4ACF-B245-08A02C57E645;READY_FOR_DELIVERY
[19-0554|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=19-0554];Iowa, Tama County Historical Society, Tax Lists, 1865-1939 - FSI;Completed;[US, Iowa, Tama County—Tax Lists, 1865–1939 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/DC996B52-C9FE-424C-9052-7EC9FB225F5E/overview];DC996B52-C9FE-424C-9052-7EC9FB225F5E;READY_FOR_DELIVERY
