dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
102800471;20-0491: Zambia, Archdiocese of Lusaka, Church Records, 1950-2015 - FSI;;;[Zambia, Archdiocese of Lusaka—Church Records, 1950–2015|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/overview];[FFF8DC67-DAF9-4BD8-9A15-A15617429365|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/manage/FFF8DC67-DAF9-4BD8-9A15-A15617429365/batches/list];ACTIVE;
102800472;20-0491: Zambia, Archdiocese of Lusaka, Church Records, 1950-2015 - FSI;;;[Zambia, Archdiocese of Lusaka—Church Records, 1950–2015|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/overview];[D861959D-F913-4B58-A3E6-C2F326890614|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/manage/D861959D-F913-4B58-A3E6-C2F326890614/batches/list];ACTIVE;
102800629;20-0491: Zambia, Archdiocese of Lusaka, Church Records, 1950-2015 - FSI;;;[Zambia, Archdiocese of Lusaka—Church Records, 1950–2015|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/overview];[180BB8F5-B536-4F4C-8942-9A87C7B34821|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/manage/180BB8F5-B536-4F4C-8942-9A87C7B34821/batches/list];ACTIVE;
102800630;20-0491: Zambia, Archdiocese of Lusaka, Church Records, 1950-2015 - FSI;;;[Zambia, Archdiocese of Lusaka—Church Records, 1950–2015|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/overview];[0B542BF5-0C55-48B2-8A06-F08E77D68752|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/manage/0B542BF5-0C55-48B2-8A06-F08E77D68752/batches/list];ACTIVE;
102800633;20-0491: Zambia, Archdiocese of Lusaka, Church Records, 1950-2015 - FSI;;;[Zambia, Archdiocese of Lusaka—Church Records, 1950–2015|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/overview];[B30E0978-A7E0-404F-B51F-4D7F47A0A134|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/manage/B30E0978-A7E0-404F-B51F-4D7F47A0A134/batches/list];ACTIVE;
102800634;20-0491: Zambia, Archdiocese of Lusaka, Church Records, 1950-2015 - FSI;;;[Zambia, Archdiocese of Lusaka—Church Records, 1950–2015|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/overview];[2BDB5615-A5EF-4127-9DFE-12B210978058|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/manage/2BDB5615-A5EF-4127-9DFE-12B210978058/batches/list];ACTIVE;
102800635;20-0491: Zambia, Archdiocese of Lusaka, Church Records, 1950-2015 - FSI;;;[Zambia, Archdiocese of Lusaka—Church Records, 1950–2015|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/overview];[16FE635F-85A7-4B8A-B39A-25F62A151C11|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/manage/16FE635F-85A7-4B8A-B39A-25F62A151C11/batches/list];ACTIVE;
102800636;20-0491: Zambia, Archdiocese of Lusaka, Church Records, 1950-2015 - FSI;;;[Zambia, Archdiocese of Lusaka—Church Records, 1950–2015|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/overview];[CBA1BE2E-D7D8-47E8-91AB-2045AFA888AC|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/manage/CBA1BE2E-D7D8-47E8-91AB-2045AFA888AC/batches/list];ACTIVE;
102800637;20-0491: Zambia, Archdiocese of Lusaka, Church Records, 1950-2015 - FSI;;;[Zambia, Archdiocese of Lusaka—Church Records, 1950–2015|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/overview];[769E0463-200C-4622-9DCC-34C5D1ADF0CF|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/manage/769E0463-200C-4622-9DCC-34C5D1ADF0CF/batches/list];ACTIVE;
102800638;20-0491: Zambia, Archdiocese of Lusaka, Church Records, 1950-2015 - FSI;;;[Zambia, Archdiocese of Lusaka—Church Records, 1950–2015|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/overview];[167CEA33-7DD6-44A0-9A37-89E1C2A207C9|https://www.familysearch.org/indexing/admin-new/#/projects/FADC0BBF-4C50-4A24-851A-FD66FD8BE7D9/manage/167CEA33-7DD6-44A0-9A37-89E1C2A207C9/batches/list];ACTIVE;
