Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[18-1311|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-1311];Arizona, Nogales, Index and Manifests of Alien Arrivals, 1905-1952 (NARA; Series M1769) - FSI;Completed;[US, Arizona, Nogales—Index and Manifests of Alien Arrivals, 1905–1952|https://www.familysearch.org/indexing/admin-new/#/projects/7E286FE3-0700-44FD-920B-5DC0A952EE32/overview];7E286FE3-0700-44FD-920B-5DC0A952EE32;READY_FOR_DELIVERY
