Traveler;Rosetta Project;Rosetta State;IDX Project;Project State
[18-1467|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-1467];United States 1880 Census - Missouri Missing Pages - 3rd Party Image Ingest / FSI / DB;Completed;[US, Missouri—1880 Census \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/071741AD-47C2-4187-AA19-AFBD92A5C9E0/overview];READY_FOR_DELIVERY
[18-1467|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-1467];United States 1880 Census - Missouri Missing Pages - 3rd Party Image Ingest / FSI / DB;Completed;[US, Missouri—1880 Census \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/F7B69D2E-ABEC-4C89-B9E6-4AE4202977EC/overview];READY_FOR_DELIVERY
