Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[19-0750|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=19-0750];DR Congo, Census, 1984 - FSI;In Production;[Congo—1984 Census \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/E4AAB7AD-3B9E-4CF3-BE7F-0E61D2FB729F/overview];E4AAB7AD-3B9E-4CF3-BE7F-0E61D2FB729F;ACTIVE
[19-0750|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=19-0750];DR Congo, Census, 1984 - FSI;In Production;[Congo—1984 Census \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/E9DFF07D-F7FF-41D4-9399-6F23F96E24DD/overview];E9DFF07D-F7FF-41D4-9399-6F23F96E24DD;READY_FOR_WORK
