Traveler;Rosetta Project;Rosetta State;IDX Project;Project State
[18-1572|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-1572];Rhode Island, World War II Draft Registration Cards,1940-1947 (NARA) - FSI;In Production;[US, Rhode Island—World War II Draft Registration Cards, 1940–1947 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/405FD517-9ECD-4361-BA84-025B9809CA24/overview];READY_FOR_DELIVERY
