dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
007524419;13-1379: Italy, Savona, Civil Registration, Births, 1875-1903 (DGA Project), part 2 - FSI;;;[Italia (Antenati Italiani), Savona—Nati, 1875–1903 \[Parte 2E\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/overview];[8152FE1E-B793-4D91-B8D8-4DE70BAB14F7|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/manage/8152FE1E-B793-4D91-B8D8-4DE70BAB14F7/batches/list];READY_FOR_DELIVERY;
007524435;13-1379: Italy, Savona, Civil Registration, Births, 1875-1903 (DGA Project), part 2 - FSI;;;[Italia (Antenati Italiani), Savona—Nati, 1875–1903 \[Parte 2E\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/overview];[495F2603-CBD7-4F8E-98F2-54E53A872890|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/manage/495F2603-CBD7-4F8E-98F2-54E53A872890/batches/list];READY_FOR_DELIVERY;
007524535;13-1379: Italy, Savona, Civil Registration, Births, 1875-1903 (DGA Project), part 2 - FSI;;;[Italia (Antenati Italiani), Savona—Nati, 1875–1903 \[Parte 2E\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/overview];[932322E3-91D3-41B3-82DD-FBB00E031D24|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/manage/932322E3-91D3-41B3-82DD-FBB00E031D24/batches/list];READY_FOR_DELIVERY;
007524577;13-1379: Italy, Savona, Civil Registration, Births, 1875-1903 (DGA Project), part 2 - FSI;;;[Italia (Antenati Italiani), Savona—Nati, 1875–1903 \[Parte 2E\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/overview];[F60E6304-746E-4668-9ECA-61F595F7106E|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/manage/F60E6304-746E-4668-9ECA-61F595F7106E/batches/list];READY_FOR_DELIVERY;
007524606;13-1379: Italy, Savona, Civil Registration, Births, 1875-1903 (DGA Project), part 2 - FSI;;;[Italia (Antenati Italiani), Savona—Nati, 1875–1903 \[Parte 2E\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/overview];[62901277-4746-4D2F-85DA-F4FB7A3B262A|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/manage/62901277-4746-4D2F-85DA-F4FB7A3B262A/batches/list];READY_FOR_DELIVERY;
007524620;13-1379: Italy, Savona, Civil Registration, Births, 1875-1903 (DGA Project), part 2 - FSI;;;[Italia (Antenati Italiani), Savona—Nati, 1875–1903 \[Parte 2E\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/overview];[3262CB6D-00F5-4D74-9539-D4022DA7A3AF|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/manage/3262CB6D-00F5-4D74-9539-D4022DA7A3AF/batches/list];READY_FOR_DELIVERY;
007524753;13-1379: Italy, Savona, Civil Registration, Births, 1875-1903 (DGA Project), part 2 - FSI;;;[Italia (Antenati Italiani), Savona—Nati, 1875–1903 \[Parte 2E\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/overview];[87A2C778-D215-4A20-ADA4-C1A8FB4E56A4|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/manage/87A2C778-D215-4A20-ADA4-C1A8FB4E56A4/batches/list];READY_FOR_DELIVERY;
007524811;13-1379: Italy, Savona, Civil Registration, Births, 1875-1903 (DGA Project), part 2 - FSI;;;[Italia (Antenati Italiani), Savona—Nati, 1875–1903 \[Parte 2E\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/overview];[A0697EA6-6152-4D4B-829E-B3491EE62C00|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/manage/A0697EA6-6152-4D4B-829E-B3491EE62C00/batches/list];READY_FOR_DELIVERY;
007524829;13-1379: Italy, Savona, Civil Registration, Births, 1875-1903 (DGA Project), part 2 - FSI;;;[Italia (Antenati Italiani), Savona—Nati, 1875–1903 \[Parte 2E\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/overview];[D0FFC33B-0552-4B7B-B9F4-C448CC8B5144|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/manage/D0FFC33B-0552-4B7B-B9F4-C448CC8B5144/batches/list];READY_FOR_DELIVERY;
007524832;13-1379: Italy, Savona, Civil Registration, Births, 1875-1903 (DGA Project), part 2 - FSI;;;[Italia (Antenati Italiani), Savona—Nati, 1875–1903 \[Parte 2E\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/overview];[6C08E5F1-F45D-4C7B-B80D-14D29BA617B7|https://www.familysearch.org/indexing/admin-new/#/projects/A3B749C6-7E2E-41C6-B6D6-9C1DA93F866B/manage/6C08E5F1-F45D-4C7B-B80D-14D29BA617B7/batches/list];READY_FOR_DELIVERY;
