dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
105128590;2021-02-04 19:55:46;20-1579: Alaska, Birth Records, 1884-1989 - FSI;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];In Production;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];[e543298f-b141-4853-b881-8d25e3bbf5ce|https://www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/manage/e543298f-b141-4853-b881-8d25e3bbf5ce/batches/list];TEST;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview]
105128591;2021-02-04 19:55:46;20-1579: Alaska, Birth Records, 1884-1989 - FSI;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];In Production;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];[e1cae768-fc81-41b2-b704-2e773448d826|https://www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/manage/e1cae768-fc81-41b2-b704-2e773448d826/batches/list];TEST;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview]
105128592;2021-02-04 19:55:46;20-1579: Alaska, Birth Records, 1884-1989 - FSI;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];In Production;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];[f0dcc436-fbdb-4bfe-afc5-46ad919310bc|https://www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/manage/f0dcc436-fbdb-4bfe-afc5-46ad919310bc/batches/list];TEST;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview]
105128593;2021-02-04 19:55:46;20-1579: Alaska, Birth Records, 1884-1989 - FSI;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];In Production;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];[48e5a142-1e64-4d05-9d36-73f5db2121e0|https://www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/manage/48e5a142-1e64-4d05-9d36-73f5db2121e0/batches/list];TEST;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview]
105128594;2021-02-04 19:55:46;20-1579: Alaska, Birth Records, 1884-1989 - FSI;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];In Production;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];[f17ae91b-5fd9-4b5b-a50b-bc5151b0b89d|https://www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/manage/f17ae91b-5fd9-4b5b-a50b-bc5151b0b89d/batches/list];TEST;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview]
105128595;2021-02-04 19:55:46;20-1579: Alaska, Birth Records, 1884-1989 - FSI;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];In Production;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];[2ee71a7a-abc8-4b38-b5cc-3d615b28febe|https://www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/manage/2ee71a7a-abc8-4b38-b5cc-3d615b28febe/batches/list];TEST;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview]
105128596;2021-02-04 19:55:46;20-1579: Alaska, Birth Records, 1884-1989 - FSI;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];In Production;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];[7c513c63-adfe-4fa3-b6a7-7f6d18062d53|https://www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/manage/7c513c63-adfe-4fa3-b6a7-7f6d18062d53/batches/list];TEST;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview]
105128597;2021-02-04 19:55:46;20-1579: Alaska, Birth Records, 1884-1989 - FSI;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];In Production;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];[b31d44f4-eb33-4b0e-a117-3fc988401fa0|https://www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/manage/b31d44f4-eb33-4b0e-a117-3fc988401fa0/batches/list];TEST;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview]
105128598;2021-02-04 19:55:46;20-1579: Alaska, Birth Records, 1884-1989 - FSI;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];In Production;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];[bdda2699-e6c8-4898-afc1-14939cb01e09|https://www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/manage/bdda2699-e6c8-4898-afc1-14939cb01e09/batches/list];TEST;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview]
105128599;2021-02-04 19:55:46;20-1579: Alaska, Birth Records, 1884-1989 - FSI;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];In Production;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview];[fa2906ea-eec4-4623-a749-9faf17277eb6|https://www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/manage/fa2906ea-eec4-4623-a749-9faf17277eb6/batches/list];TEST;[US, Alaska—Birth Records, 1884–1989 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/A778C147-A939-42F1-A485-9815801F9152/overview]
