dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
007541687;20-0529: Arizona, Gila County, Voting Registers, 1881-1920 - FSI;;;[US, Arizona, Gila County—Voting Records, 1881–1920 \[Part B\] TEST|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/overview];[76E861F0-270E-4C7E-B2FB-BFCC510EE809|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/manage/76E861F0-270E-4C7E-B2FB-BFCC510EE809/batches/list];TEST;
007944839;20-0529: Arizona, Gila County, Voting Registers, 1881-1920 - FSI \\ 20-0530: Arizona, Graham County, Voting Records, 1882-1920 - FSI;;;[US, Arizona, Graham County—Voting Records, 1882–1920|https://www.familysearch.org/indexing/admin-new/#/projects/459FA5EB-1EF7-4BD2-A17A-1C222BD7363D/overview] \\ [US, Arizona, Gila County—Voting Records, 1881–1920|https://www.familysearch.org/indexing/admin-new/#/projects/4F4DD7E0-29D6-4B7A-8CE4-FDBAFB37FEC2/overview];[F2523B26-49D2-4E75-A514-80D58F435186|https://www.familysearch.org/indexing/admin-new/#/projects/459FA5EB-1EF7-4BD2-A17A-1C222BD7363D/manage/F2523B26-49D2-4E75-A514-80D58F435186/batches/list] \\ [F2523B26-49D2-4E75-A514-80D58F435186|https://www.familysearch.org/indexing/admin-new/#/projects/4F4DD7E0-29D6-4B7A-8CE4-FDBAFB37FEC2/manage/F2523B26-49D2-4E75-A514-80D58F435186/batches/list];READY_FOR_DELIVERY \\ ACTIVE;
007945309;20-0529: Arizona, Gila County, Voting Registers, 1881-1920 - FSI \\ 20-1027: Arizona, Military Discharge Records, ca.1918 - ca.1989 - FSI;;;[US, Arizona, Gila County—Voting Records, 1881–1920 \[Part B\] TEST|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/overview] \\ [US, Arizona—Military Discharge Records, 1918–1989|https://www.familysearch.org/indexing/admin-new/#/projects/9EF2A694-BAFC-4986-ADD2-8F9BEF56CB00/overview];[CAD3540E-20E4-4BEE-BF8F-22992A3D927D|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/manage/CAD3540E-20E4-4BEE-BF8F-22992A3D927D/batches/list] \\ [CAD3540E-20E4-4BEE-BF8F-22992A3D927D|https://www.familysearch.org/indexing/admin-new/#/projects/9EF2A694-BAFC-4986-ADD2-8F9BEF56CB00/manage/CAD3540E-20E4-4BEE-BF8F-22992A3D927D/batches/list];TEST \\ READY_FOR_WORK;
007945310;20-0529: Arizona, Gila County, Voting Registers, 1881-1920 - FSI;;;[US, Arizona, Gila County—Voting Records, 1881–1920 \[Part B\] TEST|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/overview];[D7BC81B0-6D6E-4893-9A7A-4315636DCC85|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/manage/D7BC81B0-6D6E-4893-9A7A-4315636DCC85/batches/list];TEST;
007945311;20-0529: Arizona, Gila County, Voting Registers, 1881-1920 - FSI;;;[US, Arizona, Gila County—Voting Records, 1881–1920 \[Part B\] TEST|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/overview];[CB6C1CB3-38E9-4FD8-AB70-DB0A99641E59|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/manage/CB6C1CB3-38E9-4FD8-AB70-DB0A99641E59/batches/list];TEST;
007945312;20-0529: Arizona, Gila County, Voting Registers, 1881-1920 - FSI;;;[US, Arizona, Gila County—Voting Records, 1881–1920 \[Part B\] TEST|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/overview];[CDEA9248-F479-4E5A-AAD6-3FD04B9ED2A9|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/manage/CDEA9248-F479-4E5A-AAD6-3FD04B9ED2A9/batches/list];TEST;
007945313;20-0529: Arizona, Gila County, Voting Registers, 1881-1920 - FSI;;;[US, Arizona, Gila County—Voting Records, 1881–1920 \[Part B\] TEST|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/overview];[E0D5D7D8-6027-4CD3-B69C-9DFBEE93655C|https://www.familysearch.org/indexing/admin-new/#/projects/1B7F8A5E-7723-4E7A-BC40-C18F35511CA8/manage/E0D5D7D8-6027-4CD3-B69C-9DFBEE93655C/batches/list];TEST;
103502176;20-0529: Arizona, Gila County, Voting Registers, 1881-1920 - FSI;;;[US, Arizona, Gila County—Voting Records, 1881–1920|https://www.familysearch.org/indexing/admin-new/#/projects/4F4DD7E0-29D6-4B7A-8CE4-FDBAFB37FEC2/overview];[19FE3014-90A4-47B3-89B8-4065F9FBE521|https://www.familysearch.org/indexing/admin-new/#/projects/4F4DD7E0-29D6-4B7A-8CE4-FDBAFB37FEC2/manage/19FE3014-90A4-47B3-89B8-4065F9FBE521/batches/list];ACTIVE;
103502177;20-0529: Arizona, Gila County, Voting Registers, 1881-1920 - FSI;;;[US, Arizona, Gila County—Voting Records, 1881–1920|https://www.familysearch.org/indexing/admin-new/#/projects/4F4DD7E0-29D6-4B7A-8CE4-FDBAFB37FEC2/overview];[E473E24B-8DAE-4A27-A4CA-CE53E6C4C3B2|https://www.familysearch.org/indexing/admin-new/#/projects/4F4DD7E0-29D6-4B7A-8CE4-FDBAFB37FEC2/manage/E473E24B-8DAE-4A27-A4CA-CE53E6C4C3B2/batches/list];ACTIVE;
103502178;20-0529: Arizona, Gila County, Voting Registers, 1881-1920 - FSI;;;[US, Arizona, Gila County—Voting Records, 1881–1920|https://www.familysearch.org/indexing/admin-new/#/projects/4F4DD7E0-29D6-4B7A-8CE4-FDBAFB37FEC2/overview];[9F047970-6BD5-4D19-9B0F-C4DE809F5D75|https://www.familysearch.org/indexing/admin-new/#/projects/4F4DD7E0-29D6-4B7A-8CE4-FDBAFB37FEC2/manage/9F047970-6BD5-4D19-9B0F-C4DE809F5D75/batches/list];ACTIVE;
