project UUID;name;count;state
[5AF43AD4-9023-4133-AC52-0583C8C5C792];[US, Pennsylvania—Cemetery Records, 1700–1950|https://www.familysearch.org/indexing/admin-new/#/projects/5AF43AD4-9023-4133-AC52-0583C8C5C792/overview];2;ACTIVE
[9EB3ABC6-E174-4282-986E-2E9BEB2A8F21];[Guatemala (Lote rápido)—Registro Civil, 1800–1950 \[Parte D\]|https://www.familysearch.org/indexing/admin-new/#/projects/9EB3ABC6-E174-4282-986E-2E9BEB2A8F21/overview];2;ACTIVE
[86FBF6B6-4E1E-4938-83FE-1933234FD6E5];[Guatemala (Lote rápido)—Registros Civiles, 1885–2009 \[Parte F\]|https://www.familysearch.org/indexing/admin-new/#/projects/86FBF6B6-4E1E-4938-83FE-1933234FD6E5/overview];10;ACTIVE
[D0DF912E-4086-4B2F-B22B-EF94C553212A];[US—Passenger Lists of Aliens Pre-Examined in Canada and Mexico, 1906–1956|https://www.familysearch.org/indexing/admin-new/#/projects/D0DF912E-4086-4B2F-B22B-EF94C553212A/overview];7;ACTIVE
[B009E0FC-C6C2-4C74-A840-7D18590C9C72];[España, Lugo—Registros de la Iglesia Católica, 1537–1984 \[Parte B\]|https://www.familysearch.org/indexing/admin-new/#/projects/B009E0FC-C6C2-4C74-A840-7D18590C9C72/overview];20;ACTIVE
[8CE89DB4-2991-4691-B9D2-6BAC1E52DE62];[South Africa, Natal Province—Civil Deaths, 1924–1963|https://www.familysearch.org/indexing/admin-new/#/projects/8CE89DB4-2991-4691-B9D2-6BAC1E52DE62/overview];10;ACTIVE
[D21A0220-8F2C-421F-9844-F8AD9BEC786A];[US—Compiled Military Service Records of Volunteer Union Soldiers Who Served with the U.S. Colored Troops, 1861–1866 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/D21A0220-8F2C-421F-9844-F8AD9BEC786A/overview];3;ACTIVE
[08F172DB-5D27-4291-BF07-C23F77D070B6];[US, New York—U.S. District Court Naturalization Records, Southern District, 1824–1946 \[Part N\]|https://www.familysearch.org/indexing/admin-new/#/projects/08F172DB-5D27-4291-BF07-C23F77D070B6/overview];13;ACTIVE
[DF2ECE28-E32F-4E03-859D-2C72945B606F];[US, South Carolina—County Marriage Licenses, 1911–1951|https://www.familysearch.org/indexing/admin-new/#/projects/DF2ECE28-E32F-4E03-859D-2C72945B606F/overview];12;ACTIVE
[0AC3B37C-77A9-4399-AC54-DB97D1F758B7];[Argentina, Corrientes—Civil Registration, 1880–1960 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/0AC3B37C-77A9-4399-AC54-DB97D1F758B7/overview];11;ACTIVE
[BCAE3D2F-9AF6-4D1D-9BEB-5A0B01958708];[UK, Wales—National Library of Wales Marriage Bonds, 1564–1754 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/BCAE3D2F-9AF6-4D1D-9BEB-5A0B01958708/overview];20;ACTIVE
[059BF999-055A-4214-BE73-8F173D116839];[US, Missouri, St. Louis—Military Records, 1916–1939|https://www.familysearch.org/indexing/admin-new/#/projects/059BF999-055A-4214-BE73-8F173D116839/overview];20;ACTIVE
[8F2E4E7C-3371-42FE-BAD5-30B48D0F9F8B];[Philippines—Marriage Records, 1945–1987 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/8F2E4E7C-3371-42FE-BAD5-30B48D0F9F8B/overview];20;ACTIVE
[70AAB264-E209-4FF6-B0EE-2B87AD261F79];[US—Native American Census Rolls, 1885–1940 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/70AAB264-E209-4FF6-B0EE-2B87AD261F79/overview];1;ACTIVE
[15916825-2453-4F65-9D54-91FA7CAF8C58];[El Salvador, Registros Civiles, 1836–2001 \[Parte D\]|https://www.familysearch.org/indexing/admin-new/#/projects/15916825-2453-4F65-9D54-91FA7CAF8C58/overview];20;ACTIVE
[E3DBB5AE-2DA6-4AFB-9EC6-8BCCC2708FFC];[US (Quick Batch), Utah—FamilySearch, Early Church Information File, 1830–1900|https://www.familysearch.org/indexing/admin-new/#/projects/E3DBB5AE-2DA6-4AFB-9EC6-8BCCC2708FFC/overview];2;READY_FOR_DELIVERY
[58CFE73D-F648-4DEC-8406-6E8E6CAB5089];[US, Minnesota—Minnesota Historical Society, Death Records, 1899–2001 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/58CFE73D-F648-4DEC-8406-6E8E6CAB5089/overview];20;ACTIVE
[4E4A55D1-60F3-4713-8BC1-CEAA1C4A7161];[Suomi, Kuopio—Henkikirjat, 1809–1915 \[Osa A\]|https://www.familysearch.org/indexing/admin-new/#/projects/4E4A55D1-60F3-4713-8BC1-CEAA1C4A7161/overview];1;ACTIVE
[4ECEF7C7-006F-4B96-8A58-69E783779EA8];[US, Utah, Salt Lake City—Salt Lake City Cemetery Records, 1847–1976|https://www.familysearch.org/indexing/admin-new/#/projects/4ECEF7C7-006F-4B96-8A58-69E783779EA8/overview];2;ACTIVE
[C6516B72-7E1E-4907-8A9A-2911172F68F7];[Peru, Ayacucho—Civil Registration, 1903–1999 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C6516B72-7E1E-4907-8A9A-2911172F68F7/overview];4;ACTIVE
[81DA7C94-9231-4B0D-A516-2B0DE157BABE];[US, Mississippi—County Marriages, 1858–1965 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/81DA7C94-9231-4B0D-A516-2B0DE157BABE/overview];10;ACTIVE
[38ACEFB9-6B90-400A-99E9-BDEC9A8D9105];[UK, England, Devon—Bishop's Transcripts, 1558–1887 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/38ACEFB9-6B90-400A-99E9-BDEC9A8D9105/overview];1;ACTIVE
[A8F8FD6F-E47D-42AC-B023-FEC22E8FD7F7];[Sverige, Västerbotten—Kyrkböcker fram till 1860 \[Del B\]|https://www.familysearch.org/indexing/admin-new/#/projects/A8F8FD6F-E47D-42AC-B023-FEC22E8FD7F7/overview];3;ACTIVE
[F9AE0610-94A1-471B-932D-4EC7AA502232];[US, New York, Central Region—Index to Land Records, Grantors, 1630-1975 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/F9AE0610-94A1-471B-932D-4EC7AA502232/overview];3;ACTIVE
[D811C1B9-F3A8-4073-88B5-A4B215F4D381];[Portugal, Aveiro— Passport Registers, 1861–1965 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/D811C1B9-F3A8-4073-88B5-A4B215F4D381/overview];3;ACTIVE
[7C654DDE-290B-4F2D-9C5F-D187049C5167];[Perú (Lote rápido), La Libertad—Registro Civil, 1903–1997 \[Parte AC\]|https://www.familysearch.org/indexing/admin-new/#/projects/7C654DDE-290B-4F2D-9C5F-D187049C5167/overview];1;ACTIVE
[4B22CB54-C642-466E-9EC9-122DCFBF6FBD];[UK, England, Lancashire—Nonconformist Church Records, 1647–1996 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/4B22CB54-C642-466E-9EC9-122DCFBF6FBD/overview];1;ACTIVE
[566AAB34-63BF-47CF-A2A8-CF699F6DF6E7];[US, Utah—Brigham City Family History Center, Obituary Collection, 1930–2015|https://www.familysearch.org/indexing/admin-new/#/projects/566AAB34-63BF-47CF-A2A8-CF699F6DF6E7/overview];2;ACTIVE
[2F215373-8615-4BB3-815B-43C5B8FD7144];[Chile—Civil Registration, 1885–1932 \[Part K\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F215373-8615-4BB3-815B-43C5B8FD7144/overview];5;READY_FOR_DELIVERY
[D6CF6329-6126-420C-ADFA-6211EDBDE763];[Chile—Registros de la Iglesia Católica, 1710–1928 \[Parte A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D6CF6329-6126-420C-ADFA-6211EDBDE763/overview];2;ACTIVE
[821E4D87-4816-4C40-9CD8-11451B6BA89A];[Uruguay—General Archive of the Nation, Passenger Lists, 1870–1971 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/821E4D87-4816-4C40-9CD8-11451B6BA89A/overview];11;ACTIVE
[ACB80718-5DA9-42FE-99ED-08CA3ABEDFD9];[Ecuador—Registros de la Iglesia Católica, 1615–1996 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/ACB80718-5DA9-42FE-99ED-08CA3ABEDFD9/overview];2;ACTIVE
[FA6F013D-0E8F-46A5-A6DE-B33780CD0B49];[Brasil  (Lote Rápido), São Paulo—Registro Civil, Casamentos, 1907–1995 \[Parte F\]|https://www.familysearch.org/indexing/admin-new/#/projects/FA6F013D-0E8F-46A5-A6DE-B33780CD0B49/overview];1;READY_FOR_DELIVERY
[CDC805F2-F85A-4192-9255-ECA020E14492];[México, Sinaloa—Registro Civil, 1861–1929 \[Parte H\]|https://www.familysearch.org/indexing/admin-new/#/projects/CDC805F2-F85A-4192-9255-ECA020E14492/overview];6;ACTIVE
[9F0DE112-43BF-48F4-A5EB-4678D32DEB92];[Peru (Quick Batch), Ancash—Civil Registration, 1888–2000 \[Part AA\]|https://www.familysearch.org/indexing/admin-new/#/projects/9F0DE112-43BF-48F4-A5EB-4678D32DEB92/overview];4;READY_FOR_DELIVERY
[6BFB8105-85E4-4CEE-BF25-17F0B38B2F37];[US, Michigan, Saginaw County—Biographical Card File, 1830–2000|https://www.familysearch.org/indexing/admin-new/#/projects/6BFB8105-85E4-4CEE-BF25-17F0B38B2F37/overview];8;ACTIVE
[1823203C-7D30-4138-9D0E-F08F6D642682];[South Africa—Marriage Records, 1840–1973 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/1823203C-7D30-4138-9D0E-F08F6D642682/overview];10;ACTIVE
[C879B120-E8BB-4666-8D40-D6FBC611165B];[US, Idaho—Naturalizations, 1866–1952 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/C879B120-E8BB-4666-8D40-D6FBC611165B/overview];8;ACTIVE
[D3C46006-1824-46EE-BD17-8A503C1502D6];[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D3C46006-1824-46EE-BD17-8A503C1502D6/overview];3;ACTIVE
[D3824D3C-0C49-437E-90C0-6A7E62EBC070];[Polska, Diecezja Lubelska — Księgi metrykalne kościoła rzymskokatolickiego, 1901–1950 \[Część 5\]|https://www.familysearch.org/indexing/admin-new/#/projects/D3824D3C-0C49-437E-90C0-6A7E62EBC070/overview];14;ACTIVE
[7A536A0D-D492-4139-93B8-F037ECD00274];[Spain, Province of Gerona—Electoral Census Part 3, 1904–1931|https://www.familysearch.org/indexing/admin-new/#/projects/7A536A0D-D492-4139-93B8-F037ECD00274/overview];3;ACTIVE
[1667C9E1-BB2D-4E9F-AE58-F61E9B48739D];[Italia (Antenati Italiani), Udine—Stato Civile, 1806–1900 \[Parte 2K\]|https://www.familysearch.org/indexing/admin-new/#/projects/1667C9E1-BB2D-4E9F-AE58-F61E9B48739D/overview];1;ACTIVE
[4AA099E5-0726-4C88-80BC-BAA0267A695F];[US, Michigan—Naturalization Records, 1837–1993 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/4AA099E5-0726-4C88-80BC-BAA0267A695F/overview];20;ACTIVE
[BD78AA53-EEC3-46C0-9E12-2AC005FD2CE5];[US, Washington, Seattle—Passenger Lists, 1894–1954|https://www.familysearch.org/indexing/admin-new/#/projects/BD78AA53-EEC3-46C0-9E12-2AC005FD2CE5/overview];2;ACTIVE
[8059A06F-2F57-459D-9351-1A2B27D083E6];[Österreich, Wien—Jüdisches Register von Geburten, Trauungen und Sterbefällen, 1784–1940 \[Teil B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8059A06F-2F57-459D-9351-1A2B27D083E6/overview];1;ACTIVE
[C4084CEF-8A80-4C33-A83A-578420ABC0A3];[Philippines—Marriage Records, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/C4084CEF-8A80-4C33-A83A-578420ABC0A3/overview];6;ACTIVE
[4ED8F95D-F3A0-4398-9D94-6DD215376756];[US, Oregon—Marriage Records, 1750–1990 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/4ED8F95D-F3A0-4398-9D94-6DD215376756/overview];1;READY_FOR_DELIVERY
[73EB010E-A948-4902-BB63-65868D6DB1EC];[Peru, Piura—Civil Registration, 1874–1996 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/73EB010E-A948-4902-BB63-65868D6DB1EC/overview];8;ACTIVE
[8B0C7702-B53F-42F7-9063-621ED0D511AB];[UK, England, Gloucestershire—Nonconformist Church Records, 1642–1996 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/8B0C7702-B53F-42F7-9063-621ED0D511AB/overview];20;ACTIVE
[670CBA5F-4EDC-42FB-98B1-4772BB2BB550];[Honduras—Registros de la Iglesia Catolica, 1694–1979|https://www.familysearch.org/indexing/admin-new/#/projects/670CBA5F-4EDC-42FB-98B1-4772BB2BB550/overview];2;ACTIVE
[8173A474-46EB-4341-8C19-EFFF5CF62737];[Philippines—Marriage Records, 1945–1987 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/8173A474-46EB-4341-8C19-EFFF5CF62737/overview];20;ACTIVE
[D6CF1CFC-8A7E-4E9B-B7D4-17792B321A4D];[Bolivia, Departamento de La Paz—Registros de la Iglesia Católica, 1627–1965 \[Parte A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D6CF1CFC-8A7E-4E9B-B7D4-17792B321A4D/overview];2;ACTIVE
[3A330E91-801B-4BF3-B3BA-E5EACBB5E289];[México, Sinaloa—Registro Civil, 1861–1929 \[Parte D\]|https://www.familysearch.org/indexing/admin-new/#/projects/3A330E91-801B-4BF3-B3BA-E5EACBB5E289/overview];13;ACTIVE
[47700494-5076-4222-B225-39438E59F6A1];[República Dominicana—Registro civil, Defunciones, 1838–1984 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/47700494-5076-4222-B225-39438E59F6A1/overview];2;ACTIVE
[2BFED07C-AC26-49D2-A4D4-37A370F3922E];[US, Michigan—Manifests of Arrivals, 1906–1957|https://www.familysearch.org/indexing/admin-new/#/projects/2BFED07C-AC26-49D2-A4D4-37A370F3922E/overview];3;ACTIVE
[73FABCD0-5234-4438-93EA-928EA131CB4F];[US, Texas, Laredo—Alien Arrivals, 1903–1955|https://www.familysearch.org/indexing/admin-new/#/projects/73FABCD0-5234-4438-93EA-928EA131CB4F/overview];10;ACTIVE
[73E5E290-14F9-412B-85BE-7EC405440174];[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https://www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview];6;ACTIVE
