Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[18-0806|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0806];United States, Index (Soundex) to Passengers Arriving in New York New York, compiled 1944-1948 (NARA; Series M1417) - FSI;Completed;[US—Index to Passengers Arriving in New York, 1944–1948|https://www.familysearch.org/indexing/admin-new/#/projects/C6826638-391B-4479-B51A-EF50144E64FB/overview];C6826638-391B-4479-B51A-EF50144E64FB;READY_FOR_DELIVERY
