Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[11-1337|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=11-1337];Germany, Baden, Kenzingen, Church Book Duplicates, 1810-1869 - FSI;In Production;[Deutschland, Baden, Kenzingen—Kirchenbuchduplikate, 1810–1869 \[Teil B\]|https://www.familysearch.org/indexing/admin-new/#/projects/2FD62716-5598-432E-84D1-4057F224A3E9/overview];2FD62716-5598-432E-84D1-4057F224A3E9;READY_FOR_DELIVERY
[11-1337|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=11-1337];Germany, Baden, Kenzingen, Church Book Duplicates, 1810-1869 - FSI;In Production;[Deutschland, Baden, Kenzingen—Kirchenbuchduplikate, 1810–1869 \[Teil C\]|https://www.familysearch.org/indexing/admin-new/#/projects/E3109A07-DA43-4CD5-975C-1B28DDA2F866/overview];E3109A07-DA43-4CD5-975C-1B28DDA2F866;READY_FOR_DELIVERY
[11-1337|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=11-1337];Germany, Baden, Kenzingen, Church Book Duplicates, 1810-1869 - FSI;In Production;[Deutschland, Baden, Kenzingen—Kirchenbuchduplikate, 1810–1869 \[Teil D\]|https://www.familysearch.org/indexing/admin-new/#/projects/196555DD-DE11-4576-B471-9BEA509008E7/overview];196555DD-DE11-4576-B471-9BEA509008E7;READY_FOR_DELIVERY
