Traveler;Rosetta Project;Rosetta State;IDX Project;Project State
[15-0409|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=15-0409];England, Warwickshire Parish Registers, part 4, 1538-1963 - FSI;Completed;[UK, England, Warwickshire—Parish Registers, Marriages, 1754–1960 \[Part 4\]|https://www.familysearch.org/indexing/admin-new/#/projects/442A1FDA-47B0-43B9-A3C2-D03DFF43121D/overview];442A1FDA-47B0-43B9-A3C2-D03DFF43121D;READY_FOR_DELIVERY
[15-0409|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=15-0409];England, Warwickshire Parish Registers, part 4, 1538-1963 - FSI;Completed;[UK, England, Warwickshire—Parish Registers, Marriages, 1754–1960 \[Part 5\]|https://www.familysearch.org/indexing/admin-new/#/projects/DADEBF06-0A4C-41FA-BAFD-4DF065AF3197/overview];DADEBF06-0A4C-41FA-BAFD-4DF065AF3197;READY_FOR_DELIVERY
