dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
104952296;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI \\ 20-0634: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 (ACOM - 48169) - FSI/Rework;[US, Wisconsin—Birth Records, 1981–1993 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/37BEA489-4AA9-4F80-9D6B-1DE77E2459D8/overview] \\ [US, Wisconsin—Birth Records, 1981–1993 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/622F0A9A-41DF-4EED-9775-7C7CBCB99361/overview];In Production \\ In Production;[US, Wisconsin—Birth Records, 1981–1993 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/37BEA489-4AA9-4F80-9D6B-1DE77E2459D8/overview];[887D9B26-09CF-416E-A528-D2CD855E6625|https://www.familysearch.org/indexing/admin-new/#/projects/37BEA489-4AA9-4F80-9D6B-1DE77E2459D8/manage/887D9B26-09CF-416E-A528-D2CD855E6625/batches/list];READY_FOR_DELIVERY;
104952297;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI \\ 20-0634: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 (ACOM - 48169) - FSI/Rework;[US, Wisconsin—Birth Records, 1981–1993 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/37BEA489-4AA9-4F80-9D6B-1DE77E2459D8/overview] \\ [US, Wisconsin—Birth Records, 1981–1993 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/622F0A9A-41DF-4EED-9775-7C7CBCB99361/overview];In Production \\ In Production;[US, Wisconsin—Birth Records, 1981–1993 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/37BEA489-4AA9-4F80-9D6B-1DE77E2459D8/overview];[C1F0AC65-4AD3-4E19-959B-B7BF5ECEF6A4|https://www.familysearch.org/indexing/admin-new/#/projects/37BEA489-4AA9-4F80-9D6B-1DE77E2459D8/manage/C1F0AC65-4AD3-4E19-959B-B7BF5ECEF6A4/batches/list];READY_FOR_DELIVERY;
104952298;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI;[US, Wisconsin—Birth Records, 1981–1993 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/37BEA489-4AA9-4F80-9D6B-1DE77E2459D8/overview];In Production;;56DC0EAA-05A5-439A-BC95-28DBAE8190A7;;
104952299;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI;[US, Wisconsin—Birth Records, 1981–1993 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/37BEA489-4AA9-4F80-9D6B-1DE77E2459D8/overview];In Production;;66B9F578-8343-4C32-9F97-710338B498DA;;
107080963;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview];In Production;;1E31923E-EE1B-4871-9608-67BED78FB639;;
107080964;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI \\ 20-0634: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 (ACOM - 48169) - FSI/Rework;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview] \\ [US, Wisconsin—Birth Records, 1981–1993 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/622F0A9A-41DF-4EED-9775-7C7CBCB99361/overview];In Production \\ In Production;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview];[B6641400-A079-462C-AC2B-D845040B04C5|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/manage/B6641400-A079-462C-AC2B-D845040B04C5/batches/list];READY_FOR_DELIVERY;
107080965;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI \\ 20-0634: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 (ACOM - 48169) - FSI/Rework;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview] \\ [US, Wisconsin—Birth Records, 1981–1993 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/622F0A9A-41DF-4EED-9775-7C7CBCB99361/overview];In Production \\ In Production;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview];[6039423E-858D-4B76-9D0A-AE3C69747ECF|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/manage/6039423E-858D-4B76-9D0A-AE3C69747ECF/batches/list];READY_FOR_DELIVERY;
107080966;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI \\ 20-0634: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 (ACOM - 48169) - FSI/Rework;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview] \\ [US, Wisconsin—Birth Records, 1981–1993 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/622F0A9A-41DF-4EED-9775-7C7CBCB99361/overview];In Production \\ In Production;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview];[6E300072-F3B3-4077-9DE7-E88019A77E01|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/manage/6E300072-F3B3-4077-9DE7-E88019A77E01/batches/list];READY_FOR_DELIVERY;
107080967;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI \\ 20-0634: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 (ACOM - 48169) - FSI/Rework;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview] \\ [US, Wisconsin—Birth Records, 1981–1993 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/622F0A9A-41DF-4EED-9775-7C7CBCB99361/overview];In Production \\ In Production;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview];[224355EA-670E-4711-BFB4-E434C145092D|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/manage/224355EA-670E-4711-BFB4-E434C145092D/batches/list];READY_FOR_DELIVERY;
107080968;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI \\ 20-0634: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 (ACOM - 48169) - FSI/Rework;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview] \\ [US, Wisconsin—Birth Records, 1981–1993 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/622F0A9A-41DF-4EED-9775-7C7CBCB99361/overview];In Production \\ In Production;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview];[E0B99B9D-F525-4455-85A4-BD9628F556EC|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/manage/E0B99B9D-F525-4455-85A4-BD9628F556EC/batches/list];READY_FOR_DELIVERY;
107080969;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI \\ 20-0634: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 (ACOM - 48169) - FSI/Rework;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview] \\ [US, Wisconsin—Birth Records, 1981–1993 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/622F0A9A-41DF-4EED-9775-7C7CBCB99361/overview];In Production \\ In Production;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview];[23A2867F-C542-4D4F-AB90-C44DC906AB1C|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/manage/23A2867F-C542-4D4F-AB90-C44DC906AB1C/batches/list];READY_FOR_DELIVERY;
107080970;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI \\ 20-0634: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 (ACOM - 48169) - FSI/Rework;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview] \\ [US, Wisconsin—Birth Records, 1981–1993 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/622F0A9A-41DF-4EED-9775-7C7CBCB99361/overview];In Production \\ In Production;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview];[A25BBE45-ED98-4265-8F31-EF33A6EF09BC|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/manage/A25BBE45-ED98-4265-8F31-EF33A6EF09BC/batches/list];READY_FOR_DELIVERY;
107080971;18-0991: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 - (Ancestry -Corrupt Image Redelivery) - FSI \\ 20-0634: Wisconsin, Wisconsin Vital Records Office, Birth Records, 1981-1993 (ACOM - 48169) - FSI/Rework;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview] \\ [US, Wisconsin—Birth Records, 1981–1993 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/622F0A9A-41DF-4EED-9775-7C7CBCB99361/overview];In Production \\ In Production;[US, Wisconsin—Birth Records, 1981–1993 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/overview];[6BCE49C2-CDBA-4BA3-A199-7E5A7CFC54B9|https://www.familysearch.org/indexing/admin-new/#/projects/2F8DDF7A-9E04-4097-8039-F750F4A942F3/manage/6BCE49C2-CDBA-4BA3-A199-7E5A7CFC54B9/batches/list];READY_FOR_DELIVERY;
