Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[17-0030|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0030];United States, State and County Marriages, 1700-2005-FSI (Multicollection)- Part 4 (FMP);In Production;[US, Alabama—Marriages, 1750–1980 \[Part L\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/D96AE5DF-443E-414B-A95E-F06D20804AA5/overview];D96AE5DF-443E-414B-A95E-F06D20804AA5;READY_FOR_DELIVERY
[17-0030|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0030];United States, State and County Marriages, 1700-2005-FSI (Multicollection)- Part 4 (FMP);In Production;[US, Delaware—Marriage Records, 1750–1990 \[Part F\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/627B2BD5-EC02-4591-A9C2-1422C2B253B0/overview];627B2BD5-EC02-4591-A9C2-1422C2B253B0;READY_FOR_DELIVERY
[17-0030|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0030];United States, State and County Marriages, 1700-2005-FSI (Multicollection)- Part 4 (FMP);In Production;[US, Delaware—Marriage Records, 1750–1990 \[Part J\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/5408AEF1-1DE7-4B7F-B670-231BC133A8D2/overview];5408AEF1-1DE7-4B7F-B670-231BC133A8D2;READY_FOR_DELIVERY
[17-0030|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0030];United States, State and County Marriages, 1700-2005-FSI (Multicollection)- Part 4 (FMP);In Production;[US, Delaware—Marriage Records, Brides Indexes, 1750–1990 \[Part G\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/98D490FA-2E58-4732-AD89-714D68562CA7/overview];98D490FA-2E58-4732-AD89-714D68562CA7;READY_FOR_DELIVERY
[17-0030|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0030];United States, State and County Marriages, 1700-2005-FSI (Multicollection)- Part 4 (FMP);In Production;[US, Delaware—Marriage Records, Grooms Index, 1750–1990 \[Part H\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/445E223D-16C1-43B2-8C38-9036E4947850/overview];445E223D-16C1-43B2-8C38-9036E4947850;READY_FOR_DELIVERY
[17-0030|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0030];United States, State and County Marriages, 1700-2005-FSI (Multicollection)- Part 4 (FMP);In Production;[US, Idaho, Elmore County—Marriage Records, 1927–1993|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/BFEC4C46-9B46-43DD-9DAB-00A4ABDF8D32/overview];BFEC4C46-9B46-43DD-9DAB-00A4ABDF8D32;READY_FOR_DELIVERY
[17-0030|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0030];United States, State and County Marriages, 1700-2005-FSI (Multicollection)- Part 4 (FMP);In Production;[US, Idaho, Lincoln County—Marriage Records, 1750–2005|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/E6841A42-CF97-4658-B7CD-8E56B8A3F222/overview];E6841A42-CF97-4658-B7CD-8E56B8A3F222;READY_FOR_DELIVERY
[17-0030|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0030];United States, State and County Marriages, 1700-2005-FSI (Multicollection)- Part 4 (FMP);In Production;[US, Idaho—Marriage Records, 1750–1990 \[Part G\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/5D65155B-BCEF-4683-8DB6-FB60664B523E/overview];5D65155B-BCEF-4683-8DB6-FB60664B523E;READY_FOR_DELIVERY
[17-0030|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0030];United States, State and County Marriages, 1700-2005-FSI (Multicollection)- Part 4 (FMP);In Production;[US, Illinois—County Marriages 1810–1934 \[Part F\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/692B07C0-09C9-4D23-A0BD-A66A0DDCC7C4/overview];692B07C0-09C9-4D23-A0BD-A66A0DDCC7C4;READY_FOR_DELIVERY
[17-0030|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=17-0030];United States, State and County Marriages, 1700-2005-FSI (Multicollection)- Part 4 (FMP);In Production;[US, Illinois—Marriage Records, 1940–1990 \[Part C\]|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/F295D0C7-A9E4-4FC9-A2A6-934ED3B2396C/overview];F295D0C7-A9E4-4FC9-A2A6-934ED3B2396C;READY_FOR_DELIVERY
