dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
100700311;15-0523: France, Haute-Garonne, Toulouse, Church Records 1539-1793 - FSI;;;[France, Haute-Garonne, Toulouse—Church Records 1539–1793 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/overview];[DAF74D71-D364-430F-A257-2961F2C55F48|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/manage/DAF74D71-D364-430F-A257-2961F2C55F48/batches/list];READY_FOR_WORK;
100700312;15-0523: France, Haute-Garonne, Toulouse, Church Records 1539-1793 - FSI;;;[France, Haute-Garonne, Toulouse—Church Records 1539–1793 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/overview];[D2237F82-4DD5-4F5D-A596-A00FF793D234|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/manage/D2237F82-4DD5-4F5D-A596-A00FF793D234/batches/list];READY_FOR_WORK;
100700313;15-0523: France, Haute-Garonne, Toulouse, Church Records 1539-1793 - FSI;;;[France, Haute-Garonne, Toulouse—Church Records 1539–1793 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/overview];[25747763-1164-436C-B320-88D72CCE166B|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/manage/25747763-1164-436C-B320-88D72CCE166B/batches/list];READY_FOR_WORK;
100700314;15-0523: France, Haute-Garonne, Toulouse, Church Records 1539-1793 - FSI;;;[France, Haute-Garonne, Toulouse—Church Records 1539–1793 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/overview];[208B02D5-633D-47B1-8008-2A75530DA259|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/manage/208B02D5-633D-47B1-8008-2A75530DA259/batches/list];READY_FOR_WORK;
100700315;15-0523: France, Haute-Garonne, Toulouse, Church Records 1539-1793 - FSI;;;[France, Haute-Garonne, Toulouse—Church Records 1539–1793 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/overview];[B7452261-9ED0-45F0-A024-57363DA02E94|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/manage/B7452261-9ED0-45F0-A024-57363DA02E94/batches/list];READY_FOR_WORK;
100700316;15-0523: France, Haute-Garonne, Toulouse, Church Records 1539-1793 - FSI;;;[France, Haute-Garonne, Toulouse—Church Records 1539–1793 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/overview];[C7C68C64-B9D7-4871-87EC-3B00B193E960|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/manage/C7C68C64-B9D7-4871-87EC-3B00B193E960/batches/list];READY_FOR_WORK;
100700317;15-0523: France, Haute-Garonne, Toulouse, Church Records 1539-1793 - FSI;;;[France, Haute-Garonne, Toulouse—Church Records 1539–1793 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/overview];[BC49A333-A63C-4113-ABA5-EC9513F0460B|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/manage/BC49A333-A63C-4113-ABA5-EC9513F0460B/batches/list];READY_FOR_WORK;
100700318;15-0523: France, Haute-Garonne, Toulouse, Church Records 1539-1793 - FSI;;;[France, Haute-Garonne, Toulouse—Church Records 1539–1793 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/overview];[6F3C39BB-5353-4C7E-8678-6F74A19301A3|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/manage/6F3C39BB-5353-4C7E-8678-6F74A19301A3/batches/list];READY_FOR_WORK;
100700319;15-0523: France, Haute-Garonne, Toulouse, Church Records 1539-1793 - FSI;;;[France, Haute-Garonne, Toulouse—Church Records 1539–1793 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/overview];[7241BEEC-C939-45DB-99A1-84289918EB3C|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/manage/7241BEEC-C939-45DB-99A1-84289918EB3C/batches/list];READY_FOR_WORK;
100700320;15-0523: France, Haute-Garonne, Toulouse, Church Records 1539-1793 - FSI;;;[France, Haute-Garonne, Toulouse—Church Records 1539–1793 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/overview];[625D78BE-E914-431B-84F8-A5B82BC7D6BF|https://www.familysearch.org/indexing/admin-new/#/projects/8113F9CC-858D-4E72-9148-4CBABD2FED24/manage/625D78BE-E914-431B-84F8-A5B82BC7D6BF/batches/list];READY_FOR_WORK;
