project UUID;name;count;state
[DD6B7134-29B3-4C5E-BA41-19F975669EC9];[US, Pennsylvania—World War II Draft Registrations, 1940–1945 \[Part U\]|https://www.familysearch.org/indexing/admin-new/#/projects/DD6B7134-29B3-4C5E-BA41-19F975669EC9/overview];20;READY_FOR_DELIVERY
[4B47AA39-7780-40FC-927C-AD5F1D882A6C];[US—American Medical Association, Deceased Physicians File, 1864–1970 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/4B47AA39-7780-40FC-927C-AD5F1D882A6C/overview];13;ACTIVE
[A39520FC-1D1C-454C-BDF8-3DE3DCB1F805];[Ireland—Civil Registration, Marriages, 1845–1870 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/A39520FC-1D1C-454C-BDF8-3DE3DCB1F805/overview];20;READY_FOR_DELIVERY
[083F99AE-5DDA-4CE9-9428-4EC6EC48820D];[US, New Jersey—Birth Index, 1901–1903|https://www.familysearch.org/indexing/admin-new/#/projects/083F99AE-5DDA-4CE9-9428-4EC6EC48820D/overview];20;READY_FOR_DELIVERY
[845B2354-C422-41C6-8BF5-6B7F2DCD2374];[Italia, Teramo—Stato Civile, 1818–1938 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/845B2354-C422-41C6-8BF5-6B7F2DCD2374/overview];20;READY_FOR_DELIVERY
[C2AAF076-57F5-448C-B468-95F7F9008F7B];[US, Texas, Houston—Hollywood Cemetery, Burial and Disinterment Applications, 1895–2007|https://www.familysearch.org/indexing/admin-new/#/projects/C2AAF076-57F5-448C-B468-95F7F9008F7B/overview];20;READY_FOR_DELIVERY
[5148D244-BB6F-42F6-9FEA-1F15D76732E8];[Philippines—Marriage Records, 1945–1987 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/5148D244-BB6F-42F6-9FEA-1F15D76732E8/overview];20;ACTIVE
[43752B23-F048-4C22-ACA3-F8190681A057];[South Africa, Transvaal—Death Notices from Probate Files, 1869–1958 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/43752B23-F048-4C22-ACA3-F8190681A057/overview];20;READY_FOR_DELIVERY
[100C0D29-CDEB-4F9F-8485-16AD862B51F3];[Australia, South Australia—Passenger Lists, 1849–1940 \[Part S\]|https://www.familysearch.org/indexing/admin-new/#/projects/100C0D29-CDEB-4F9F-8485-16AD862B51F3/overview];1;READY_FOR_DELIVERY
[F97FC4A4-C0BC-43D0-B798-6AB6FA1AA456];[Italia (Antenati Italiani), Brescia—Stato Civile, 1875–1943 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/F97FC4A4-C0BC-43D0-B798-6AB6FA1AA456/overview];20;READY_FOR_DELIVERY
[4CAA937A-776C-4B1F-8329-6F0E6D8EDF9B];[Italia, Teramo—Stato Civile, 1818–1938 \[Parte H\]|https://www.familysearch.org/indexing/admin-new/#/projects/4CAA937A-776C-4B1F-8329-6F0E6D8EDF9B/overview];20;READY_FOR_DELIVERY
[70E1A311-7BBC-4D75-B9D3-0C35E857FEBE];[Peru, Lima—Civil Registration, 1917–1995 \[Part J\]|https://www.familysearch.org/indexing/admin-new/#/projects/70E1A311-7BBC-4D75-B9D3-0C35E857FEBE/overview];20;READY_FOR_DELIVERY
[A4B473DB-B432-4A20-B409-7ACF1EE41E44];[US, North Dakota—Red River Valley Genealogical Society, Church Records, 1877–1999|https://www.familysearch.org/indexing/admin-new/#/projects/A4B473DB-B432-4A20-B409-7ACF1EE41E44/overview];20;READY_FOR_DELIVERY
[FD777D2D-EACC-4E40-A8EF-0A25F9C299E0];[US, Iowa—World War II Draft Registration Cards, 1940–1945 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/FD777D2D-EACC-4E40-A8EF-0A25F9C299E0/overview];3;READY_FOR_DELIVERY
[5868530D-F40F-417F-97B9-1C22E6349345];[US, Oregon, Multnomah County—Poor Farm Admissions Records, 1900–1962|https://www.familysearch.org/indexing/admin-new/#/projects/5868530D-F40F-417F-97B9-1C22E6349345/overview];8;READY_FOR_DELIVERY
[189CD9E0-1627-47B0-A211-4096680262D5];[US, Massachusetts Boston—Crew Lists, 1917–1943 \[Part 2A\]|https://www.familysearch.org/indexing/admin-new/#/projects/189CD9E0-1627-47B0-A211-4096680262D5/overview];20;READY_FOR_DELIVERY
[D372585A-D29F-4373-9095-F9FB37CEC466];[US, New York, Essex—Index to Land Records, Grantee's, 1630—1975 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/D372585A-D29F-4373-9095-F9FB37CEC466/overview];2;READY_FOR_DELIVERY
[333317BB-22C4-44B5-B03B-25D57902E8F0];[Perú, Áncash—Registros Civiles, 1888–2000 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/333317BB-22C4-44B5-B03B-25D57902E8F0/overview];20;READY_FOR_DELIVERY
[693B726A-DEC4-4FB3-8A3B-6ACB7029921B];[US, Washington—World War II Draft Registration Cards, 1940–1945|https://www.familysearch.org/indexing/admin-new/#/projects/693B726A-DEC4-4FB3-8A3B-6ACB7029921B/overview];2;READY_FOR_DELIVERY
[025550BC-3DFC-424A-82CB-98752CA72297];[Brasil (Lote Rápido), São Paulo—Registro Civil, 1907–1995 \[Parte M\]|https://www.familysearch.org/indexing/admin-new/#/projects/025550BC-3DFC-424A-82CB-98752CA72297/overview];20;READY_FOR_DELIVERY
[C6826638-391B-4479-B51A-EF50144E64FB];[US—Index to Passengers Arriving in New York, 1944–1948|https://www.familysearch.org/indexing/admin-new/#/projects/C6826638-391B-4479-B51A-EF50144E64FB/overview];20;READY_FOR_DELIVERY
[7C67F031-39CA-4985-ACA1-ECABE43B479B];[US, Illinois—Naturalization Records, 1848–2000 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/7C67F031-39CA-4985-ACA1-ECABE43B479B/overview];20;READY_FOR_DELIVERY
[FEACC4B6-200E-462E-BDFA-27E8FFD75154];[UK—War Office Registers, Enlistment Rolls 1772–1935 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/FEACC4B6-200E-462E-BDFA-27E8FFD75154/overview];4;ACTIVE
[A3C20EAE-02F1-47AB-9063-AE49BF27B958];[UK, Wales—Probate Abstracts, 1544–1858  \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/A3C20EAE-02F1-47AB-9063-AE49BF27B958/overview];20;READY_FOR_DELIVERY
[6798DEA3-F67F-4644-BA87-CDE2FA67A46E];[US, New Jersey—Naturalization Records, 1796–1991 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/6798DEA3-F67F-4644-BA87-CDE2FA67A46E/overview];20;READY_FOR_DELIVERY
[8FB18E15-7D4B-4814-AE03-D6290C190D72];[US, Ohio—Tax Records, 1800–1850 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/8FB18E15-7D4B-4814-AE03-D6290C190D72/overview];20;READY_FOR_DELIVERY
[4D5188E1-1FCD-44A5-8FC9-8C0F14491840];[Peru, Huanuco—Civil Registration, 1888–1998 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/4D5188E1-1FCD-44A5-8FC9-8C0F14491840/overview];20;ACTIVE
[D8638D8A-EA6E-40DA-ADF4-9859294C2143];[US, New York—County Naturalization Records, 1792–1976 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/D8638D8A-EA6E-40DA-ADF4-9859294C2143/overview];20;READY_FOR_DELIVERY
[D901EE44-3FBB-47E7-8EC7-40C7E93E4372];[US, Georgia—World War I, Statement of Service Card Files, Army, 1920–1929|https://www.familysearch.org/indexing/admin-new/#/projects/D901EE44-3FBB-47E7-8EC7-40C7E93E4372/overview];3;READY_FOR_DELIVERY
[E6E39809-A27B-4761-B150-84DD442B3A8F];[Perú (Lote Rápido), Ancash—Registro Civil, 1888–2000 \[Parte O\]|https://www.familysearch.org/indexing/admin-new/#/projects/E6E39809-A27B-4761-B150-84DD442B3A8F/overview];20;READY_FOR_DELIVERY
[DA23C42C-A79B-45A2-9871-36DAE1DAE193];[Philippines—National Offices, Civil Registration of Deaths, 1945–1986 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/DA23C42C-A79B-45A2-9871-36DAE1DAE193/overview];20;READY_FOR_DELIVERY
[21F786D6-0CDF-4743-942C-D035E0C301E5];[Philippines, Manila—Civil Registration, Death Certificates, 1992–1994|https://www.familysearch.org/indexing/admin-new/#/projects/21F786D6-0CDF-4743-942C-D035E0C301E5/overview];7;ACTIVE
[D5884A84-F1AA-4632-843F-3558BF3EF04B];[Philippines—National Offices, Civil Registration of Marriages, 1945–1987 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/D5884A84-F1AA-4632-843F-3558BF3EF04B/overview];13;READY_FOR_DELIVERY
[F205E67B-D2E5-419C-8C53-DF4FF423967E];[US, Ohio—World War I Service Cards, Navy, 1914–1918|https://www.familysearch.org/indexing/admin-new/#/projects/F205E67B-D2E5-419C-8C53-DF4FF423967E/overview];5;READY_FOR_DELIVERY
[670CBA5F-4EDC-42FB-98B1-4772BB2BB550];[Honduras—Registros de la Iglesia Catolica, 1694–1979|https://www.familysearch.org/indexing/admin-new/#/projects/670CBA5F-4EDC-42FB-98B1-4772BB2BB550/overview];20;ACTIVE
[C2943C34-B85E-4F28-88FA-76DE46CA94A8];[Sierra Leone—Birth Registration, 1802–2016|https://www.familysearch.org/indexing/admin-new/#/projects/C2943C34-B85E-4F28-88FA-76DE46CA94A8/overview];3;READY_FOR_DELIVERY
[44B64BAC-3A14-41D4-A379-12AA7DF09624];[Haïti—Registres de l'Etat Civil des Décès, 1824–2013 \[Partie D\]|https://www.familysearch.org/indexing/admin-new/#/projects/44B64BAC-3A14-41D4-A379-12AA7DF09624/overview];1;ACTIVE
[B13B3941-CAEB-41D1-85D5-937953186715];[US, Washington—Marriage Records, 1750–1990 \[Part N\]|https://www.familysearch.org/indexing/admin-new/#/projects/B13B3941-CAEB-41D1-85D5-937953186715/overview];9;READY_FOR_DELIVERY
[116A0495-E4E5-4402-8B91-1EA5C2F4092E];[UK, England, Surrey—Parish Registers, 1754–1970 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/116A0495-E4E5-4402-8B91-1EA5C2F4092E/overview];20;READY_FOR_DELIVERY
[DBF70134-2B58-4723-9D26-C7BD3543CCE2];[Guatemala—Civil Registration, 1885–2009 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBF70134-2B58-4723-9D26-C7BD3543CCE2/overview];20;READY_FOR_DELIVERY
[D4B38B59-643A-4F6F-9A28-71F8BE67F0C6];[Philippines (Quick Batch)—National Offices, Civil Registration of Deaths, 1945–1987 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/D4B38B59-643A-4F6F-9A28-71F8BE67F0C6/overview];20;READY_FOR_DELIVERY
[A794349A-CA50-4C0C-83FB-E5A4B9B47F9C];[US, New Jersey—Obituaries, 1980-2014 \[A\]|https://www.familysearch.org/indexing/admin-new/#/projects/A794349A-CA50-4C0C-83FB-E5A4B9B47F9C/overview];20;READY_FOR_DELIVERY
[1823203C-7D30-4138-9D0E-F08F6D642682];[South Africa—Marriage Records, 1840–1973 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/1823203C-7D30-4138-9D0E-F08F6D642682/overview];11;ACTIVE
[12DDFEE7-ACF6-41E5-9A57-F6D1EDD09420];[Nicaragua—Registro Civil, Nacimientos, 1809-2013 \[Parte H\]|https://www.familysearch.org/indexing/admin-new/#/projects/12DDFEE7-ACF6-41E5-9A57-F6D1EDD09420/overview];20;READY_FOR_DELIVERY
[A5D620C3-50F0-47B8-A879-1782ADD53FCF];[US, Texas, Gonzales County—Birth Records, 1878–1945 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/A5D620C3-50F0-47B8-A879-1782ADD53FCF/overview];20;READY_FOR_DELIVERY
[764A4D16-B226-4258-8617-212AAAAB7865];[New Zealand—Electoral Rolls, 1865–1957|https://www.familysearch.org/indexing/admin-new/#/projects/764A4D16-B226-4258-8617-212AAAAB7865/overview];1;ACTIVE
[F9E920C0-5E34-495B-8121-7A24997B897D];[US, Minnesota—Minnesota Historical Society, World War I Military Records, 1914–1921|https://www.familysearch.org/indexing/admin-new/#/projects/F9E920C0-5E34-495B-8121-7A24997B897D/overview];20;READY_FOR_DELIVERY
[DD86B4D0-7CC3-4523-AF2B-5512C2A28E37];[Colombia, Bogotá—Licencias de Inhumación, 1960–1991|https://www.familysearch.org/indexing/admin-new/#/projects/DD86B4D0-7CC3-4523-AF2B-5512C2A28E37/overview];20;READY_FOR_DELIVERY
[446B1FA0-5F2C-48AA-AF42-EC3A98198FE1];[Peru (Quick Batch), Tacna—Civil Registration, 1907–1998 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/446B1FA0-5F2C-48AA-AF42-EC3A98198FE1/overview];20;READY_FOR_DELIVERY
[2A308D9E-5B3E-40FA-923A-752A05078E8B];[Peru, Iquitos—Cemetery Records, 1912–2013|https://www.familysearch.org/indexing/admin-new/#/projects/2A308D9E-5B3E-40FA-923A-752A05078E8B/overview];20;READY_FOR_DELIVERY
[932CF4D3-94E0-45C3-A89B-6C60EFFD59E9];[US, Missouri—Births, 1867–1931|https://www.familysearch.org/indexing/admin-new/#/projects/932CF4D3-94E0-45C3-A89B-6C60EFFD59E9/overview];20;READY_FOR_DELIVERY
[93BDC619-D044-47A7-9232-8A5B139813AD];[UK (Quick Batch), England, Derbyshire—Parish Registers, 1754–2005 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/93BDC619-D044-47A7-9232-8A5B139813AD/overview];7;READY_FOR_DELIVERY
[71E758F8-030C-4070-8271-78120ACA78E7];[US, Michigan—World War I Draft Registration Cards, 1917–1918 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/71E758F8-030C-4070-8271-78120ACA78E7/overview];20;READY_FOR_DELIVERY
[6023064F-115D-4543-A688-6D174EBA5ABF];[US, Michigan—Overlijdensberichten, 1820–2006 \[Deel C\]|https://www.familysearch.org/indexing/admin-new/#/projects/6023064F-115D-4543-A688-6D174EBA5ABF/overview];20;READY_FOR_DELIVERY
[8C1571B2-30F5-4401-8D1D-6AD8360EE65B];[US (Quick Batch), New Jersey—Naturalization Records, 1796–1991 \[Part M\]|https://www.familysearch.org/indexing/admin-new/#/projects/8C1571B2-30F5-4401-8D1D-6AD8360EE65B/overview];20;READY_FOR_DELIVERY
[EF53AFCB-766B-4A5F-B92F-DD44ADE1193B];[US, Washington—County Naturalization Records, 1850–1982 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/EF53AFCB-766B-4A5F-B92F-DD44ADE1193B/overview];20;READY_FOR_DELIVERY
[DBF694AF-61D6-439A-B945-038F3BAD0CFF];[Ireland—Civil Registration, Deaths, 1864–1870 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/DBF694AF-61D6-439A-B945-038F3BAD0CFF/overview];20;READY_FOR_DELIVERY
[0E4611E8-2459-4BBF-AF37-0D0C4FB86037];[US—Obituaries, 1980–2014 \[Part 2AT\]|https://www.familysearch.org/indexing/admin-new/#/projects/0E4611E8-2459-4BBF-AF37-0D0C4FB86037/overview];1;READY_FOR_DELIVERY
[373DA2DF-9DF3-4CDE-BB34-6E4A30E363D1];[UK, England, Oxfordshire—Bishop's Transcripts, 1539–1753|https://www.familysearch.org/indexing/admin-new/#/projects/373DA2DF-9DF3-4CDE-BB34-6E4A30E363D1/overview];9;READY_FOR_DELIVERY
[5D104E10-BBEB-4CDE-9908-95D66EB97FEE];[US, Michigan—Archives of Michigan, Naturalization Records, 1812–1985 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/5D104E10-BBEB-4CDE-9908-95D66EB97FEE/overview];1;READY_FOR_DELIVERY
[5ECAFB6C-75D5-460D-954E-DABF98694DE8];[Brasil, Pernambuco, Recife—Nascimento Civil, 1931–2016 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/5ECAFB6C-75D5-460D-954E-DABF98694DE8/overview];10;READY_FOR_DELIVERY
[1BE48DC9-07CA-4F8C-A145-619E42C9F861];[Brasil, Santa Catarina, Florianopolis—Registros da Igreja, 1751–1954 \[Parte C\]|https://www.familysearch.org/indexing/admin-new/#/projects/1BE48DC9-07CA-4F8C-A145-619E42C9F861/overview];20;READY_FOR_DELIVERY
[D30DB3FB-9DAD-4107-A7B5-2AFCC90D6162];[Ireland—Civil Registration, Deaths, 1864–1870 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/D30DB3FB-9DAD-4107-A7B5-2AFCC90D6162/overview];10;READY_FOR_DELIVERY
[4E4A55D1-60F3-4713-8BC1-CEAA1C4A7161];[Suomi, Kuopio—Henkikirjat, 1809–1915 \[Osa A\]|https://www.familysearch.org/indexing/admin-new/#/projects/4E4A55D1-60F3-4713-8BC1-CEAA1C4A7161/overview];20;ACTIVE
[D5EDB600-1C10-4F9E-A9B7-76B0378C594C];[UK, England, Derbyshire—Parish Registers, 1754–2005 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/D5EDB600-1C10-4F9E-A9B7-76B0378C594C/overview];20;READY_FOR_DELIVERY
[344FC20B-DB18-4F39-BA89-BB7C81C1B8CC];[US, Pennsylvania—Historical Society of Pennsylvania, Card Catalog, 1553–2015 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/344FC20B-DB18-4F39-BA89-BB7C81C1B8CC/overview];20;READY_FOR_DELIVERY
[5073E3A9-DDBE-40B3-8126-B9D1085A2273];[Perú, Lima—Registros Civiles, 1917–1995 \[Parte E\]|https://www.familysearch.org/indexing/admin-new/#/projects/5073E3A9-DDBE-40B3-8126-B9D1085A2273/overview];20;READY_FOR_DELIVERY
[DCFCFAA8-3F23-45DF-8C61-E2A5356BA810];[Puerto Rico—Registros de La Iglesia Católica, 1763–1964 \[Parte A\]|https://www.familysearch.org/indexing/admin-new/#/projects/DCFCFAA8-3F23-45DF-8C61-E2A5356BA810/overview];20;ACTIVE
[69EB0706-7AFF-4996-9F71-F37448DDF22C];[UK, England, Warwickshire—Parish Registers, 1754–1960 \[Part 6\]|https://www.familysearch.org/indexing/admin-new/#/projects/69EB0706-7AFF-4996-9F71-F37448DDF22C/overview];3;READY_FOR_DELIVERY
[79C4AED2-283F-48C0-B7DF-2F286C9C3BB7];[Perú (Lote Rápido), Áncash—Registro Civil, 1888–2000 \[Parte U\]|https://www.familysearch.org/indexing/admin-new/#/projects/79C4AED2-283F-48C0-B7DF-2F286C9C3BB7/overview];20;READY_FOR_DELIVERY
[E64B690F-206A-4BB5-92A1-3E20230788A9];[US, Delaware—Public Archives, World War I Service Records, 1917–1919|https://www.familysearch.org/indexing/admin-new/#/projects/E64B690F-206A-4BB5-92A1-3E20230788A9/overview];6;READY_FOR_DELIVERY
[E546764D-6932-431B-BAAC-F66C293D3AFD];[Ukraine—L'viv Greek Catholic Archeparchy Church Books 1607–1945 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/E546764D-6932-431B-BAAC-F66C293D3AFD/overview];6;ACTIVE
[91717981-495C-4D70-B4B1-4D840FEA2058];[Liberia (Quick Batch)—Marriage Records, 1912–2015 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/91717981-495C-4D70-B4B1-4D840FEA2058/overview];20;READY_FOR_DELIVERY
[62D48AD8-D2CA-40D0-805B-24199FCB74AD];[US, Utah—The Church of Jesus Christ of Latter-day Saints, Church Census Records, 1914–1960 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/62D48AD8-D2CA-40D0-805B-24199FCB74AD/overview];10;ACTIVE
[D530439C-D361-4730-B950-8CC281AC70EF];[Perú, Junín—Registro Civil, Nacimientos, 1890-1999 \[Parte N\]|https://www.familysearch.org/indexing/admin-new/#/projects/D530439C-D361-4730-B950-8CC281AC70EF/overview];20;READY_FOR_DELIVERY
[F2666378-4E1C-4216-A27F-DD912185F7CD];[US (Quick Batch), Texas, Gonzales County—School Records, 1910–1970|https://www.familysearch.org/indexing/admin-new/#/projects/F2666378-4E1C-4216-A27F-DD912185F7CD/overview];9;READY_FOR_DELIVERY
[210E5CFC-D88D-4546-A81B-D6611BAB7918];[Argentina, Corrientes—Registro Civil, 1880–1930 \[Parte D\]|https://www.familysearch.org/indexing/admin-new/#/projects/210E5CFC-D88D-4546-A81B-D6611BAB7918/overview];20;ACTIVE
[C86F3651-346B-4830-9E47-857B72C860B1];[US, District of Columbia—Glenwood Cemetery, Burial and Interment Records, 1878–2013|https://www.familysearch.org/indexing/admin-new/#/projects/C86F3651-346B-4830-9E47-857B72C860B1/overview];4;READY_FOR_DELIVERY
[70AF5C7E-C5A4-4472-9268-82F7EE095C99];[US, Pennsylvania, Pittsburgh—Allegheny Cemetery Records 1845–1960|https://www.familysearch.org/indexing/admin-new/#/projects/70AF5C7E-C5A4-4472-9268-82F7EE095C99/overview];20;READY_FOR_DELIVERY
[425A2606-18F6-4FAD-9096-40E48714947C];[Australia, South Australia—Passenger Lists, 1849–1940 \[Part Y\]|https://www.familysearch.org/indexing/admin-new/#/projects/425A2606-18F6-4FAD-9096-40E48714947C/overview];4;READY_FOR_DELIVERY
[E6CC68F0-3694-48B8-B6B3-FAB5DB7F8063];[Sri Lanka, Colombo—Nederlands hervormde dopen en huwelijken, 1677–1990 \[deel C\]|https://www.familysearch.org/indexing/admin-new/#/projects/E6CC68F0-3694-48B8-B6B3-FAB5DB7F8063/overview];8;ACTIVE
[932B920E-48D5-4F67-A872-823EEFBCC546];[US—Veterans Administration Master Index, World War I, 1861–1940 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/932B920E-48D5-4F67-A872-823EEFBCC546/overview];20;READY_FOR_DELIVERY
[40446C12-7644-42BA-B031-C194099D4C69];[US—Obituaries, 1980–2014 \[Part 2AP\]|https://www.familysearch.org/indexing/admin-new/#/projects/40446C12-7644-42BA-B031-C194099D4C69/overview];20;READY_FOR_DELIVERY
[CF9B4476-BD7B-4CAC-B3F9-828B33F5714F];[Brasil, São Paulo—Registro Civil, 1907–1995 \[Parte AO\]|https://www.familysearch.org/indexing/admin-new/#/projects/CF9B4476-BD7B-4CAC-B3F9-828B33F5714F/overview];20;READY_FOR_DELIVERY
[AA221F2D-701A-4DF0-8D60-2CA7259A92EE];[US, Indiana—County Marriages, 1700-2005 \[Part A\]|https://www.familysearch.org/indexing/admin-new/#/projects/AA221F2D-701A-4DF0-8D60-2CA7259A92EE/overview];20;READY_FOR_DELIVERY
[12C13A82-387F-4062-8CAC-C686E66E4B7C];[Brasil, São Paulo—Registro Civil, 1907–1995 \[Parte AM\]|https://www.familysearch.org/indexing/admin-new/#/projects/12C13A82-387F-4062-8CAC-C686E66E4B7C/overview];20;READY_FOR_DELIVERY
[5F6F095B-D335-41F1-8A63-1AA6B49B1195];[US, South Carolina, Charleston—Birth Registers, 1901–1926 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/5F6F095B-D335-41F1-8A63-1AA6B49B1195/overview];20;READY_FOR_DELIVERY
[1CAB89D0-3CEF-4772-B626-8B16B7E03588];[US (Quick Batch)—Veterans Administration Master Index, World War I, 1861–1940 \[Part E\]|https://www.familysearch.org/indexing/admin-new/#/projects/1CAB89D0-3CEF-4772-B626-8B16B7E03588/overview];20;READY_FOR_DELIVERY
[FACACC67-C8CA-44F4-9D62-7E331DB2ECF6];[US, Pennsylvania—Historical Society of Pennsylvania, Card Catalog, 1553–2015 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/FACACC67-C8CA-44F4-9D62-7E331DB2ECF6/overview];20;READY_FOR_DELIVERY
