Traveler;Rosetta Project;Rosetta State;IDX Project;Project State
[13-0963|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=13-0963];Arkansas, Confederate Soldier Home Records, 1890-1963-FSI;Completed;[US, Arkansas—Confederate Home Records, 1890–1963 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/9F47D235-A5C2-4693-877D-E4B511882FE8/overview];READY_FOR_DELIVERY
[13-0963|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=13-0963];Arkansas, Confederate Soldier Home Records, 1890-1963-FSI;Completed;[US, Arkansas—Confederate Home Records, 1890–1963 \[Part B\]|https://www.familysearch.org/indexing/admin-new/#/projects/9F47D235-A5C2-4693-877D-E4B511882FE8/overview];READY_FOR_DELIVERY
[13-0963|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=13-0963];Arkansas, Confederate Soldier Home Records, 1890-1963-FSI;Completed;[US, Arkansas—Confederate Soldier Home Records, 1890–1963|https://www.familysearch.org/indexing/admin-new/#/projects/3A01F87B-1575-4494-98BB-9B9FCC7CCF7D/overview];READY_FOR_DELIVERY
[13-0963|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=13-0963];Arkansas, Confederate Soldier Home Records, 1890-1963-FSI;Completed;[US, Arkansas—Confederate Soldier Home Records, 1890–1963|https://www.familysearch.org/indexing/admin-new/#/projects/3A01F87B-1575-4494-98BB-9B9FCC7CCF7D/overview];READY_FOR_DELIVERY
