Item;Item Type;Note
62CA0C91-1F4E-4F53-B75F-B490F73FC9AC;IMAGESET;Not in ImageExportTable
B49E06C6-D3DD-4000-ABB8-C3CFB5BD41CC;IMAGESET;Not in ImageExportTable
