dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
007730030;2020-11-05 09:51:17;19-0198: Indiana, County Marriages, 1811-2007 - FSI \\ 19-0198: Indiana, County Marriages, 1811-2007 - FSI;[US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];In Production;[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https:///www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview] \\ [US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];[6EF9FB94-E3C5-405C-BFD4-8E45F5D4A91D|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/manage/6EF9FB94-E3C5-405C-BFD4-8E45F5D4A91D/batches/list] \\ [6EF9FB94-E3C5-405C-BFD4-8E45F5D4A91D|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/manage/6EF9FB94-E3C5-405C-BFD4-8E45F5D4A91D/batches/list];ACTIVE \\ ACTIVE;
007730031;2020-11-05 09:51:17;19-0198: Indiana, County Marriages, 1811-2007 - FSI \\ 19-0198: Indiana, County Marriages, 1811-2007 - FSI;[US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];In Production;[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https:///www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview] \\ [US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];[5405E8DA-D62F-42DE-91A7-089D6DE2C1EE|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/manage/5405E8DA-D62F-42DE-91A7-089D6DE2C1EE/batches/list] \\ [5405E8DA-D62F-42DE-91A7-089D6DE2C1EE|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/manage/5405E8DA-D62F-42DE-91A7-089D6DE2C1EE/batches/list];ACTIVE \\ ACTIVE;
007730861;2020-11-05 09:51:17;19-0198: Indiana, County Marriages, 1811-2007 - FSI \\ 19-0198: Indiana, County Marriages, 1811-2007 - FSI;[US, Indiana—County Marriages, 1811–2007 \[Part O\]|https:///www.familysearch.org/indexing/admin-new/#/projects/81984F1F-9DC0-49C8-B3E2-918F39A43CCF/overview];In Production;[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https:///www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview] \\ [US, Indiana—County Marriages, 1811–2007 \[Part O\]|https:///www.familysearch.org/indexing/admin-new/#/projects/81984F1F-9DC0-49C8-B3E2-918F39A43CCF/overview];[8FD1FD27-0692-43ED-BB2E-AD55BD93394C|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/manage/8FD1FD27-0692-43ED-BB2E-AD55BD93394C/batches/list] \\ [8FD1FD27-0692-43ED-BB2E-AD55BD93394C|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/81984F1F-9DC0-49C8-B3E2-918F39A43CCF/manage/8FD1FD27-0692-43ED-BB2E-AD55BD93394C/batches/list];ACTIVE \\ READY_FOR_WORK;
007731287;2020-11-05 09:51:17;19-0198: Indiana, County Marriages, 1811-2007 - FSI \\ 19-0198: Indiana, County Marriages, 1811-2007 - FSI;[US, Indiana—County Marriages, 1811–2007 \[Part O\]|https:///www.familysearch.org/indexing/admin-new/#/projects/81984F1F-9DC0-49C8-B3E2-918F39A43CCF/overview];In Production;[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https:///www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview] \\ [US, Indiana—County Marriages, 1811–2007 \[Part O\]|https:///www.familysearch.org/indexing/admin-new/#/projects/81984F1F-9DC0-49C8-B3E2-918F39A43CCF/overview];[45078926-A21E-4CED-8AB3-92CDF5F0DC74|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/manage/45078926-A21E-4CED-8AB3-92CDF5F0DC74/batches/list] \\ [45078926-A21E-4CED-8AB3-92CDF5F0DC74|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/81984F1F-9DC0-49C8-B3E2-918F39A43CCF/manage/45078926-A21E-4CED-8AB3-92CDF5F0DC74/batches/list];ACTIVE \\ READY_FOR_WORK;
007738471;2020-11-05 09:51:17;19-0198: Indiana, County Marriages, 1811-2007 - FSI \\ 19-0198: Indiana, County Marriages, 1811-2007 - FSI;[US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];In Production;[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https:///www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview] \\ [US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];[32D34349-0B4E-4338-BAF9-BCF609CD635F|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/manage/32D34349-0B4E-4338-BAF9-BCF609CD635F/batches/list] \\ [32D34349-0B4E-4338-BAF9-BCF609CD635F|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/manage/32D34349-0B4E-4338-BAF9-BCF609CD635F/batches/list];ACTIVE \\ ACTIVE;
007738472;2020-11-05 09:51:17;19-0198: Indiana, County Marriages, 1811-2007 - FSI \\ 19-0198: Indiana, County Marriages, 1811-2007 - FSI;[US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];In Production;[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https:///www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview] \\ [US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];[49D3A122-9785-40C0-BEC0-1F03F0C775A0|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/manage/49D3A122-9785-40C0-BEC0-1F03F0C775A0/batches/list] \\ [49D3A122-9785-40C0-BEC0-1F03F0C775A0|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/manage/49D3A122-9785-40C0-BEC0-1F03F0C775A0/batches/list];ACTIVE \\ ACTIVE;
007738493;2020-11-05 09:51:17;19-0198: Indiana, County Marriages, 1811-2007 - FSI \\ 19-0198: Indiana, County Marriages, 1811-2007 - FSI;[US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];In Production;[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https:///www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview] \\ [US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];[816C65B0-BF4A-4525-B886-0AA13B2B9C42|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/manage/816C65B0-BF4A-4525-B886-0AA13B2B9C42/batches/list] \\ [816C65B0-BF4A-4525-B886-0AA13B2B9C42|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/manage/816C65B0-BF4A-4525-B886-0AA13B2B9C42/batches/list];ACTIVE \\ ACTIVE;
007738496;2020-11-05 09:51:17;19-0198: Indiana, County Marriages, 1811-2007 - FSI \\ 19-0198: Indiana, County Marriages, 1811-2007 - FSI;[US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];In Production;[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https:///www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview] \\ [US, Indiana—County Marriages, 1811–2007 \[Part N\]|https:///www.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/overview];[51E8C2F3-0008-4820-8898-38488CBAFD8A|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/manage/51E8C2F3-0008-4820-8898-38488CBAFD8A/batches/list] \\ [51E8C2F3-0008-4820-8898-38488CBAFD8A|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/E35BBF62-6367-417A-A9AC-4234540DA173/manage/51E8C2F3-0008-4820-8898-38488CBAFD8A/batches/list];ACTIVE \\ ACTIVE;
007738498;2020-11-05 09:51:17;19-0198: Indiana, County Marriages, 1811-2007 - FSI;;;[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https:///www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview];[FB41FA70-EB09-4214-81C7-639FC779214A|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/manage/FB41FA70-EB09-4214-81C7-639FC779214A/batches/list];ACTIVE;
007738499;2020-11-05 09:51:17;19-0198: Indiana, County Marriages, 1811-2007 - FSI;;;[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https:///www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview];[A350C7F9-BD95-4567-B438-5D65A40E3940|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/manage/A350C7F9-BD95-4567-B438-5D65A40E3940/batches/list];ACTIVE;
007738500;2020-11-05 09:51:17;19-0198: Indiana, County Marriages, 1811-2007 - FSI;;;[US, Indiana—County Marriages, 1811–2007 \[Part K\]|https:///www.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/overview];[A93DA89D-F0A1-4501-9206-2C3B69D7AEBF|https://sg30p0.familysearch.org/indexing/admin-new/#/projects/73E5E290-14F9-412B-85BE-7EC405440174/manage/A93DA89D-F0A1-4501-9206-2C3B69D7AEBF/batches/list];ACTIVE;
