dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
004378718;16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI \\ 16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI;;;[Luxembourg—Civil Registration, 1796–1923 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/67C6D0BD-019D-4BC3-BF97-018BADFBB875/overview] \\ [Luxembourg—Registres d'état civil, 1796–1923 \[Partie G\]|https://www.familysearch.org/indexing/admin-new/#/projects/B8CDD08D-5D4F-4A4A-8A65-DBC16575A1A2/overview];[98D8A33A-D560-4C9E-82E8-3591574BB41B|https://www.familysearch.org/indexing/admin-new/#/projects/67C6D0BD-019D-4BC3-BF97-018BADFBB875/manage/98D8A33A-D560-4C9E-82E8-3591574BB41B/batches/list] \\ [98D8A33A-D560-4C9E-82E8-3591574BB41B|https://www.familysearch.org/indexing/admin-new/#/projects/B8CDD08D-5D4F-4A4A-8A65-DBC16575A1A2/manage/98D8A33A-D560-4C9E-82E8-3591574BB41B/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004378721;16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI;;;[Luxemburg—Meldeunterlagen, 1796–1923 \[Teil F\]|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/overview];[D788773A-C5CA-4013-BD20-A2D81610FCD5|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/manage/D788773A-C5CA-4013-BD20-A2D81610FCD5/batches/list];READY_FOR_DELIVERY;
004378767;15-0917: Luxembourg, Civil Registration, 1796-1923 - FSI \\ 16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI;;;[Luxembourg—Registres d’état civil, 1796–1923 \[Partie D\]|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/overview] \\ [Luxemburg—Meldeunterlagen, 1796–1923 \[Teil F\]|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/overview];[632DFA89-6367-4836-B814-ECC82BB6E0BE|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/manage/632DFA89-6367-4836-B814-ECC82BB6E0BE/batches/list] \\ [632DFA89-6367-4836-B814-ECC82BB6E0BE|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/manage/632DFA89-6367-4836-B814-ECC82BB6E0BE/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004378768;15-0917: Luxembourg, Civil Registration, 1796-1923 - FSI \\ 16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI;;;[Luxembourg—Civil Registration, 1796–1923 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/1330DA29-5C55-438F-A327-A081003F68F2/overview] \\ [Luxemburg—Meldeunterlagen, 1796–1923 \[Teil F\]|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/overview];[773F5D54-AEB2-40C7-B2D8-7B77F9323E63|https://www.familysearch.org/indexing/admin-new/#/projects/1330DA29-5C55-438F-A327-A081003F68F2/manage/773F5D54-AEB2-40C7-B2D8-7B77F9323E63/batches/list] \\ [773F5D54-AEB2-40C7-B2D8-7B77F9323E63|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/manage/773F5D54-AEB2-40C7-B2D8-7B77F9323E63/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004378769;16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI;;;[Luxemburg—Meldeunterlagen, 1796–1923 \[Teil F\]|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/overview];[A39F33BF-2E2B-4B3D-80ED-98DB0597E4CB|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/manage/A39F33BF-2E2B-4B3D-80ED-98DB0597E4CB/batches/list];READY_FOR_DELIVERY;
004378770;15-0917: Luxembourg, Civil Registration, 1796-1923 - FSI \\ 16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI;;;[Luxembourg—Registres d’état civil, 1796–1923 \[Partie D\]|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/overview] \\ [Luxemburg—Meldeunterlagen, 1796–1923 \[Teil F\]|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/overview];[DD3C548A-E840-4691-A385-7C3B32CA7B00|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/manage/DD3C548A-E840-4691-A385-7C3B32CA7B00/batches/list] \\ [DD3C548A-E840-4691-A385-7C3B32CA7B00|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/manage/DD3C548A-E840-4691-A385-7C3B32CA7B00/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004379013;15-0917: Luxembourg, Civil Registration, 1796-1923 - FSI \\ 16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI;;;[Luxembourg—Registres d’état civil, 1796–1923 \[Partie D\]|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/overview] \\ [Luxemburg—Meldeunterlagen, 1796–1923 \[Teil F\]|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/overview];[CEDE6B18-6060-4A2E-A46C-A7A2188CD983|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/manage/CEDE6B18-6060-4A2E-A46C-A7A2188CD983/batches/list] \\ [CEDE6B18-6060-4A2E-A46C-A7A2188CD983|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/manage/CEDE6B18-6060-4A2E-A46C-A7A2188CD983/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004379068;15-0917: Luxembourg, Civil Registration, 1796-1923 - FSI \\ 16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI \\ 16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI;;;[Luxembourg—Civil Registration, 1796–1923 \[Part I\]|https://www.familysearch.org/indexing/admin-new/#/projects/67C6D0BD-019D-4BC3-BF97-018BADFBB875/overview] \\ [Luxembourg—Registres d’état civil, 1796–1923 \[Partie D\]|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/overview] \\ [Luxembourg—Registres d'état civil, 1796–1923 \[Partie G\]|https://www.familysearch.org/indexing/admin-new/#/projects/B8CDD08D-5D4F-4A4A-8A65-DBC16575A1A2/overview];[B478237D-5601-49BE-9097-8EE9717B3C53|https://www.familysearch.org/indexing/admin-new/#/projects/67C6D0BD-019D-4BC3-BF97-018BADFBB875/manage/B478237D-5601-49BE-9097-8EE9717B3C53/batches/list] \\ [B478237D-5601-49BE-9097-8EE9717B3C53|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/manage/B478237D-5601-49BE-9097-8EE9717B3C53/batches/list] \\ [B478237D-5601-49BE-9097-8EE9717B3C53|https://www.familysearch.org/indexing/admin-new/#/projects/B8CDD08D-5D4F-4A4A-8A65-DBC16575A1A2/manage/B478237D-5601-49BE-9097-8EE9717B3C53/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004379101;15-0917: Luxembourg, Civil Registration, 1796-1923 - FSI \\ 16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI;;;[Luxembourg—Registres d’état civil, 1796–1923 \[Partie D\]|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/overview] \\ [Luxemburg—Meldeunterlagen, 1796–1923 \[Teil F\]|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/overview];[0F53DB97-EEB0-4931-8C83-ED1D0D826FEA|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/manage/0F53DB97-EEB0-4931-8C83-ED1D0D826FEA/batches/list] \\ [0F53DB97-EEB0-4931-8C83-ED1D0D826FEA|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/manage/0F53DB97-EEB0-4931-8C83-ED1D0D826FEA/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
004379135;15-0917: Luxembourg, Civil Registration, 1796-1923 - FSI \\ 16-1531: Luxembourg, Civil Registration, 1796-1923 (German) - FSI;;;[Luxembourg—Registres d’état civil, 1796–1923 \[Partie D\]|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/overview] \\ [Luxemburg—Meldeunterlagen, 1796–1923 \[Teil F\]|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/overview];[446B4432-8CBF-44F1-B753-06C303CED401|https://www.familysearch.org/indexing/admin-new/#/projects/A6281CEC-335A-4104-A407-2590B4CF3052/manage/446B4432-8CBF-44F1-B753-06C303CED401/batches/list] \\ [446B4432-8CBF-44F1-B753-06C303CED401|https://www.familysearch.org/indexing/admin-new/#/projects/F6932723-5939-4A44-B971-CDFD56DFE14B/manage/446B4432-8CBF-44F1-B753-06C303CED401/batches/list];READY_FOR_DELIVERY \\ READY_FOR_DELIVERY;
