dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
100674520;14-1229: Peru, Cusco, Civil Registration, Births, Marriages and Deaths, 1889-1997, Part 2, FSI;;;[Perú, Cusco—Registros Civiles, 1889–1997 \[Parte 2T\]|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/overview];[B3EF09AE-8F93-4327-8BCD-CA09971373AB|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/manage/B3EF09AE-8F93-4327-8BCD-CA09971373AB/batches/list];READY_FOR_DELIVERY;
100674522;14-1229: Peru, Cusco, Civil Registration, Births, Marriages and Deaths, 1889-1997, Part 2, FSI;;;[Perú, Cusco—Registros Civiles, 1889–1997 \[Parte 2T\]|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/overview];[96F0AB46-5117-45D9-A462-1961A2C2C5BA|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/manage/96F0AB46-5117-45D9-A462-1961A2C2C5BA/batches/list];READY_FOR_DELIVERY;
100674523;14-1229: Peru, Cusco, Civil Registration, Births, Marriages and Deaths, 1889-1997, Part 2, FSI;;;[Perú, Cusco—Registros Civiles, 1889–1997 \[Parte 2T\]|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/overview];[41F87D6C-2989-403B-8A66-D0DAC5EBD5C9|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/manage/41F87D6C-2989-403B-8A66-D0DAC5EBD5C9/batches/list];READY_FOR_DELIVERY;
100674525;14-1229: Peru, Cusco, Civil Registration, Births, Marriages and Deaths, 1889-1997, Part 2, FSI;;;[Perú, Cusco—Registros Civiles, 1889–1997 \[Parte 2T\]|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/overview];[531F32E0-2957-4D52-865E-80CB3D76934C|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/manage/531F32E0-2957-4D52-865E-80CB3D76934C/batches/list];READY_FOR_DELIVERY;
100674529;14-1229: Peru, Cusco, Civil Registration, Births, Marriages and Deaths, 1889-1997, Part 2, FSI;;;[Perú, Cusco—Registros Civiles, 1889–1997 \[Parte 2T\]|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/overview];[E52A10D7-4860-4D34-82C4-92A450639698|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/manage/E52A10D7-4860-4D34-82C4-92A450639698/batches/list];READY_FOR_DELIVERY;
100674532;14-1229: Peru, Cusco, Civil Registration, Births, Marriages and Deaths, 1889-1997, Part 2, FSI;;;[Perú, Cusco—Registros Civiles, 1889–1997 \[Parte 2T\]|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/overview];[E8605DEF-DA77-44DD-BBC0-A9A3D23B6C72|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/manage/E8605DEF-DA77-44DD-BBC0-A9A3D23B6C72/batches/list];READY_FOR_DELIVERY;
100674593;14-1229: Peru, Cusco, Civil Registration, Births, Marriages and Deaths, 1889-1997, Part 2, FSI;;;[Perú, Cusco—Registros Civiles, 1889–1997 \[Parte 2T\]|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/overview];[8009D4BE-4065-4D9A-AFBD-E59F8DBE0A15|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/manage/8009D4BE-4065-4D9A-AFBD-E59F8DBE0A15/batches/list];READY_FOR_DELIVERY;
100674595;14-1229: Peru, Cusco, Civil Registration, Births, Marriages and Deaths, 1889-1997, Part 2, FSI;;;[Perú, Cusco—Registros Civiles, 1889–1997 \[Parte 2T\]|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/overview];[3579FB22-43B2-4FE5-95E8-0921D7037677|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/manage/3579FB22-43B2-4FE5-95E8-0921D7037677/batches/list];READY_FOR_DELIVERY;
100674596;14-1229: Peru, Cusco, Civil Registration, Births, Marriages and Deaths, 1889-1997, Part 2, FSI;;;[Perú, Cusco—Registros Civiles, 1889–1997 \[Parte 2T\]|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/overview];[E399E24B-1089-475D-BE97-DA5D21E7712F|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/manage/E399E24B-1089-475D-BE97-DA5D21E7712F/batches/list];READY_FOR_DELIVERY;
100674602;14-1229: Peru, Cusco, Civil Registration, Births, Marriages and Deaths, 1889-1997, Part 2, FSI;;;[Perú, Cusco—Registros Civiles, 1889–1997 \[Parte 2T\]|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/overview];[DD48A014-52F8-4293-838A-63F990B73E9C|https://www.familysearch.org/indexing/admin-new/#/projects/255A7E2E-9D5B-4DEF-B7B6-D71E3CD9D09D/manage/DD48A014-52F8-4293-838A-63F990B73E9C/batches/list];READY_FOR_DELIVERY;
