dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
106889307;2021-07-08 17:04:06;20-0993: Brazil, Manaus, Cemetery Records, 1850-2018 - FSI;[Brazil, Manaus—Cemetery Records, 1850–2018 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/15320FBE-D61D-49E1-A14F-5A5A17CFE450/overview];In Production;;null;;
106889308;2021-07-08 17:04:06;20-0993: Brazil, Manaus, Cemetery Records, 1850-2018 - FSI;[Brazil, Manaus—Cemetery Records, 1850–2018 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/15320FBE-D61D-49E1-A14F-5A5A17CFE450/overview];In Production;;null;;
106889309;2021-07-08 17:04:06;20-0993: Brazil, Manaus, Cemetery Records, 1850-2018 - FSI;[Brazil, Manaus—Cemetery Records, 1850–2018 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/15320FBE-D61D-49E1-A14F-5A5A17CFE450/overview];In Production;;null;;
106889310;2021-07-08 17:04:06;20-0993: Brazil, Manaus, Cemetery Records, 1850-2018 - FSI;[Brazil, Manaus—Cemetery Records, 1850–2018 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/15320FBE-D61D-49E1-A14F-5A5A17CFE450/overview];In Production;;null;;
106889315;2021-07-08 17:04:06;20-0993: Brazil, Manaus, Cemetery Records, 1850-2018 - FSI;[Brazil, Manaus—Cemetery Records, 1850–2018 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/15320FBE-D61D-49E1-A14F-5A5A17CFE450/overview];In Production;;null;;
106889317;2021-07-08 17:04:06;20-0993: Brazil, Manaus, Cemetery Records, 1850-2018 - FSI;[Brazil, Manaus—Cemetery Records, 1850–2018 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/15320FBE-D61D-49E1-A14F-5A5A17CFE450/overview];In Production;;null;;
106889324;2021-07-08 17:04:06;20-0993: Brazil, Manaus, Cemetery Records, 1850-2018 - FSI;[Brazil, Manaus—Cemetery Records, 1850–2018 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/15320FBE-D61D-49E1-A14F-5A5A17CFE450/overview];In Production;;null;;
106889334;2021-07-08 17:04:06;20-0993: Brazil, Manaus, Cemetery Records, 1850-2018 - FSI;[Brazil, Manaus—Cemetery Records, 1850–2018 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/15320FBE-D61D-49E1-A14F-5A5A17CFE450/overview];In Production;;null;;
106889335;2021-07-08 17:04:06;20-0993: Brazil, Manaus, Cemetery Records, 1850-2018 - FSI;[Brazil, Manaus—Cemetery Records, 1850–2018 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/15320FBE-D61D-49E1-A14F-5A5A17CFE450/overview];In Production;;null;;
106889336;2021-07-08 17:04:06;20-0993: Brazil, Manaus, Cemetery Records, 1850-2018 - FSI;[Brazil, Manaus—Cemetery Records, 1850–2018 \[Part D\]|https:///www.familysearch.org/indexing/admin-new/#/projects/15320FBE-D61D-49E1-A14F-5A5A17CFE450/overview];In Production;;null;;
