Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[18-0722|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=18-0722];United States, Index to alien arrivals by airplane at Miami, Florida, 1930-1942 (NARA; Series A3382) - FSI;Completed;[US (Quick Batch), Florida, Miami—Index to Alien Arrivals by Airplane, 1930–1942|https://www.familysearch.org/indexing/admin-new/#/projects/45365952-CE8A-46C4-9E05-5565CE67FB28/overview];45365952-CE8A-46C4-9E05-5565CE67FB28;READY_FOR_DELIVERY
