Traveler;Rosetta Project;Rosetta State;IDX Project;Project State
[16-1014|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=16-1014];Finland, Kuopio, Tax Lists, 1810-1915 - FSI;In Production;[Suomi, Kuopio—Henkikirjat, 1809–1915 \[Osa A\]|https://www.familysearch.org/indexing/admin-new/#/projects/4E4A55D1-60F3-4713-8BC1-CEAA1C4A7161/overview];ACTIVE
