Item;Item Type;Note
80F7FD14-53AC-40A3-874D-79A601416435;IMAGESET;Not in ImageExportTable
AFD15025-8D27-4346-B676-39A83D4F1864;IMAGESET;Not in ImageExportTable
CF2E447A-3855-4758-923B-4DB052C24207;IMAGESET;Not in ImageExportTable
