dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
005622284;19-0560: Spain, Province of Gerona, Municipal Records, 1717-1970 - FSI/DB for FSI Support;;;[Spain, Province of Gerona—Census Part 2, 1818–1953|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/overview];[D79914ED-C2AC-4550-A1CE-3E168F5904EB|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/manage/D79914ED-C2AC-4550-A1CE-3E168F5904EB/batches/list];READY_FOR_WORK;
005622286;19-0560: Spain, Province of Gerona, Municipal Records, 1717-1970 - FSI/DB for FSI Support;;;[Spain, Province of Gerona—Census Part 2, 1818–1953|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/overview];[4E74C3FE-9175-412B-9386-0A6C35C42830|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/manage/4E74C3FE-9175-412B-9386-0A6C35C42830/batches/list];READY_FOR_WORK;
005622287;19-0560: Spain, Province of Gerona, Municipal Records, 1717-1970 - FSI/DB for FSI Support;;;[Spain, Province of Gerona—Census Part 2, 1818–1953|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/overview];[9A729902-5FCA-4575-B7F2-51DB330F84B0|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/manage/9A729902-5FCA-4575-B7F2-51DB330F84B0/batches/list];READY_FOR_WORK;
005622288;19-0560: Spain, Province of Gerona, Municipal Records, 1717-1970 - FSI/DB for FSI Support;;;[Spain, Province of Gerona—Census Part 2, 1818–1953|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/overview];[67E8AE12-E9E8-4402-8D32-9A9DF24A230C|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/manage/67E8AE12-E9E8-4402-8D32-9A9DF24A230C/batches/list];READY_FOR_WORK;
005622289;19-0560: Spain, Province of Gerona, Municipal Records, 1717-1970 - FSI/DB for FSI Support;;;[Spain, Province of Gerona—Census Part 2, 1818–1953|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/overview];[421DB97E-FED1-48E5-A16F-7898CA00AC05|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/manage/421DB97E-FED1-48E5-A16F-7898CA00AC05/batches/list];READY_FOR_WORK;
005622290;19-0560: Spain, Province of Gerona, Municipal Records, 1717-1970 - FSI/DB for FSI Support;;;[Spain, Province of Gerona—Census Part 2, 1818–1953|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/overview];[59982058-3706-4808-91F0-BE8EDFECF721|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/manage/59982058-3706-4808-91F0-BE8EDFECF721/batches/list];READY_FOR_WORK;
005622291;19-0560: Spain, Province of Gerona, Municipal Records, 1717-1970 - FSI/DB for FSI Support;;;[Spain, Province of Gerona—Census Part 2, 1818–1953|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/overview];[A4732389-A0DC-475D-B354-FF2BCC01EDE2|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/manage/A4732389-A0DC-475D-B354-FF2BCC01EDE2/batches/list];READY_FOR_WORK;
005622292;19-0560: Spain, Province of Gerona, Municipal Records, 1717-1970 - FSI/DB for FSI Support;;;[Spain, Province of Gerona—Census Part 2, 1818–1953|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/overview];[24638593-9693-4D5F-9EDD-9BE58EBC2C3C|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/manage/24638593-9693-4D5F-9EDD-9BE58EBC2C3C/batches/list];READY_FOR_WORK;
005622293;19-0560: Spain, Province of Gerona, Municipal Records, 1717-1970 - FSI/DB for FSI Support;;;[Spain, Province of Gerona—Census Part 2, 1818–1953|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/overview];[9B38D495-1A5B-4941-A846-3C5FA374B40C|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/manage/9B38D495-1A5B-4941-A846-3C5FA374B40C/batches/list];READY_FOR_WORK;
005622294;19-0560: Spain, Province of Gerona, Municipal Records, 1717-1970 - FSI/DB for FSI Support;;;[Spain, Province of Gerona—Census Part 2, 1818–1953|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/overview];[C3BADC2E-CB61-4F58-AF2B-A95E79F3E938|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/manage/C3BADC2E-CB61-4F58-AF2B-A95E79F3E938/batches/list];READY_FOR_WORK;
005622295;19-0560: Spain, Province of Gerona, Municipal Records, 1717-1970 - FSI/DB for FSI Support;;;[Spain, Province of Gerona—Census Part 2, 1818–1953|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/overview];[4621037B-C5FC-4D26-9CE7-21F38BD55E30|https://www.familysearch.org/indexing/admin-new/#/projects/1B31E2F6-EE30-43F4-BFF3-3F14657CDF4A/manage/4621037B-C5FC-4D26-9CE7-21F38BD55E30/batches/list];READY_FOR_WORK;
