dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
104492857;2021-07-08 17:04:09;21-0798: Ireland, Clare, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0802: Ireland, Dubiln, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0804: Ireland, Galway, Church Records, 1740-1913 - FSI/DB for FSI Support;[Ireland, Dublin—Church Records, 1740–1913 \[Part A\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/2D50D8E1-A8E5-4286-A24D-211C95B81A54/overview] \\ [Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview] \\ [Ireland, Clare—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/539EA3BA-1658-4DB3-89DD-2C69EAB31F6D/overview];In Production \\ In Production \\ In Production;;null;;
104492858;2021-07-08 17:04:09;21-0798: Ireland, Clare, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0802: Ireland, Dubiln, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0804: Ireland, Galway, Church Records, 1740-1913 - FSI/DB for FSI Support;[Ireland, Dublin—Church Records, 1740–1913 \[Part A\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/2D50D8E1-A8E5-4286-A24D-211C95B81A54/overview] \\ [Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview] \\ [Ireland, Clare—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/539EA3BA-1658-4DB3-89DD-2C69EAB31F6D/overview];In Production \\ In Production \\ In Production;;null;;
104500002;2021-07-08 17:04:09;20-1032: Ireland, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0798: Ireland, Clare, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0802: Ireland, Dubiln, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0804: Ireland, Galway, Church Records, 1740-1913 - FSI/DB for FSI Support;[Ireland, Dublin—Church Records, 1740–1913 \[Part A\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/2D50D8E1-A8E5-4286-A24D-211C95B81A54/overview] \\ [Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview] \\ [Ireland, Clare—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/539EA3BA-1658-4DB3-89DD-2C69EAB31F6D/overview] \\ [Ireland, Cork—Church Records, 1740–1913|https:///www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/overview];In Production \\ In Production \\ In Production \\ In Production;[Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview] \\ [Ireland, Cork—Church Records, 1740–1913|https:///www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/overview];[FFAE099B-4513-4834-987C-37A55FF27B5D|https://www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/manage/FFAE099B-4513-4834-987C-37A55FF27B5D/batches/list] \\ [FFAE099B-4513-4834-987C-37A55FF27B5D|https://www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/manage/FFAE099B-4513-4834-987C-37A55FF27B5D/batches/list];INGEST_COMPLETE \\ ACTIVE;
104500003;2021-07-08 17:04:09;21-0798: Ireland, Clare, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0802: Ireland, Dubiln, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0804: Ireland, Galway, Church Records, 1740-1913 - FSI/DB for FSI Support;[Ireland, Dublin—Church Records, 1740–1913 \[Part A\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/2D50D8E1-A8E5-4286-A24D-211C95B81A54/overview] \\ [Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview] \\ [Ireland, Clare—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/539EA3BA-1658-4DB3-89DD-2C69EAB31F6D/overview];In Production \\ In Production \\ In Production;[Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview];[B11F26C7-7BCE-4AFB-A471-841DF2CB514B|https://www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/manage/B11F26C7-7BCE-4AFB-A471-841DF2CB514B/batches/list];INGEST_COMPLETE;
104500004;2021-07-08 17:04:09;20-1032: Ireland, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0798: Ireland, Clare, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0802: Ireland, Dubiln, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0804: Ireland, Galway, Church Records, 1740-1913 - FSI/DB for FSI Support;[Ireland, Dublin—Church Records, 1740–1913 \[Part A\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/2D50D8E1-A8E5-4286-A24D-211C95B81A54/overview] \\ [Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview] \\ [Ireland, Clare—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/539EA3BA-1658-4DB3-89DD-2C69EAB31F6D/overview] \\ [Ireland, Cork—Church Records, 1740–1913|https:///www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/overview];In Production \\ In Production \\ In Production \\ In Production;[Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview] \\ [Ireland, Cork—Church Records, 1740–1913|https:///www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/overview];[54331C8E-CAEA-4BDE-846A-D201473B5D07|https://www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/manage/54331C8E-CAEA-4BDE-846A-D201473B5D07/batches/list] \\ [54331C8E-CAEA-4BDE-846A-D201473B5D07|https://www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/manage/54331C8E-CAEA-4BDE-846A-D201473B5D07/batches/list];INGEST_COMPLETE \\ ACTIVE;
104500005;2021-07-08 17:04:09;20-1032: Ireland, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0798: Ireland, Clare, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0802: Ireland, Dubiln, Church Records, 1740-1913 - FSI/DB for FSI Support;[Ireland, Dublin—Church Records, 1740–1913 \[Part A\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/2D50D8E1-A8E5-4286-A24D-211C95B81A54/overview] \\ [Ireland, Clare—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/539EA3BA-1658-4DB3-89DD-2C69EAB31F6D/overview] \\ [Ireland, Cork—Church Records, 1740–1913|https:///www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/overview];In Production \\ In Production \\ In Production;[Ireland, Cork—Church Records, 1740–1913|https:///www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/overview];[321403D4-21B2-42BD-9A76-94914D7CBDAD|https://www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/manage/321403D4-21B2-42BD-9A76-94914D7CBDAD/batches/list];ACTIVE;
104500006;2021-07-08 17:04:09;21-0798: Ireland, Clare, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0802: Ireland, Dubiln, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0804: Ireland, Galway, Church Records, 1740-1913 - FSI/DB for FSI Support;[Ireland, Dublin—Church Records, 1740–1913 \[Part A\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/2D50D8E1-A8E5-4286-A24D-211C95B81A54/overview] \\ [Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview] \\ [Ireland, Clare—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/539EA3BA-1658-4DB3-89DD-2C69EAB31F6D/overview];In Production \\ In Production \\ In Production;;null;;
104500007;2021-07-08 17:04:09;20-1032: Ireland, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0798: Ireland, Clare, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0802: Ireland, Dubiln, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0804: Ireland, Galway, Church Records, 1740-1913 - FSI/DB for FSI Support;[Ireland, Dublin—Church Records, 1740–1913 \[Part A\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/2D50D8E1-A8E5-4286-A24D-211C95B81A54/overview] \\ [Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview] \\ [Ireland, Clare—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/539EA3BA-1658-4DB3-89DD-2C69EAB31F6D/overview] \\ [Ireland, Cork—Church Records, 1740–1913|https:///www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/overview];In Production \\ In Production \\ In Production \\ In Production;[Ireland, Cork—Church Records, 1740–1913|https:///www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/overview];[0AF34173-24BA-484A-AF68-1AD85C00A051|https://www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/manage/0AF34173-24BA-484A-AF68-1AD85C00A051/batches/list];ACTIVE;
104500008;2021-07-08 17:04:09;20-1032: Ireland, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0798: Ireland, Clare, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0802: Ireland, Dubiln, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0804: Ireland, Galway, Church Records, 1740-1913 - FSI/DB for FSI Support;[Ireland, Dublin—Church Records, 1740–1913 \[Part A\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/2D50D8E1-A8E5-4286-A24D-211C95B81A54/overview] \\ [Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview] \\ [Ireland, Clare—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/539EA3BA-1658-4DB3-89DD-2C69EAB31F6D/overview] \\ [Ireland, Cork—Church Records, 1740–1913|https:///www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/overview];In Production \\ In Production \\ In Production \\ In Production;[Ireland, Cork—Church Records, 1740–1913|https:///www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/overview];[CD80C274-F440-480B-8A02-584A1C8AADCC|https://www.familysearch.org/indexing/admin-new/#/projects/A0F6A289-CDA6-4B18-8864-172A12A4FFB9/manage/CD80C274-F440-480B-8A02-584A1C8AADCC/batches/list];ACTIVE;
104500009;2021-07-08 17:04:09;21-0798: Ireland, Clare, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0802: Ireland, Dubiln, Church Records, 1740-1913 - FSI/DB for FSI Support \\ 21-0804: Ireland, Galway, Church Records, 1740-1913 - FSI/DB for FSI Support;[Ireland, Dublin—Church Records, 1740–1913 \[Part A\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/2D50D8E1-A8E5-4286-A24D-211C95B81A54/overview] \\ [Ireland, Galway—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/3730FA7B-1FE6-4AF5-A9B9-567EDF2412F7/overview] \\ [Ireland, Clare—Church Records, 1740–1913 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/539EA3BA-1658-4DB3-89DD-2C69EAB31F6D/overview];In Production \\ In Production \\ In Production;;null;;
