Traveler;Rosetta Project;Rosetta State;IDX Project;Project UUID;Project State
[19-1083|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=19-1083];Louisiana, New Orleans, Index to Passenger Lists, 1853-1952 (NARA T527; NARA T618) - FSI;Completed;[US (Quick Batch), Louisiana, New Orleans—Passenger Index Cards, 1853–1952|https://www.familysearch.org/indexing/admin-new/#/projects/3B96211A-D0C3-4249-A78A-9EA86018EB61/overview];3B96211A-D0C3-4249-A78A-9EA86018EB61;READY_FOR_DELIVERY
