Traveler;Rosetta Project;Rosetta State;IDX Project;Project State
[15-0042|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=15-0042];United States, Revolutionary War Rosters,1775-1783-DB\FSI (Museum of the American Revolution);Completed;[US—Revolutionary War Rolls, 1775–1783 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/2D5C4F3B-29E7-4D43-AB3E-2EBFAF8030C5/overview];READY_FOR_DELIVERY
[15-0042|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=15-0042];United States, Revolutionary War Rosters,1775-1783-DB\FSI (Museum of the American Revolution);Completed;[US—Revolutionary War Rolls, 1775–1783 \[Part D\]|https://www.familysearch.org/indexing/admin-new/#/projects/6648F01E-6771-40C7-B8C9-89D26A74C197/overview];READY_FOR_DELIVERY
[15-0042|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=15-0042];United States, Revolutionary War Rosters,1775-1783-DB\FSI (Museum of the American Revolution);Completed;[US—Revolutionary War Rosters, 1775–1783 \[Part F\]|https://www.familysearch.org/indexing/admin-new/#/projects/DDAF66E0-3B89-417D-92C4-1BC587878C3C/overview];READY_FOR_DELIVERY
[15-0042|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=15-0042];United States, Revolutionary War Rosters,1775-1783-DB\FSI (Museum of the American Revolution);Completed;[US—Revolutionary War Rosters, 1775–1783 \[Part G\]|https://www.familysearch.org/indexing/admin-new/#/projects/A80EAD52-E5E8-40E5-90B8-9182EB174113/overview];READY_FOR_DELIVERY
