dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
004144604;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[97B199ED-50BB-4003-ABE2-4345907A01A1|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/97B199ED-50BB-4003-ABE2-4345907A01A1/batches/list];ACTIVE;
004144656;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[F08B8731-115F-47E8-9F5D-22245E3504FF|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/F08B8731-115F-47E8-9F5D-22245E3504FF/batches/list];ACTIVE;
004144679;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[2A5BEFC3-04E6-4040-A09B-BA680101EF14|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/2A5BEFC3-04E6-4040-A09B-BA680101EF14/batches/list];ACTIVE;
004145337;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[E2658BA5-ABF6-42A2-9627-7B9975F16CA4|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/E2658BA5-ABF6-42A2-9627-7B9975F16CA4/batches/list];ACTIVE;
004145450;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[7C0F9EF7-3224-4A71-9E83-15C6D3446539|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/7C0F9EF7-3224-4A71-9E83-15C6D3446539/batches/list];ACTIVE;
004145470;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[495812A3-1A75-4458-B692-AF4B2C66653B|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/495812A3-1A75-4458-B692-AF4B2C66653B/batches/list];ACTIVE;
004145540;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[A3DDB5BE-86A3-461C-8E2C-0B8F5E6B88C7|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/A3DDB5BE-86A3-461C-8E2C-0B8F5E6B88C7/batches/list];ACTIVE;
004146738;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[1EC8E1C0-47D1-4CC7-9C3A-ACA56FAF7435|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/1EC8E1C0-47D1-4CC7-9C3A-ACA56FAF7435/batches/list];ACTIVE;
004146777;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[566290DD-78E8-44FF-AAE6-6785A83FE450|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/566290DD-78E8-44FF-AAE6-6785A83FE450/batches/list];ACTIVE;
004146818;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[8BABE41D-1DBE-42B7-9DBB-CD1886F9462E|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/8BABE41D-1DBE-42B7-9DBB-CD1886F9462E/batches/list];ACTIVE;
004146851;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[A5B4D5A2-86B8-4D6C-98F6-D9CE2A336F08|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/A5B4D5A2-86B8-4D6C-98F6-D9CE2A336F08/batches/list];ACTIVE;
004146971;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[187463F6-691B-48F8-963C-A81435AC4443|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/187463F6-691B-48F8-963C-A81435AC4443/batches/list];ACTIVE;
004149377;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[AFA21058-D524-4E34-AC9D-CC641EA4DB53|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/AFA21058-D524-4E34-AC9D-CC641EA4DB53/batches/list];ACTIVE;
004149496;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[43FDDB3C-A2BD-4614-9F36-D339811C5526|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/43FDDB3C-A2BD-4614-9F36-D339811C5526/batches/list];ACTIVE;
004149580;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[3FA34364-3F67-45B2-BCA8-6345E271A3DD|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/3FA34364-3F67-45B2-BCA8-6345E271A3DD/batches/list];ACTIVE;
004149594;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[DC3CF8AF-5E29-43AC-97C6-EAAAB6852B83|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/DC3CF8AF-5E29-43AC-97C6-EAAAB6852B83/batches/list];ACTIVE;
004149705;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[0C639DA5-900E-462A-871F-5585AE40EACB|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/0C639DA5-900E-462A-871F-5585AE40EACB/batches/list];ACTIVE;
004149709;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[3EF812C6-D581-4166-8EA6-3A6023129436|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/3EF812C6-D581-4166-8EA6-3A6023129436/batches/list];ACTIVE;
004149755;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[8798B835-CB51-4A07-BE70-A5D2D2290469|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/8798B835-CB51-4A07-BE70-A5D2D2290469/batches/list];ACTIVE;
004149891;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[706FA07E-F144-4D8C-B07F-2858BBB8FDC7|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/706FA07E-F144-4D8C-B07F-2858BBB8FDC7/batches/list];ACTIVE;
004149928;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[671AC30B-0899-44F7-BFF0-C728D21340EC|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/671AC30B-0899-44F7-BFF0-C728D21340EC/batches/list];ACTIVE;
004149981;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[900F558E-67EE-4845-B29C-3F36713AD0BF|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/900F558E-67EE-4845-B29C-3F36713AD0BF/batches/list];ACTIVE;
004150007;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[DAFA7AC4-B425-42F1-8906-429D9E91CA69|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/DAFA7AC4-B425-42F1-8906-429D9E91CA69/batches/list];ACTIVE;
004150729;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[24C16F7C-5ECE-46BD-9E13-EEE66E4D5409|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/24C16F7C-5ECE-46BD-9E13-EEE66E4D5409/batches/list];ACTIVE;
004150776;2021-03-11 19:14:22;20-0574: Washington, County Divorce Records, 1878-1950 - FSI;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview];[164A376C-8235-48FC-A9CE-28CE69F59D95|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/164A376C-8235-48FC-A9CE-28CE69F59D95/batches/list];ACTIVE;
