dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
007751422;19-1421: Wales, Monmouthshire (Gwent), Electoral Registers 1839-1889 - FMP- FSI;;;[UK, Wales, Monmouthshire, Gwent—Electoral Registers, 1839–1889|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/overview];[2626E716-9EDF-435F-8E48-3CC65DCAD96D|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/manage/2626E716-9EDF-435F-8E48-3CC65DCAD96D/batches/list];READY_FOR_DELIVERY;
007751423;19-1421: Wales, Monmouthshire (Gwent), Electoral Registers 1839-1889 - FMP- FSI;;;[UK, Wales, Monmouthshire, Gwent—Electoral Registers, 1839–1889|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/overview];[756704FA-582E-458A-B1C6-649A23A0B555|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/manage/756704FA-582E-458A-B1C6-649A23A0B555/batches/list];READY_FOR_DELIVERY;
007751424;19-1421: Wales, Monmouthshire (Gwent), Electoral Registers 1839-1889 - FMP- FSI;;;[UK, Wales, Monmouthshire, Gwent—Electoral Registers, 1839–1889|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/overview];[A94DD32B-6EB0-4848-AF72-B31315AECBEF|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/manage/A94DD32B-6EB0-4848-AF72-B31315AECBEF/batches/list];READY_FOR_DELIVERY;
007751425;19-1421: Wales, Monmouthshire (Gwent), Electoral Registers 1839-1889 - FMP- FSI;;;[UK, Wales, Monmouthshire, Gwent—Electoral Registers, 1839–1889|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/overview];[84969879-CC95-4C45-BE93-9E0B946B7990|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/manage/84969879-CC95-4C45-BE93-9E0B946B7990/batches/list];READY_FOR_DELIVERY;
007751426;19-1421: Wales, Monmouthshire (Gwent), Electoral Registers 1839-1889 - FMP- FSI;;;[UK, Wales, Monmouthshire, Gwent—Electoral Registers, 1839–1889|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/overview];[6EF5466B-25E1-4ED7-B687-1062F098D75C|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/manage/6EF5466B-25E1-4ED7-B687-1062F098D75C/batches/list];READY_FOR_DELIVERY;
007751427;19-1421: Wales, Monmouthshire (Gwent), Electoral Registers 1839-1889 - FMP- FSI;;;[UK, Wales, Monmouthshire, Gwent—Electoral Registers, 1839–1889|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/overview];[657F70E1-9EA4-42F9-973C-1F4C17D0F89D|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/manage/657F70E1-9EA4-42F9-973C-1F4C17D0F89D/batches/list];READY_FOR_DELIVERY;
007751428;19-1421: Wales, Monmouthshire (Gwent), Electoral Registers 1839-1889 - FMP- FSI;;;[UK, Wales, Monmouthshire, Gwent—Electoral Registers, 1839–1889|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/overview];[80E687C2-3FA4-4597-A4FA-AF2ABCC9C85E|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/manage/80E687C2-3FA4-4597-A4FA-AF2ABCC9C85E/batches/list];READY_FOR_DELIVERY;
007751429;19-1421: Wales, Monmouthshire (Gwent), Electoral Registers 1839-1889 - FMP- FSI;;;[UK, Wales, Monmouthshire, Gwent—Electoral Registers, 1839–1889|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/overview];[4DEB1EA9-9FB2-436F-8176-ED324B0344DD|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/manage/4DEB1EA9-9FB2-436F-8176-ED324B0344DD/batches/list];READY_FOR_DELIVERY;
007751430;19-1421: Wales, Monmouthshire (Gwent), Electoral Registers 1839-1889 - FMP- FSI;;;[UK, Wales, Monmouthshire, Gwent—Electoral Registers, 1839–1889|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/overview];[753103B5-EBBF-4ABF-B3F8-A2829031D4E2|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/manage/753103B5-EBBF-4ABF-B3F8-A2829031D4E2/batches/list];READY_FOR_DELIVERY;
007751431;19-1421: Wales, Monmouthshire (Gwent), Electoral Registers 1839-1889 - FMP- FSI;;;[UK, Wales, Monmouthshire, Gwent—Electoral Registers, 1839–1889|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/overview];[5917828F-5928-4ED7-BD12-C01BA39F0E08|https://www.familysearch.org/indexing/admin-new/#/projects/0CE86D45-E862-4827-87D7-26DCA458EF73/manage/5917828F-5928-4ED7-BD12-C01BA39F0E08/batches/list];READY_FOR_DELIVERY;
