dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
008112325;2021-05-21 11:09:01;19-1524: Vanuatu, Vital Records, 1900-2001 - FSI;[Vanuatu—Vital Records, 1900–2001|https:///www.familysearch.org/indexing/admin-new/#/projects/E8BAAAC3-B11F-4F3D-8A73-CA5990F81591/overview];In Production;;0AF15D30-F5AC-4F5E-AA86-90166425A2E6;;
008121649;2021-05-21 11:09:01;19-1524: Vanuatu, Vital Records, 1900-2001 - FSI;[Vanuatu—Vital Records, 1900–2001|https:///www.familysearch.org/indexing/admin-new/#/projects/E8BAAAC3-B11F-4F3D-8A73-CA5990F81591/overview];In Production;;7949038C-2154-4B8C-9EE2-52D7109343DB;;
008121650;2021-05-21 11:09:01;19-1524: Vanuatu, Vital Records, 1900-2001 - FSI;[Vanuatu—Vital Records, 1900–2001|https:///www.familysearch.org/indexing/admin-new/#/projects/E8BAAAC3-B11F-4F3D-8A73-CA5990F81591/overview];In Production;;3490878B-B1B1-4DE3-A89C-C04CF5A5E52B;;
008121779;2021-05-21 11:09:01;19-1524: Vanuatu, Vital Records, 1900-2001 - FSI;[Vanuatu—Vital Records, 1900–2001|https:///www.familysearch.org/indexing/admin-new/#/projects/E8BAAAC3-B11F-4F3D-8A73-CA5990F81591/overview];In Production;;F7B56CA7-CBEF-4BB1-8563-F5884BE8FD1F;;
008121780;2021-05-21 11:09:01;19-1524: Vanuatu, Vital Records, 1900-2001 - FSI;[Vanuatu—Vital Records, 1900–2001|https:///www.familysearch.org/indexing/admin-new/#/projects/E8BAAAC3-B11F-4F3D-8A73-CA5990F81591/overview];In Production;;B96FE9E2-6F9F-4F7C-BEE7-CDF8F9A93F22;;
008121781;2021-05-21 11:09:01;19-1524: Vanuatu, Vital Records, 1900-2001 - FSI;[Vanuatu—Vital Records, 1900–2001|https:///www.familysearch.org/indexing/admin-new/#/projects/E8BAAAC3-B11F-4F3D-8A73-CA5990F81591/overview];In Production;;0D288A0C-4481-47A8-BF43-16BE427CB17E;;
008121782;2021-05-21 11:09:01;19-1524: Vanuatu, Vital Records, 1900-2001 - FSI;[Vanuatu—Vital Records, 1900–2001|https:///www.familysearch.org/indexing/admin-new/#/projects/E8BAAAC3-B11F-4F3D-8A73-CA5990F81591/overview];In Production;;BF88C9EE-9304-49A8-92B2-30C4B4D1D687;;
008121783;2021-05-21 11:09:01;19-1524: Vanuatu, Vital Records, 1900-2001 - FSI;[Vanuatu—Vital Records, 1900–2001|https:///www.familysearch.org/indexing/admin-new/#/projects/E8BAAAC3-B11F-4F3D-8A73-CA5990F81591/overview];In Production;;D3A6F340-22E3-4246-BE55-0907814E4427;;
008121784;2021-05-21 11:09:01;19-1524: Vanuatu, Vital Records, 1900-2001 - FSI;[Vanuatu—Vital Records, 1900–2001|https:///www.familysearch.org/indexing/admin-new/#/projects/E8BAAAC3-B11F-4F3D-8A73-CA5990F81591/overview];In Production;;D51BB656-0DD7-4956-8BA8-7C6E329DF655;;
008121785;2021-05-21 11:09:01;19-1524: Vanuatu, Vital Records, 1900-2001 - FSI;[Vanuatu—Vital Records, 1900–2001|https:///www.familysearch.org/indexing/admin-new/#/projects/E8BAAAC3-B11F-4F3D-8A73-CA5990F81591/overview];In Production;;7990E315-9038-4C8E-A611-FD431482F203;;
