dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
004144630;2021-02-25 11:44:38;21-0151: Washington, County Divorce Records, 1878-1950 - BATCHING TRAINING/ TEST;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];In Production;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];[BA88EE17-78B0-4AD6-BF02-EDDA9F21FD95|https://www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/manage/BA88EE17-78B0-4AD6-BF02-EDDA9F21FD95/batches/list];BATCHING;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview]
004144656;2021-02-25 11:44:38;20-0574: Washington, County Divorce Records, 1878-1950 - FSI \\ 21-0151: Washington, County Divorce Records, 1878-1950 - BATCHING TRAINING/ TEST;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];[F08B8731-115F-47E8-9F5D-22245E3504FF|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/F08B8731-115F-47E8-9F5D-22245E3504FF/batches/list] \\ [F08B8731-115F-47E8-9F5D-22245E3504FF|https://www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/manage/F08B8731-115F-47E8-9F5D-22245E3504FF/batches/list];ACTIVE \\ BATCHING;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview]
004144679;2021-02-25 11:44:38;20-0574: Washington, County Divorce Records, 1878-1950 - FSI \\ 21-0151: Washington, County Divorce Records, 1878-1950 - BATCHING TRAINING/ TEST;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];[2A5BEFC3-04E6-4040-A09B-BA680101EF14|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/2A5BEFC3-04E6-4040-A09B-BA680101EF14/batches/list] \\ [2A5BEFC3-04E6-4040-A09B-BA680101EF14|https://www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/manage/2A5BEFC3-04E6-4040-A09B-BA680101EF14/batches/list];ACTIVE \\ BATCHING;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview]
004145337;2021-02-25 11:44:38;20-0574: Washington, County Divorce Records, 1878-1950 - FSI \\ 21-0151: Washington, County Divorce Records, 1878-1950 - BATCHING TRAINING/ TEST;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];[E2658BA5-ABF6-42A2-9627-7B9975F16CA4|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/E2658BA5-ABF6-42A2-9627-7B9975F16CA4/batches/list] \\ [E2658BA5-ABF6-42A2-9627-7B9975F16CA4|https://www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/manage/E2658BA5-ABF6-42A2-9627-7B9975F16CA4/batches/list];ACTIVE \\ BATCHING;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview]
004145450;2021-02-25 11:44:38;20-0574: Washington, County Divorce Records, 1878-1950 - FSI \\ 21-0151: Washington, County Divorce Records, 1878-1950 - BATCHING TRAINING/ TEST;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];[7C0F9EF7-3224-4A71-9E83-15C6D3446539|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/7C0F9EF7-3224-4A71-9E83-15C6D3446539/batches/list] \\ [7C0F9EF7-3224-4A71-9E83-15C6D3446539|https://www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/manage/7C0F9EF7-3224-4A71-9E83-15C6D3446539/batches/list];ACTIVE \\ BATCHING;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview]
004145470;2021-02-25 11:44:38;20-0574: Washington, County Divorce Records, 1878-1950 - FSI \\ 21-0151: Washington, County Divorce Records, 1878-1950 - BATCHING TRAINING/ TEST;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];[495812A3-1A75-4458-B692-AF4B2C66653B|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/495812A3-1A75-4458-B692-AF4B2C66653B/batches/list] \\ [495812A3-1A75-4458-B692-AF4B2C66653B|https://www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/manage/495812A3-1A75-4458-B692-AF4B2C66653B/batches/list];ACTIVE \\ BATCHING;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview]
004145512;2021-02-25 11:44:38;21-0151: Washington, County Divorce Records, 1878-1950 - BATCHING TRAINING/ TEST;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];In Production;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];[CA95E968-DC1B-474A-957A-9F19DBCE699B|https://www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/manage/CA95E968-DC1B-474A-957A-9F19DBCE699B/batches/list];BATCHING;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview]
004145540;2021-02-25 11:44:38;20-0574: Washington, County Divorce Records, 1878-1950 - FSI \\ 21-0151: Washington, County Divorce Records, 1878-1950 - BATCHING TRAINING/ TEST;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];[A3DDB5BE-86A3-461C-8E2C-0B8F5E6B88C7|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/A3DDB5BE-86A3-461C-8E2C-0B8F5E6B88C7/batches/list] \\ [A3DDB5BE-86A3-461C-8E2C-0B8F5E6B88C7|https://www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/manage/A3DDB5BE-86A3-461C-8E2C-0B8F5E6B88C7/batches/list];ACTIVE \\ BATCHING;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview]
004146738;2021-02-25 11:44:38;20-0574: Washington, County Divorce Records, 1878-1950 - FSI \\ 21-0151: Washington, County Divorce Records, 1878-1950 - BATCHING TRAINING/ TEST;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];[1EC8E1C0-47D1-4CC7-9C3A-ACA56FAF7435|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/1EC8E1C0-47D1-4CC7-9C3A-ACA56FAF7435/batches/list] \\ [1EC8E1C0-47D1-4CC7-9C3A-ACA56FAF7435|https://www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/manage/1EC8E1C0-47D1-4CC7-9C3A-ACA56FAF7435/batches/list];ACTIVE \\ BATCHING;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview]
004146777;2021-02-25 11:44:38;20-0574: Washington, County Divorce Records, 1878-1950 - FSI \\ 21-0151: Washington, County Divorce Records, 1878-1950 - BATCHING TRAINING/ TEST;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];In Production \\ In Production;[US, Washington—County Divorce Records, 1878–1950|https:///www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/overview] \\ [US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview];[566290DD-78E8-44FF-AAE6-6785A83FE450|https://www.familysearch.org/indexing/admin-new/#/projects/16276638-16B5-4409-8D92-5826A43E04EF/manage/566290DD-78E8-44FF-AAE6-6785A83FE450/batches/list] \\ [566290DD-78E8-44FF-AAE6-6785A83FE450|https://www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/manage/566290DD-78E8-44FF-AAE6-6785A83FE450/batches/list];ACTIVE \\ BATCHING;[US, Washington—County Divorce Records, 1878–1950 - Batching Training|https:///www.familysearch.org/indexing/admin-new/#/projects/590A72BF-2018-4FCD-81F8-9F8A7CD24B41/overview]
