dgs;project;imageset;Project State
004046191;[Philippines—Marriage Records, 1945–1987 \[Part I\]|https:///www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/overview] \\ [Philippines—Marriage Records, 1945–1987 \[Part K\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/overview];[43B5D923-48D2-4E6E-A9DE-DFCE8BBE04F4|https://www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/manage/43B5D923-48D2-4E6E-A9DE-DFCE8BBE04F4/batches/list] \\ [43B5D923-48D2-4E6E-A9DE-DFCE8BBE04F4|https://www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/manage/43B5D923-48D2-4E6E-A9DE-DFCE8BBE04F4/batches/list];ACTIVE \\ TEST;
004046193;[Philippines—Marriage Records, 1945–1987 \[Part I\]|https:///www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/overview] \\ [Philippines—Marriage Records, 1945–1987 \[Part K\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/overview];[63EDA327-9E1E-4A64-B346-66612C6314F0|https://www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/manage/63EDA327-9E1E-4A64-B346-66612C6314F0/batches/list] \\ [63EDA327-9E1E-4A64-B346-66612C6314F0|https://www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/manage/63EDA327-9E1E-4A64-B346-66612C6314F0/batches/list];ACTIVE \\ TEST;
004046196;[Philippines—Marriage Records, 1945–1987 \[Part I\]|https:///www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/overview] \\ [Philippines—Marriage Records, 1945–1987 \[Part K\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/overview];[EB77C638-378F-445B-9583-33A653DEE3D9|https://www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/manage/EB77C638-378F-445B-9583-33A653DEE3D9/batches/list] \\ [EB77C638-378F-445B-9583-33A653DEE3D9|https://www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/manage/EB77C638-378F-445B-9583-33A653DEE3D9/batches/list];ACTIVE \\ TEST;
004046197;[Philippines—Marriage Records, 1945–1987 \[Part I\]|https:///www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/overview] \\ [Philippines—Marriage Records, 1945–1987 \[Part K\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/overview];[2BABBD85-5229-468B-A796-7CC253B8821C|https://www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/manage/2BABBD85-5229-468B-A796-7CC253B8821C/batches/list] \\ [2BABBD85-5229-468B-A796-7CC253B8821C|https://www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/manage/2BABBD85-5229-468B-A796-7CC253B8821C/batches/list];ACTIVE \\ TEST;
004046198;[Philippines—Marriage Records, 1945–1987 \[Part I\]|https:///www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/overview] \\ [Philippines—Marriage Records, 1945–1987 \[Part K\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/overview];[88B0E2E8-9669-47AB-A4CA-5EBFBB6C1A0B|https://www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/manage/88B0E2E8-9669-47AB-A4CA-5EBFBB6C1A0B/batches/list] \\ [88B0E2E8-9669-47AB-A4CA-5EBFBB6C1A0B|https://www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/manage/88B0E2E8-9669-47AB-A4CA-5EBFBB6C1A0B/batches/list];ACTIVE \\ TEST;
004046199;[Philippines—Marriage Records, 1945–1987 \[Part I\]|https:///www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/overview] \\ [Philippines—Marriage Records, 1945–1987 \[Part K\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/overview];[F99132B8-2EEB-43A4-9046-3E3EDAC45BDC|https://www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/manage/F99132B8-2EEB-43A4-9046-3E3EDAC45BDC/batches/list] \\ [F99132B8-2EEB-43A4-9046-3E3EDAC45BDC|https://www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/manage/F99132B8-2EEB-43A4-9046-3E3EDAC45BDC/batches/list];ACTIVE \\ TEST;
004046210;[Philippines—Marriage Records, 1945–1987 \[Part I\]|https:///www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/overview] \\ [Philippines—Marriage Records, 1945–1987 \[Part K\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/overview];[73D01F2D-9A25-4CCB-A2BC-1E8F618A7603|https://www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/manage/73D01F2D-9A25-4CCB-A2BC-1E8F618A7603/batches/list] \\ [73D01F2D-9A25-4CCB-A2BC-1E8F618A7603|https://www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/manage/73D01F2D-9A25-4CCB-A2BC-1E8F618A7603/batches/list];ACTIVE \\ TEST;
004046211;[Philippines—Marriage Records, 1945–1987 \[Part I\]|https:///www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/overview] \\ [Philippines—Marriage Records, 1945–1987 \[Part K\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/overview];[ACDB6C24-D354-4B04-8E03-E1F753D88EBE|https://www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/manage/ACDB6C24-D354-4B04-8E03-E1F753D88EBE/batches/list] \\ [ACDB6C24-D354-4B04-8E03-E1F753D88EBE|https://www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/manage/ACDB6C24-D354-4B04-8E03-E1F753D88EBE/batches/list];ACTIVE \\ TEST;
004047139;[Philippines—Marriage Records, 1945–1987 \[Part I\]|https:///www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/overview] \\ [Philippines—Marriage Records, 1945–1987 \[Part K\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/overview];[2A5B5395-8A27-493A-8E7C-21F18C341843|https://www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/manage/2A5B5395-8A27-493A-8E7C-21F18C341843/batches/list] \\ [2A5B5395-8A27-493A-8E7C-21F18C341843|https://www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/manage/2A5B5395-8A27-493A-8E7C-21F18C341843/batches/list];ACTIVE \\ TEST;
004047140;[Philippines—Marriage Records, 1945–1987 \[Part I\]|https:///www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/overview] \\ [Philippines—Marriage Records, 1945–1987 \[Part K\] TEST|https:///www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/overview];[C63304AC-DFFC-458B-9880-A65F37615166|https://www.familysearch.org/indexing/admin-new/#/projects/582FAB87-4AD6-476B-B39B-F1FBF3BB724C/manage/C63304AC-DFFC-458B-9880-A65F37615166/batches/list] \\ [C63304AC-DFFC-458B-9880-A65F37615166|https://www.familysearch.org/indexing/admin-new/#/projects/CD7BDC7A-B0D4-4BDF-B08B-0C3D282E9B9D/manage/C63304AC-DFFC-458B-9880-A65F37615166/batches/list];ACTIVE \\ TEST;
