dgs;Date added to Report;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
008117047;2021-02-04 19:55:46;19-1285: Washington, County Death Registers, 1881-1979- FSI;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];In Production;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];[0a16f326-add0-411d-8f07-fa3e6c907a78|https://www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/manage/0a16f326-add0-411d-8f07-fa3e6c907a78/batches/list];ACTIVE;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview]
008117049;2021-02-04 19:55:46;19-1285: Washington, County Death Registers, 1881-1979- FSI;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];In Production;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];[17516479-2384-4f14-8bd1-e33cfa23e007|https://www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/manage/17516479-2384-4f14-8bd1-e33cfa23e007/batches/list];ACTIVE;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview]
008198704;2021-02-04 19:55:46;19-1285: Washington, County Death Registers, 1881-1979- FSI;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];In Production;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];[4ef8e47b-030a-463c-aad8-a9def084044f|https://www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/manage/4ef8e47b-030a-463c-aad8-a9def084044f/batches/list];ACTIVE;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview]
008198707;2021-02-04 19:55:46;19-1285: Washington, County Death Registers, 1881-1979- FSI;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];In Production;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];[11daae89-52dd-42e7-b471-be5313947dce|https://www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/manage/11daae89-52dd-42e7-b471-be5313947dce/batches/list];ACTIVE;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview]
008291390;2021-02-04 19:55:46;19-1285: Washington, County Death Registers, 1881-1979- FSI;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];In Production;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];[047eb625-d9ba-4b73-b607-738ce28c9a16|https://www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/manage/047eb625-d9ba-4b73-b607-738ce28c9a16/batches/list];ACTIVE;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview]
008291391;2021-02-04 19:55:46;19-1285: Washington, County Death Registers, 1881-1979- FSI;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];In Production;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];[41dbf02b-eebe-4bf0-b86b-cd5968a9385f|https://www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/manage/41dbf02b-eebe-4bf0-b86b-cd5968a9385f/batches/list];ACTIVE;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview]
008291392;2021-02-04 19:55:46;19-1285: Washington, County Death Registers, 1881-1979- FSI;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];In Production;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];[e0c35db8-b5bb-4757-a6ba-8ffb040939db|https://www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/manage/e0c35db8-b5bb-4757-a6ba-8ffb040939db/batches/list];ACTIVE;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview]
008291393;2021-02-04 19:55:46;19-1285: Washington, County Death Registers, 1881-1979- FSI;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];In Production;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];[899d31a6-23f4-4a60-ab97-5f6675ffd5ca|https://www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/manage/899d31a6-23f4-4a60-ab97-5f6675ffd5ca/batches/list];ACTIVE;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview]
008291394;2021-02-04 19:55:46;19-1285: Washington, County Death Registers, 1881-1979- FSI;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];In Production;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];[ff097f23-0f8e-4990-9ccd-e04ec6293ea9|https://www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/manage/ff097f23-0f8e-4990-9ccd-e04ec6293ea9/batches/list];ACTIVE;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview]
008291396;2021-02-04 19:55:46;19-1285: Washington, County Death Registers, 1881-1979- FSI;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];In Production;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview];[14786f52-5a33-429f-8cc3-5256f3bc4b2a|https://www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/manage/14786f52-5a33-429f-8cc3-5256f3bc4b2a/batches/list];ACTIVE;[US, Washington—County Death Registers, 1881–1922 \[Part A\]|https:///www.familysearch.org/indexing/admin-new/#/projects/D5EA5E5F-E0DE-4ED5-B9CE-2554ADEB4AB5/overview]
